state,district,year,literacy_rate,schools,colleges,teachers,students,dropout_rate,digital_classrooms
Uttar Pradesh,Maharajganj,2015,64.27,1528,126,3895,185251,13.74,339
Uttar Pradesh,Maharajganj,2016,55.13,389,190,4330,37779,11.5,26
Uttar Pradesh,Maharajganj,2017,60.11,1226,171,2633,16362,9.76,59
Uttar Pradesh,Maharajganj,2018,92.35,1968,7,4869,182815,14.45,401
Uttar Pradesh,Maharajganj,2019,73.36,1592,186,1883,103606,2.04,433
Uttar Pradesh,Maharajganj,2020,79.01,1607,93,2679,39723,11.85,171
Uttar Pradesh,Maharajganj,2021,61.38,89,179,1637,98812,9.62,236
Uttar Pradesh,Maharajganj,2022,88.18,535,89,3328,162369,3.67,500
Uttar Pradesh,Maharajganj,2023,72.99,72,18,5620,26888,5.8,9
Uttar Pradesh,Maharajganj,2024,79.05,110,11,2443,26812,13.09,76
Uttar Pradesh,Maharajganj,2025,56.21,995,157,3680,103645,9.26,66
Uttar Pradesh,Mahoba,2015,89.24,1817,128,7284,38528,5.31,222
Uttar Pradesh,Mahoba,2016,73.4,106,174,2949,191571,3.93,223
Uttar Pradesh,Mahoba,2017,90.07,122,145,6222,23318,4.07,50
Uttar Pradesh,Mahoba,2018,64.41,403,99,3522,17571,2.48,138
Uttar Pradesh,Mahoba,2019,68.67,299,101,2617,162937,8.53,463
Uttar Pradesh,Mahoba,2020,71.53,1003,47,7309,111053,8.32,205
Uttar Pradesh,Mahoba,2021,94.54,1354,186,4440,123739,2.55,157
Uttar Pradesh,Mahoba,2022,65.6,1319,114,6897,40983,1.91,173
Uttar Pradesh,Mahoba,2023,83.65,153,200,5714,152050,4.41,466
Uttar Pradesh,Mahoba,2024,94.67,912,88,5512,43793,12.45,116
Uttar Pradesh,Mahoba,2025,92.01,536,175,3737,111998,10.89,466
Uttar Pradesh,Mainpuri,2015,84.26,354,184,5029,132130,1.91,455
Uttar Pradesh,Mainpuri,2016,79.61,919,6,1028,85232,2.05,163
Uttar Pradesh,Mainpuri,2017,63.7,1872,75,3235,142746,5.64,90
Uttar Pradesh,Mainpuri,2018,62.11,250,104,7122,38096,12.91,403
Uttar Pradesh,Mainpuri,2019,76.3,801,195,1560,102160,6.04,489
Uttar Pradesh,Mainpuri,2020,68.59,567,192,7570,19026,7.26,141
Uttar Pradesh,Mainpuri,2021,74.35,756,144,1322,19316,14.32,43
Uttar Pradesh,Mainpuri,2022,87.73,1205,38,4637,17625,9.66,465
Uttar Pradesh,Mainpuri,2023,76.2,292,169,2350,144649,8.8,468
Uttar Pradesh,Mainpuri,2024,74.01,311,103,7193,153405,6.91,382
Uttar Pradesh,Mainpuri,2025,61.66,651,188,1771,77516,9.11,43
Uttar Pradesh,Mathura,2015,58.51,1088,86,7900,124495,11.77,477
Uttar Pradesh,Mathura,2016,77.2,1719,6,3099,51742,6.54,16
Uttar Pradesh,Mathura,2017,85.31,1298,85,3379,119276,1.98,327
Uttar Pradesh,Mathura,2018,66.09,171,94,1870,54028,9.66,139
Uttar Pradesh,Mathura,2019,61.49,1145,22,2231,98694,10.62,490
Uttar Pradesh,Mathura,2020,80.72,1465,74,1312,130989,1.6,235
Uttar Pradesh,Mathura,2021,93.07,626,131,6063,198194,3.71,112
Uttar Pradesh,Mathura,2022,68.59,1523,17,6967,82295,13.74,434
Uttar Pradesh,Mathura,2023,62.34,1465,160,248,64943,3.22,10
Uttar Pradesh,Mathura,2024,89.68,1335,29,6273,59251,7.09,478
Uttar Pradesh,Mathura,2025,72.24,1010,28,4555,129482,10.22,93
Uttar Pradesh,Mau,2015,74.9,877,13,6646,100595,12.11,314
Uttar Pradesh,Mau,2016,71.62,626,159,3000,121200,13.41,475
Uttar Pradesh,Mau,2017,76.82,1126,49,6890,136626,4.33,127
Uttar Pradesh,Mau,2018,83.27,1887,93,4728,163778,4.26,57
Uttar Pradesh,Mau,2019,60.32,1051,176,310,87568,6.39,381
Uttar Pradesh,Mau,2020,79.99,1430,62,2893,32821,6.39,145
Uttar Pradesh,Mau,2021,63.64,1280,166,7370,15545,5.0,140
Uttar Pradesh,Mau,2022,87.44,131,19,6445,192999,6.08,77
Uttar Pradesh,Mau,2023,87.52,1648,131,3136,13551,12.75,473
Uttar Pradesh,Mau,2024,86.45,589,130,6977,158278,14.84,19
Uttar Pradesh,Mau,2025,66.98,885,73,4814,125487,8.3,18
Uttar Pradesh,Meerut,2015,67.18,563,40,2946,29798,6.05,193
Uttar Pradesh,Meerut,2016,87.68,286,141,2452,32790,2.66,424
Uttar Pradesh,Meerut,2017,61.39,1477,119,1916,61146,5.54,280
Uttar Pradesh,Meerut,2018,65.49,1162,93,4315,90756,1.16,201
Uttar Pradesh,Meerut,2019,57.51,1911,190,7818,8399,4.39,154
Uttar Pradesh,Meerut,2020,55.56,198,177,5892,102842,12.35,70
Uttar Pradesh,Meerut,2021,68.06,447,127,7627,29181,10.04,262
Uttar Pradesh,Meerut,2022,92.03,1109,55,5944,96206,9.68,353
Uttar Pradesh,Meerut,2023,88.76,1691,51,3498,34358,8.32,418
Uttar Pradesh,Meerut,2024,72.43,1970,81,2119,25660,12.97,159
Uttar Pradesh,Meerut,2025,62.4,1558,100,1200,159303,11.63,490
Uttar Pradesh,Mirzapur,2015,94.74,1951,35,4903,41693,8.96,7
Uttar Pradesh,Mirzapur,2016,69.33,1951,146,2382,123958,2.84,332
Uttar Pradesh,Mirzapur,2017,89.2,791,16,5583,46280,1.74,398
Uttar Pradesh,Mirzapur,2018,56.14,1422,132,7336,26828,1.9,467
Uttar Pradesh,Mirzapur,2019,86.26,1913,175,2701,190796,8.41,461
Uttar Pradesh,Mirzapur,2020,82.07,759,22,7425,115457,5.99,82
Uttar Pradesh,Mirzapur,2021,75.8,1190,188,789,163649,2.99,47
Uttar Pradesh,Mirzapur,2022,88.47,493,65,3811,90102,9.22,496
Uttar Pradesh,Mirzapur,2023,55.23,299,20,934,177445,2.45,374
Uttar Pradesh,Mirzapur,2024,63.14,1301,183,1104,83425,3.92,299
Uttar Pradesh,Mirzapur,2025,72.64,533,195,7077,102655,5.83,454
Uttar Pradesh,Moradabad,2015,84.94,1437,89,1321,177543,10.18,142
Uttar Pradesh,Moradabad,2016,57.09,766,177,1617,92678,4.16,193
Uttar Pradesh,Moradabad,2017,62.08,1663,115,5613,175187,3.82,408
Uttar Pradesh,Moradabad,2018,90.11,931,34,7445,158677,5.99,52
Uttar Pradesh,Moradabad,2019,60.44,1457,77,5292,180547,1.25,147
Uttar Pradesh,Moradabad,2020,63.26,488,5,6681,40177,10.64,370
Uttar Pradesh,Moradabad,2021,83.56,564,59,730,187290,5.31,67
Uttar Pradesh,Moradabad,2022,56.69,1600,86,5905,73541,4.4,395
Uttar Pradesh,Moradabad,2023,77.31,97,90,6307,49147,11.78,322
Uttar Pradesh,Moradabad,2024,80.95,1837,64,5051,112361,9.36,259
Uttar Pradesh,Moradabad,2025,66.22,1058,140,5872,51785,12.77,10
Uttar Pradesh,Muzaffarnagar,2015,93.18,370,11,2887,65093,13.48,479
Uttar Pradesh,Muzaffarnagar,2016,80.17,182,17,3131,29814,6.08,454
Uttar Pradesh,Muzaffarnagar,2017,65.21,1478,130,7935,68375,6.78,302
Uttar Pradesh,Muzaffarnagar,2018,90.31,218,186,5563,25709,9.42,499
Uttar Pradesh,Muzaffarnagar,2019,93.66,1247,51,3442,188355,8.49,13
Uttar Pradesh,Muzaffarnagar,2020,92.09,661,57,5590,110078,2.26,138
Uttar Pradesh,Muzaffarnagar,2021,70.73,1739,181,7218,20983,6.43,478
Uttar Pradesh,Muzaffarnagar,2022,80.09,490,61,3571,119367,4.65,213
Uttar Pradesh,Muzaffarnagar,2023,57.26,1632,197,5412,72820,7.28,6
Uttar Pradesh,Muzaffarnagar,2024,92.13,1318,100,2285,17566,5.41,317
Uttar Pradesh,Muzaffarnagar,2025,86.82,747,172,2433,110500,4.27,401
Uttar Pradesh,Pilibhit,2015,79.98,1317,68,1011,108682,8.24,297
Uttar Pradesh,Pilibhit,2016,66.24,1631,154,6449,39947,12.95,186
Uttar Pradesh,Pilibhit,2017,71.05,1141,22,7273,133731,12.4,365
Uttar Pradesh,Pilibhit,2018,62.86,324,60,3039,58762,1.61,326
Uttar Pradesh,Pilibhit,2019,93.39,1852,105,7921,119077,9.26,193
Uttar Pradesh,Pilibhit,2020,72.16,804,102,702,60775,13.47,334
Uttar Pradesh,Pilibhit,2021,82.84,1610,152,2326,152583,7.46,339
Uttar Pradesh,Pilibhit,2022,80.28,707,163,1986,161330,10.88,144
Uttar Pradesh,Pilibhit,2023,80.85,724,138,7065,181151,1.46,149
Uttar Pradesh,Pilibhit,2024,85.11,1138,41,7442,143489,11.54,397
Uttar Pradesh,Pilibhit,2025,58.11,1987,188,4337,22148,9.82,474
Uttar Pradesh,Pratapgarh,2015,80.85,1671,62,1429,163363,2.24,78
Uttar Pradesh,Pratapgarh,2016,78.58,702,26,4285,75679,7.43,362
Uttar Pradesh,Pratapgarh,2017,69.61,835,129,2626,86471,13.46,440
Uttar Pradesh,Pratapgarh,2018,76.64,526,128,7269,29535,13.77,32
Uttar Pradesh,Pratapgarh,2019,67.29,1337,102,1792,34252,4.03,40
Uttar Pradesh,Pratapgarh,2020,69.84,493,135,4744,143915,9.41,113
Uttar Pradesh,Pratapgarh,2021,55.5,1882,152,6017,193607,5.48,348
Uttar Pradesh,Pratapgarh,2022,89.74,1824,100,7706,198744,9.4,163
Uttar Pradesh,Pratapgarh,2023,68.02,1775,141,3326,157761,4.11,89
Uttar Pradesh,Pratapgarh,2024,61.4,1949,196,6605,46917,4.18,177
Uttar Pradesh,Pratapgarh,2025,88.11,301,78,3981,70471,7.38,323
Uttar Pradesh,Prayagraj,2015,85.06,1442,124,1555,171703,4.12,245
Uttar Pradesh,Prayagraj,2016,70.64,1549,138,2118,32150,13.72,51
Uttar Pradesh,Prayagraj,2017,73.56,1961,120,1627,135067,3.05,485
Uttar Pradesh,Prayagraj,2018,74.6,523,172,2042,59707,10.88,24
Uttar Pradesh,Prayagraj,2019,77.12,1261,55,1856,116182,13.81,104
Uttar Pradesh,Prayagraj,2020,63.11,932,150,4026,140550,7.99,336
Uttar Pradesh,Prayagraj,2021,92.12,124,151,6087,43941,8.43,202
Uttar Pradesh,Prayagraj,2022,57.68,1509,20,2289,164856,6.93,337
Uttar Pradesh,Prayagraj,2023,84.84,792,184,1512,70978,11.19,383
Uttar Pradesh,Prayagraj,2024,68.26,1146,49,2707,49541,5.42,91
Uttar Pradesh,Prayagraj,2025,66.49,212,82,1750,73832,6.73,69
Uttar Pradesh,Rae Bareli,2015,76.8,302,18,3479,6505,3.62,326
Uttar Pradesh,Rae Bareli,2016,64.99,1215,162,3766,68290,6.55,289
Uttar Pradesh,Rae Bareli,2017,72.13,609,200,6205,135682,13.22,43
Uttar Pradesh,Rae Bareli,2018,65.12,1467,123,3824,135561,8.81,210
Uttar Pradesh,Rae Bareli,2019,82.85,1492,34,6128,138039,14.52,128
Uttar Pradesh,Rae Bareli,2020,77.31,416,180,2649,132372,7.55,145
Uttar Pradesh,Rae Bareli,2021,81.53,143,200,496,166698,12.44,91
Uttar Pradesh,Rae Bareli,2022,55.33,910,68,7700,176267,14.21,290
Uttar Pradesh,Rae Bareli,2023,82.63,1677,72,3358,108357,10.16,139
Uttar Pradesh,Rae Bareli,2024,76.54,1983,21,3812,59211,1.15,416
Uttar Pradesh,Rae Bareli,2025,86.68,1649,153,2213,33144,10.39,325
Uttar Pradesh,Rampur,2015,62.89,1564,173,1689,19208,8.07,181
Uttar Pradesh,Rampur,2016,79.23,524,118,4145,67219,6.37,76
Uttar Pradesh,Rampur,2017,72.73,1164,89,3244,45083,11.04,278
Uttar Pradesh,Rampur,2018,86.36,1839,157,676,8532,12.82,497
Uttar Pradesh,Rampur,2019,56.58,1463,17,4576,113442,2.43,121
Uttar Pradesh,Rampur,2020,55.03,1619,47,3191,149250,10.34,392
Uttar Pradesh,Rampur,2021,87.25,1841,62,2080,174323,4.18,190
Uttar Pradesh,Rampur,2022,88.79,1512,50,1663,132122,1.17,96
Uttar Pradesh,Rampur,2023,66.26,1818,63,7006,153062,7.64,34
Uttar Pradesh,Rampur,2024,61.31,981,144,7964,132358,5.99,464
Uttar Pradesh,Rampur,2025,84.48,410,192,3814,199951,1.46,413
Uttar Pradesh,Saharanpur,2015,73.1,1452,160,6029,19722,8.43,134
Uttar Pradesh,Saharanpur,2016,61.13,861,163,5098,83277,3.33,239
Uttar Pradesh,Saharanpur,2017,73.18,687,36,3377,156842,8.69,99
Uttar Pradesh,Saharanpur,2018,59.06,1894,34,5216,12015,14.16,23
Uttar Pradesh,Saharanpur,2019,91.38,707,9,7847,135226,13.81,153
Uttar Pradesh,Saharanpur,2020,82.6,821,73,3802,144600,9.54,305
Uttar Pradesh,Saharanpur,2021,72.36,122,32,582,123993,2.52,211
Uttar Pradesh,Saharanpur,2022,66.76,685,18,2285,161298,13.0,205
Uttar Pradesh,Saharanpur,2023,89.24,201,35,5095,58534,8.37,61
Uttar Pradesh,Saharanpur,2024,72.21,1274,153,1496,42792,13.99,111
Uttar Pradesh,Saharanpur,2025,72.82,611,53,3535,108703,11.44,320
Uttar Pradesh,Sambhal,2015,77.39,1007,99,7345,37664,4.55,17
Uttar Pradesh,Sambhal,2016,93.94,391,87,2430,85186,14.35,281
Uttar Pradesh,Sambhal,2017,66.28,1192,71,4073,65555,2.07,258
Uttar Pradesh,Sambhal,2018,68.98,910,97,6694,39746,13.54,446
Uttar Pradesh,Sambhal,2019,78.36,658,200,6792,41064,8.61,224
Uttar Pradesh,Sambhal,2020,91.11,1994,67,610,97838,9.75,400
Uttar Pradesh,Sambhal,2021,77.48,1536,78,2237,20059,14.08,178
Uttar Pradesh,Sambhal,2022,66.41,1796,83,6253,189719,3.85,486
Uttar Pradesh,Sambhal,2023,68.18,1466,54,1757,143571,14.5,155
Uttar Pradesh,Sambhal,2024,67.51,1853,7,3007,3864,7.12,118
Uttar Pradesh,Sambhal,2025,88.0,164,76,327,189899,13.04,281
Uttar Pradesh,Sant Kabir Nagar,2015,83.97,1502,186,3028,86723,6.79,11
Uttar Pradesh,Sant Kabir Nagar,2016,94.67,1996,29,4472,13061,9.02,61
Uttar Pradesh,Sant Kabir Nagar,2017,86.57,1012,119,1261,63113,12.85,135
Uttar Pradesh,Sant Kabir Nagar,2018,74.43,541,13,676,62926,10.23,238
Uttar Pradesh,Sant Kabir Nagar,2019,69.18,1565,9,1804,157405,8.42,469
Uttar Pradesh,Sant Kabir Nagar,2020,84.17,797,137,1824,9373,1.63,389
Uttar Pradesh,Sant Kabir Nagar,2021,61.38,1636,137,7464,43698,5.87,419
Uttar Pradesh,Sant Kabir Nagar,2022,83.8,739,147,1847,144771,11.39,464
Uttar Pradesh,Sant Kabir Nagar,2023,66.73,525,22,3339,178729,5.87,295
Uttar Pradesh,Sant Kabir Nagar,2024,59.33,1399,139,2527,8714,3.41,216
Uttar Pradesh,Sant Kabir Nagar,2025,83.82,1666,16,5306,106010,10.08,177
Uttar Pradesh,Shahjahanpur,2015,71.32,1220,74,5202,21491,6.53,468
Uttar Pradesh,Shahjahanpur,2016,63.61,1802,153,1858,16357,2.95,142
Uttar Pradesh,Shahjahanpur,2017,74.77,1792,197,3786,112061,10.52,434
Uttar Pradesh,Shahjahanpur,2018,89.89,1228,113,5958,93408,6.89,94
Uttar Pradesh,Shahjahanpur,2019,64.56,1887,79,1438,14595,12.9,418
Uttar Pradesh,Shahjahanpur,2020,76.65,464,116,3040,96589,7.65,314
Uttar Pradesh,Shahjahanpur,2021,55.8,988,86,3016,59584,8.72,449
Uttar Pradesh,Shahjahanpur,2022,81.95,329,44,638,41168,10.55,99
Uttar Pradesh,Shahjahanpur,2023,72.31,317,187,2031,13456,3.0,162
Uttar Pradesh,Shahjahanpur,2024,63.43,814,117,3827,61716,13.35,186
Uttar Pradesh,Shahjahanpur,2025,94.9,1160,184,5896,164688,4.83,112
Uttar Pradesh,Shamli,2015,82.25,83,189,2410,59506,9.09,100
Uttar Pradesh,Shamli,2016,57.51,485,27,4457,155619,3.35,318
Uttar Pradesh,Shamli,2017,59.7,1427,75,2035,162434,13.7,77
Uttar Pradesh,Shamli,2018,94.88,1916,7,4412,87706,5.33,76
Uttar Pradesh,Shamli,2019,61.03,407,26,445,33686,13.43,138
Uttar Pradesh,Shamli,2020,71.99,310,33,569,183076,12.86,440
Uttar Pradesh,Shamli,2021,55.85,1596,118,7467,156280,7.95,97
Uttar Pradesh,Shamli,2022,82.33,1752,123,6792,115990,12.98,251
Uttar Pradesh,Shamli,2023,72.39,545,60,6804,115377,2.05,114
Uttar Pradesh,Shamli,2024,93.83,1563,188,3808,65801,8.67,208
Uttar Pradesh,Shamli,2025,63.03,756,53,5925,7018,14.98,493
Uttar Pradesh,Shravasti,2015,61.04,603,86,2852,33431,12.98,432
Uttar Pradesh,Shravasti,2016,63.48,452,91,6452,196513,13.41,68
Uttar Pradesh,Shravasti,2017,71.92,1737,183,2198,11246,9.3,315
Uttar Pradesh,Shravasti,2018,58.87,1567,167,2295,160846,5.1,426
Uttar Pradesh,Shravasti,2019,77.21,725,194,6894,108964,5.62,222
Uttar Pradesh,Shravasti,2020,62.55,126,87,6563,114950,5.13,345
Uttar Pradesh,Shravasti,2021,79.09,819,176,7771,160371,6.44,338
Uttar Pradesh,Shravasti,2022,66.4,1244,101,2673,119726,13.3,497
Uttar Pradesh,Shravasti,2023,63.48,1425,199,1049,71964,5.48,11
Uttar Pradesh,Shravasti,2024,72.91,591,119,7619,122457,5.74,404
Uttar Pradesh,Shravasti,2025,59.81,1345,9,1007,85769,3.71,93
Uttar Pradesh,Siddharthnagar,2015,88.57,384,74,5132,117797,10.19,385
Uttar Pradesh,Siddharthnagar,2016,57.52,349,115,5515,175469,7.21,191
Uttar Pradesh,Siddharthnagar,2017,60.73,1344,128,7999,152812,12.04,66
Uttar Pradesh,Siddharthnagar,2018,63.16,1975,118,598,38583,13.03,266
Uttar Pradesh,Siddharthnagar,2019,60.33,537,77,2469,59017,3.65,284
Uttar Pradesh,Siddharthnagar,2020,65.8,297,197,3151,82226,6.53,187
Uttar Pradesh,Siddharthnagar,2021,67.21,283,29,2204,92059,6.46,11
Uttar Pradesh,Siddharthnagar,2022,69.11,187,154,6534,93268,4.96,95
Uttar Pradesh,Siddharthnagar,2023,57.74,1124,193,3692,64425,11.98,300
Uttar Pradesh,Siddharthnagar,2024,59.6,1622,111,4753,166648,11.9,260
Uttar Pradesh,Siddharthnagar,2025,79.08,1733,148,4988,166346,2.93,469
Uttar Pradesh,Sitapur,2015,92.76,1021,130,4589,140888,8.36,380
Uttar Pradesh,Sitapur,2016,80.14,487,137,3019,143107,6.14,395
Uttar Pradesh,Sitapur,2017,60.52,225,54,2436,140621,4.58,194
Uttar Pradesh,Sitapur,2018,87.33,1099,140,7109,27845,10.44,348
Uttar Pradesh,Sitapur,2019,82.16,718,35,4406,98965,4.27,48
Uttar Pradesh,Sitapur,2020,70.82,138,190,4074,25215,8.56,191
Uttar Pradesh,Sitapur,2021,65.91,163,73,1577,30559,7.26,490
Uttar Pradesh,Sitapur,2022,62.1,1463,75,7882,69539,14.08,326
Uttar Pradesh,Sitapur,2023,92.53,1085,88,6521,73608,10.25,140
Uttar Pradesh,Sitapur,2024,80.92,1661,174,7438,45557,11.64,176
Uttar Pradesh,Sitapur,2025,85.48,343,78,4412,94640,2.0,10
Uttar Pradesh,Sonbhadra,2015,56.0,1186,26,1169,52595,1.87,407
Uttar Pradesh,Sonbhadra,2016,56.11,738,34,781,140712,6.46,357
Uttar Pradesh,Sonbhadra,2017,82.87,1981,70,3616,97009,7.02,70
Uttar Pradesh,Sonbhadra,2018,62.33,552,75,6902,182729,11.34,251
Uttar Pradesh,Sonbhadra,2019,64.24,764,26,7939,114173,5.87,435
Uttar Pradesh,Sonbhadra,2020,91.41,192,147,1137,131501,13.77,67
Uttar Pradesh,Sonbhadra,2021,83.2,1174,119,7026,36349,10.1,6
Uttar Pradesh,Sonbhadra,2022,73.85,1649,92,4141,87491,11.0,133
Uttar Pradesh,Sonbhadra,2023,84.22,593,67,826,111352,2.21,419
Uttar Pradesh,Sonbhadra,2024,68.7,269,44,4547,165446,4.24,487
Uttar Pradesh,Sonbhadra,2025,78.63,1950,73,3563,192495,12.78,15
Uttar Pradesh,Sultanpur,2015,67.72,1578,47,4199,15002,4.74,96
Uttar Pradesh,Sultanpur,2016,91.72,264,163,2640,84598,5.8,198
Uttar Pradesh,Sultanpur,2017,93.33,1585,29,360,23097,1.37,44
Uttar Pradesh,Sultanpur,2018,73.59,152,105,1569,87023,11.73,494
Uttar Pradesh,Sultanpur,2019,84.53,215,190,349,4792,14.45,309
Uttar Pradesh,Sultanpur,2020,89.08,1075,145,417,194812,4.42,27
Uttar Pradesh,Sultanpur,2021,59.95,1882,97,6393,9593,11.64,139
Uttar Pradesh,Sultanpur,2022,55.54,705,49,3521,88235,14.29,397
Uttar Pradesh,Sultanpur,2023,76.67,256,139,1182,149745,7.44,348
Uttar Pradesh,Sultanpur,2024,62.58,839,110,5985,27709,5.68,445
Uttar Pradesh,Sultanpur,2025,79.32,1376,127,7162,53880,4.07,292
Uttar Pradesh,Unnao,2015,58.55,1593,139,7035,106416,6.6,443
Uttar Pradesh,Unnao,2016,77.64,638,161,3951,190168,6.05,338
Uttar Pradesh,Unnao,2017,64.24,1280,76,7445,179923,3.13,75
Uttar Pradesh,Unnao,2018,90.15,1531,75,1848,199465,7.11,241
Uttar Pradesh,Unnao,2019,55.85,1739,143,1942,48308,9.25,346
Uttar Pradesh,Unnao,2020,55.12,951,154,6306,151299,8.77,499
Uttar Pradesh,Unnao,2021,61.06,221,14,6698,185046,3.26,261
Uttar Pradesh,Unnao,2022,85.61,185,196,7228,113412,7.99,338
Uttar Pradesh,Unnao,2023,69.9,776,198,1818,144452,12.16,7
Uttar Pradesh,Unnao,2024,65.23,1964,199,3063,7543,5.11,227
Uttar Pradesh,Unnao,2025,56.58,390,98,7490,29571,1.43,459
Uttar Pradesh,Varanasi,2015,63.53,490,61,4997,118137,12.1,173
Uttar Pradesh,Varanasi,2016,91.68,64,75,7125,74420,14.42,195
Uttar Pradesh,Varanasi,2017,83.56,1455,140,6625,171699,11.34,155
Uttar Pradesh,Varanasi,2018,57.43,1872,190,2605,142682,5.66,208
Uttar Pradesh,Varanasi,2019,64.12,149,13,4943,21304,11.11,439
Uttar Pradesh,Varanasi,2020,55.67,271,98,699,98168,13.57,168
Uttar Pradesh,Varanasi,2021,80.64,247,120,1952,62853,2.56,174
Uttar Pradesh,Varanasi,2022,65.78,60,163,5997,42685,4.52,462
Uttar Pradesh,Varanasi,2023,93.41,1702,135,7958,72596,5.48,387
Uttar Pradesh,Varanasi,2024,71.41,294,116,4770,29822,14.58,167
Uttar Pradesh,Varanasi,2025,56.7,1532,129,5752,2361,11.18,258
Uttarakhand,Almora,2015,74.86,1678,65,6584,44270,3.0,424
Uttarakhand,Almora,2016,76.59,1065,105,2705,153729,5.1,178
Uttarakhand,Almora,2017,73.13,1352,61,3360,24660,11.93,13
Uttarakhand,Almora,2018,94.11,1390,150,5384,133595,2.57,15
Uttarakhand,Almora,2019,74.66,635,128,4265,119964,3.87,387
Uttarakhand,Almora,2020,91.1,356,148,6799,111369,8.86,38
Uttarakhand,Almora,2021,79.37,1135,195,3913,89026,10.19,42
Uttarakhand,Almora,2022,63.06,373,174,1451,117264,9.87,390
Uttarakhand,Almora,2023,55.63,737,74,4333,52328,13.59,199
Uttarakhand,Almora,2024,57.99,1106,10,5960,173973,8.94,297
Uttarakhand,Almora,2025,59.18,1233,11,3203,7561,3.71,67
Uttarakhand,Bageshwar,2015,89.36,435,99,4785,187682,4.48,113
Uttarakhand,Bageshwar,2016,87.81,129,186,5952,121501,5.98,441
Uttarakhand,Bageshwar,2017,83.56,1501,40,2119,88012,8.87,342
Uttarakhand,Bageshwar,2018,78.67,1063,184,1585,16739,2.23,413
Uttarakhand,Bageshwar,2019,71.16,937,78,4121,79275,11.2,353
Uttarakhand,Bageshwar,2020,93.8,1822,102,2930,95418,13.09,77
Uttarakhand,Bageshwar,2021,57.84,1144,64,351,134469,4.58,167
Uttarakhand,Bageshwar,2022,67.38,370,101,6366,51294,8.88,467
Uttarakhand,Bageshwar,2023,78.99,1822,16,5575,151420,5.32,424
Uttarakhand,Bageshwar,2024,55.94,1069,171,5368,101037,4.48,80
Uttarakhand,Bageshwar,2025,84.6,1252,180,1816,109156,10.23,350
Uttarakhand,Chamoli,2015,84.05,260,112,6158,123423,9.48,216
Uttarakhand,Chamoli,2016,93.18,1821,159,6415,68203,4.57,337
Uttarakhand,Chamoli,2017,67.83,1288,124,6672,173028,7.86,304
Uttarakhand,Chamoli,2018,85.36,1703,67,6130,127827,13.52,62
Uttarakhand,Chamoli,2019,91.27,1681,97,7292,167646,2.86,17
Uttarakhand,Chamoli,2020,86.84,791,98,763,17732,7.05,174
Uttarakhand,Chamoli,2021,62.3,606,122,6118,122096,7.73,346
Uttarakhand,Chamoli,2022,79.4,911,124,994,58491,14.0,334
Uttarakhand,Chamoli,2023,65.18,1084,97,5850,64334,14.31,311
Uttarakhand,Chamoli,2024,71.78,577,32,4984,86538,5.5,16
Uttarakhand,Chamoli,2025,60.8,915,141,4217,42084,7.06,201
Uttarakhand,Champawat,2015,74.08,124,87,5107,197511,2.79,380
Uttarakhand,Champawat,2016,78.64,415,190,4444,22982,3.36,448
Uttarakhand,Champawat,2017,86.24,1309,127,299,192701,14.93,184
Uttarakhand,Champawat,2018,90.82,1936,57,3783,40961,4.33,126
Uttarakhand,Champawat,2019,63.73,1829,12,596,105784,10.99,313
Uttarakhand,Champawat,2020,78.86,818,75,3211,39998,13.34,437
Uttarakhand,Champawat,2021,71.66,356,50,3169,40361,4.26,184
Uttarakhand,Champawat,2022,63.83,1240,80,4245,91682,10.97,32
Uttarakhand,Champawat,2023,77.37,1415,83,6292,65275,11.4,168
Uttarakhand,Champawat,2024,76.37,776,167,3264,9972,7.67,45
Uttarakhand,Champawat,2025,55.22,941,39,3897,147159,12.24,200
Uttarakhand,Dehradun,2015,73.2,1651,49,5382,5904,6.32,33
Uttarakhand,Dehradun,2016,91.47,128,140,7048,85433,13.05,349
Uttarakhand,Dehradun,2017,71.5,1091,45,7782,41944,7.4,224
Uttarakhand,Dehradun,2018,85.32,485,161,1230,86151,2.79,265
Uttarakhand,Dehradun,2019,59.15,535,85,2193,100067,10.95,319
Uttarakhand,Dehradun,2020,87.09,1920,43,5632,155294,13.5,412
Uttarakhand,Dehradun,2021,60.65,1677,79,815,176760,12.81,301
Uttarakhand,Dehradun,2022,68.13,1069,32,2414,88486,6.68,15
Uttarakhand,Dehradun,2023,55.29,786,105,2807,97842,6.65,304
Uttarakhand,Dehradun,2024,80.55,1764,169,4265,6648,9.47,335
Uttarakhand,Dehradun,2025,62.63,1428,63,5181,16739,12.3,112
Uttarakhand,Haridwar,2015,72.89,1728,132,2503,122490,3.01,28
Uttarakhand,Haridwar,2016,57.26,442,41,7375,150214,12.55,391
Uttarakhand,Haridwar,2017,89.08,1865,51,1850,49202,8.1,129
Uttarakhand,Haridwar,2018,66.48,1094,13,3598,27895,5.98,480
Uttarakhand,Haridwar,2019,88.87,773,170,6431,162621,10.48,47
Uttarakhand,Haridwar,2020,94.46,400,200,6283,98502,14.22,391
Uttarakhand,Haridwar,2021,57.25,222,130,4881,59310,3.07,368
Uttarakhand,Haridwar,2022,57.46,822,41,7187,3172,8.37,400
Uttarakhand,Haridwar,2023,85.19,1274,193,1306,59279,13.93,105
Uttarakhand,Haridwar,2024,86.12,1895,39,7118,128148,9.39,251
