state,district,year,smart_projects,cctv_cameras,public_wifi_hotspots,ev_charging_stations,smart_traffic_signals
Telangana,Ranga Reddy,2018,29,1293,1575,556,960
Telangana,Ranga Reddy,2019,82,17699,1076,1835,1563
Telangana,Ranga Reddy,2020,38,3030,4549,1894,1807
Telangana,Ranga Reddy,2021,13,262,4084,1927,777
Telangana,Ranga Reddy,2022,72,4002,1684,561,1408
Telangana,Ranga Reddy,2023,56,13538,3233,1343,29
Telangana,Ranga Reddy,2024,96,5991,1467,143,54
Telangana,Ranga Reddy,2025,10,9879,729,1990,304
Telangana,Sangareddy,2015,77,2478,2208,1705,1281
Telangana,Sangareddy,2016,89,7490,1655,1771,516
Telangana,Sangareddy,2017,62,19324,3847,518,81
Telangana,Sangareddy,2018,52,10743,4954,1547,1336
Telangana,Sangareddy,2019,6,7959,3267,1171,22
Telangana,Sangareddy,2020,98,2640,4443,414,1795
Telangana,Sangareddy,2021,72,5063,3969,1257,945
Telangana,Sangareddy,2022,32,15761,1063,1197,470
Telangana,Sangareddy,2023,10,2163,1958,408,980
Telangana,Sangareddy,2024,2,5992,73,106,451
Telangana,Sangareddy,2025,76,19390,945,700,718
Telangana,Siddipet,2015,74,19539,4436,1236,990
Telangana,Siddipet,2016,6,4187,4441,1861,1321
Telangana,Siddipet,2017,26,9632,4997,193,1244
Telangana,Siddipet,2018,74,11246,1913,1571,717
Telangana,Siddipet,2019,43,371,4054,406,1446
Telangana,Siddipet,2020,33,13373,1724,763,740
Telangana,Siddipet,2021,78,8800,848,1454,873
Telangana,Siddipet,2022,70,7075,2188,1800,1985
Telangana,Siddipet,2023,45,10626,779,417,790
Telangana,Siddipet,2024,54,5538,25,740,924
Telangana,Siddipet,2025,94,12450,4344,727,804
Telangana,Suryapet,2015,86,8253,4680,301,202
Telangana,Suryapet,2016,10,8796,3202,1876,1216
Telangana,Suryapet,2017,40,12436,3757,222,423
Telangana,Suryapet,2018,34,7302,556,235,32
Telangana,Suryapet,2019,2,13832,2981,480,886
Telangana,Suryapet,2020,28,17389,539,1527,1284
Telangana,Suryapet,2021,34,9521,283,1274,861
Telangana,Suryapet,2022,37,944,3871,1575,159
Telangana,Suryapet,2023,92,16173,4919,178,175
Telangana,Suryapet,2024,94,483,1698,1820,1343
Telangana,Suryapet,2025,55,3566,2296,1607,1546
Telangana,Vikarabad,2015,27,5920,3105,1019,543
Telangana,Vikarabad,2016,57,16333,1372,695,1190
Telangana,Vikarabad,2017,70,9796,457,1734,1074
Telangana,Vikarabad,2018,83,6459,2411,654,908
Telangana,Vikarabad,2019,61,18403,4419,453,1210
Telangana,Vikarabad,2020,100,15694,18,1300,830
Telangana,Vikarabad,2021,94,1695,940,554,251
Telangana,Vikarabad,2022,48,18960,1619,1609,1917
Telangana,Vikarabad,2023,100,15390,3935,264,381
Telangana,Vikarabad,2024,4,15850,4060,1507,186
Telangana,Vikarabad,2025,88,17428,1167,1939,1613
Telangana,Wanaparthy,2015,33,18807,3814,770,1678
Telangana,Wanaparthy,2016,58,913,4500,15,744
Telangana,Wanaparthy,2017,7,4397,3931,1554,478
Telangana,Wanaparthy,2018,18,1779,4858,742,467
Telangana,Wanaparthy,2019,81,11832,1306,1179,701
Telangana,Wanaparthy,2020,8,16498,2562,1236,889
Telangana,Wanaparthy,2021,95,16402,3481,77,1036
Telangana,Wanaparthy,2022,25,4398,1300,648,1672
Telangana,Wanaparthy,2023,69,18649,463,8,553
Telangana,Wanaparthy,2024,46,17907,3591,240,593
Telangana,Wanaparthy,2025,71,13556,1745,798,935
Telangana,Warangal,2015,47,5266,1880,1449,775
Telangana,Warangal,2016,80,4719,1527,1299,1618
Telangana,Warangal,2017,29,11690,4508,488,1801
Telangana,Warangal,2018,96,9372,1261,1582,632
Telangana,Warangal,2019,74,13597,4265,1565,173
Telangana,Warangal,2020,8,1449,4266,583,1985
Telangana,Warangal,2021,9,9967,3684,1182,272
Telangana,Warangal,2022,54,10151,1489,128,684
Telangana,Warangal,2023,1,3063,2047,1155,83
Telangana,Warangal,2024,43,334,1067,1509,832
Telangana,Warangal,2025,11,8235,2695,17,1020
Telangana,Yadadri Bhuvanagiri,2015,38,17081,2662,1917,238
Telangana,Yadadri Bhuvanagiri,2016,55,7428,657,230,1667
Telangana,Yadadri Bhuvanagiri,2017,97,17706,4142,1295,282
Telangana,Yadadri Bhuvanagiri,2018,39,1943,4624,1500,1187
Telangana,Yadadri Bhuvanagiri,2019,13,9574,4771,1265,681
Telangana,Yadadri Bhuvanagiri,2020,95,10688,3182,1627,1144
Telangana,Yadadri Bhuvanagiri,2021,85,15608,4889,1689,1387
Telangana,Yadadri Bhuvanagiri,2022,47,7365,4563,1850,1895
Telangana,Yadadri Bhuvanagiri,2023,86,18163,2684,1530,218
Telangana,Yadadri Bhuvanagiri,2024,70,15902,1872,771,627
Telangana,Yadadri Bhuvanagiri,2025,99,12150,4900,1900,168
Tripura,Dhalai,2015,10,10426,2276,1242,875
Tripura,Dhalai,2016,89,4085,4437,1390,619
Tripura,Dhalai,2017,84,11096,4457,1331,1891
Tripura,Dhalai,2018,80,18159,3224,985,1543
Tripura,Dhalai,2019,94,12864,4074,83,390
Tripura,Dhalai,2020,37,13978,3434,357,858
Tripura,Dhalai,2021,71,13178,3626,29,1113
Tripura,Dhalai,2022,64,8296,1185,1788,1810
Tripura,Dhalai,2023,75,18096,853,724,1535
Tripura,Dhalai,2024,12,8415,3681,337,981
Tripura,Dhalai,2025,44,4868,1987,686,712
Tripura,Gomati,2015,42,10499,3588,1021,656
Tripura,Gomati,2016,88,19695,4845,351,1604
Tripura,Gomati,2017,56,3553,4392,151,1016
Tripura,Gomati,2018,98,13151,2204,44,788
Tripura,Gomati,2019,26,14917,717,1760,340
Tripura,Gomati,2020,78,18421,3971,861,117
Tripura,Gomati,2021,87,19595,4759,994,1597
Tripura,Gomati,2022,38,3834,4364,879,491
Tripura,Gomati,2023,88,18337,1472,86,269
Tripura,Gomati,2024,19,12641,2534,1716,290
Tripura,Gomati,2025,2,13162,3518,725,1407
Tripura,Khowai,2015,44,9438,1939,1151,1314
Tripura,Khowai,2016,63,18127,3007,662,590
Tripura,Khowai,2017,7,10287,2516,1710,153
Tripura,Khowai,2018,69,10503,629,984,1799
Tripura,Khowai,2019,62,19530,4522,190,1211
Tripura,Khowai,2020,19,257,1884,108,1637
Tripura,Khowai,2021,1,18392,1623,203,366
Tripura,Khowai,2022,83,15877,3193,1799,300
Tripura,Khowai,2023,37,3182,2959,746,262
Tripura,Khowai,2024,52,13388,1908,916,1909
Tripura,Khowai,2025,43,7332,448,1777,166
Tripura,North Tripura,2015,36,16707,3754,1702,1192
Tripura,North Tripura,2016,51,9566,4344,1445,1289
Tripura,North Tripura,2017,45,12042,2544,1080,1597
Tripura,North Tripura,2018,51,19310,3306,1168,1449
Tripura,North Tripura,2019,29,12100,2275,419,68
Tripura,North Tripura,2020,12,19459,4529,1972,941
Tripura,North Tripura,2021,45,11858,3858,1658,753
Tripura,North Tripura,2022,52,18095,256,1013,1652
Tripura,North Tripura,2023,79,14750,4619,255,483
Tripura,North Tripura,2024,47,18053,3582,592,417
Tripura,North Tripura,2025,62,14059,2773,1354,1504
Tripura,Sepahijala,2015,23,9080,4319,995,814
Tripura,Sepahijala,2016,53,8321,1560,760,1053
Tripura,Sepahijala,2017,85,2389,3686,981,857
Tripura,Sepahijala,2018,26,4346,385,976,461
Tripura,Sepahijala,2019,98,1809,1786,1922,107
Tripura,Sepahijala,2020,2,10868,2770,1571,92
Tripura,Sepahijala,2021,43,4941,672,522,909
Tripura,Sepahijala,2022,96,7367,2783,526,1213
Tripura,Sepahijala,2023,1,9183,3980,1246,120
Tripura,Sepahijala,2024,39,4412,2212,1973,1930
Tripura,Sepahijala,2025,25,10306,934,720,332
Tripura,South Tripura,2015,78,18154,2617,870,1663
Tripura,South Tripura,2016,85,6105,1238,834,1532
Tripura,South Tripura,2017,83,2583,2090,314,689
Tripura,South Tripura,2018,7,14671,4050,21,1144
Tripura,South Tripura,2019,30,2430,2188,1915,1276
Tripura,South Tripura,2020,42,19284,4413,1191,604
Tripura,South Tripura,2021,51,7283,3403,1501,406
Tripura,South Tripura,2022,81,15399,3045,1708,1983
Tripura,South Tripura,2023,94,18364,4049,1941,1283
Tripura,South Tripura,2024,63,6154,4436,1788,1220
Tripura,South Tripura,2025,38,124,754,73,1489
Tripura,Unakoti,2015,49,11905,4988,1172,769
Tripura,Unakoti,2016,97,14296,1653,1837,580
Tripura,Unakoti,2017,60,17364,4322,322,907
Tripura,Unakoti,2018,15,18812,109,1574,745
Tripura,Unakoti,2019,29,2311,4463,1944,931
Tripura,Unakoti,2020,29,17157,4551,486,310
Tripura,Unakoti,2021,42,10369,3064,682,1016
Tripura,Unakoti,2022,99,14904,964,1583,844
Tripura,Unakoti,2023,53,8193,356,1865,1426
Tripura,Unakoti,2024,47,7019,2239,1020,1374
Tripura,Unakoti,2025,4,15603,4273,1963,295
Tripura,West Tripura,2015,17,14882,3221,1501,1984
Tripura,West Tripura,2016,54,18818,3616,160,465
Tripura,West Tripura,2017,55,18219,1680,343,1761
Tripura,West Tripura,2018,5,5335,4450,1650,259
Tripura,West Tripura,2019,53,8675,4480,397,828
Tripura,West Tripura,2020,27,15711,3219,742,1675
Tripura,West Tripura,2021,43,878,3211,1039,552
Tripura,West Tripura,2022,12,3942,495,1971,1425
Tripura,West Tripura,2023,52,2005,3270,111,1523
Tripura,West Tripura,2024,24,15680,4977,1242,912
Tripura,West Tripura,2025,82,19297,1224,696,702
Uttar Pradesh,Agra,2015,3,11076,618,847,1222
Uttar Pradesh,Agra,2016,51,19327,4116,853,1323
Uttar Pradesh,Agra,2017,30,3221,117,837,40
Uttar Pradesh,Agra,2018,96,5630,58,641,394
Uttar Pradesh,Agra,2019,52,5655,33,1678,1822
Uttar Pradesh,Agra,2020,26,9571,261,435,867
Uttar Pradesh,Agra,2021,66,11114,3775,1473,460
Uttar Pradesh,Agra,2022,16,18180,4221,460,53
Uttar Pradesh,Agra,2023,26,3423,156,885,518
Uttar Pradesh,Agra,2024,5,11535,2109,569,509
Uttar Pradesh,Agra,2025,61,19221,1836,24,39
Uttar Pradesh,Aligarh,2015,88,955,3450,1672,1358
Uttar Pradesh,Aligarh,2016,29,16016,4036,1439,1557
Uttar Pradesh,Aligarh,2017,53,722,1269,270,1618
Uttar Pradesh,Aligarh,2018,14,18496,1312,779,1005
Uttar Pradesh,Aligarh,2019,11,1385,3925,599,429
Uttar Pradesh,Aligarh,2020,28,2256,980,466,1076
Uttar Pradesh,Aligarh,2021,18,17701,1320,1599,1934
Uttar Pradesh,Aligarh,2022,78,6247,2254,1854,488
Uttar Pradesh,Aligarh,2023,16,10594,2148,523,26
Uttar Pradesh,Aligarh,2024,2,8530,1586,1858,94
Uttar Pradesh,Aligarh,2025,70,16809,1389,1285,786
Uttar Pradesh,Ambedkar Nagar,2015,65,8225,4488,1452,1724
Uttar Pradesh,Ambedkar Nagar,2016,80,12287,4876,1978,1777
Uttar Pradesh,Ambedkar Nagar,2017,95,5554,1680,1480,971
Uttar Pradesh,Ambedkar Nagar,2018,30,16266,2743,407,439
Uttar Pradesh,Ambedkar Nagar,2019,44,18321,604,1145,537
Uttar Pradesh,Ambedkar Nagar,2020,55,9942,3515,1788,1822
Uttar Pradesh,Ambedkar Nagar,2021,46,8009,4512,470,920
Uttar Pradesh,Ambedkar Nagar,2022,10,19471,2908,61,1840
Uttar Pradesh,Ambedkar Nagar,2023,9,8606,928,155,321
Uttar Pradesh,Ambedkar Nagar,2024,2,12093,1546,230,483
Uttar Pradesh,Ambedkar Nagar,2025,1,16559,60,779,301
Uttar Pradesh,Amethi,2015,65,14608,4368,238,1649
Uttar Pradesh,Amethi,2016,20,19701,1875,1442,1923
Uttar Pradesh,Amethi,2017,28,1718,4716,278,238
Uttar Pradesh,Amethi,2018,90,11206,1649,39,984
Uttar Pradesh,Amethi,2019,42,10746,2777,497,57
Uttar Pradesh,Amethi,2020,52,15778,3296,1536,1043
Uttar Pradesh,Amethi,2021,11,5892,780,1600,1569
Uttar Pradesh,Amethi,2022,12,5303,4291,1776,746
Uttar Pradesh,Amethi,2023,85,19887,4239,1785,1445
Uttar Pradesh,Amethi,2024,67,1871,2188,1269,1671
Uttar Pradesh,Amethi,2025,12,6908,2375,1912,754
Uttar Pradesh,Amroha,2015,17,3605,3783,167,111
Uttar Pradesh,Amroha,2016,57,15198,2491,78,1458
Uttar Pradesh,Amroha,2017,7,11079,3492,1197,1141
Uttar Pradesh,Amroha,2018,26,8197,3414,502,44
Uttar Pradesh,Amroha,2019,29,6280,1798,1208,783
Uttar Pradesh,Amroha,2020,12,17356,3010,129,104
Uttar Pradesh,Amroha,2021,1,15929,4668,349,1389
Uttar Pradesh,Amroha,2022,14,5470,3080,653,517
Uttar Pradesh,Amroha,2023,40,8653,2437,749,1335
Uttar Pradesh,Amroha,2024,32,9009,2611,1551,1622
Uttar Pradesh,Amroha,2025,70,14822,3550,1257,1619
Uttar Pradesh,Auraiya,2015,4,323,4469,725,1668
Uttar Pradesh,Auraiya,2016,58,18970,4693,185,408
Uttar Pradesh,Auraiya,2017,7,7480,4124,1817,641
Uttar Pradesh,Auraiya,2018,95,2601,2070,173,182
Uttar Pradesh,Auraiya,2019,63,1285,3811,417,1220
Uttar Pradesh,Auraiya,2020,75,17375,4781,1050,1692
Uttar Pradesh,Auraiya,2021,49,15153,2905,687,1931
Uttar Pradesh,Auraiya,2022,32,19611,1490,1304,1827
Uttar Pradesh,Auraiya,2023,98,2242,4967,248,880
Uttar Pradesh,Auraiya,2024,83,4920,448,1340,854
Uttar Pradesh,Auraiya,2025,4,12945,3890,706,599
Uttar Pradesh,Ayodhya,2015,63,15789,630,428,1178
Uttar Pradesh,Ayodhya,2016,24,18620,593,570,384
Uttar Pradesh,Ayodhya,2017,66,14871,271,1595,1419
Uttar Pradesh,Ayodhya,2018,7,7043,1977,1488,1961
Uttar Pradesh,Ayodhya,2019,29,11175,4163,1363,1261
Uttar Pradesh,Ayodhya,2020,39,9911,583,510,1263
Uttar Pradesh,Ayodhya,2021,35,11263,4098,724,846
Uttar Pradesh,Ayodhya,2022,29,18747,3106,215,1838
Uttar Pradesh,Ayodhya,2023,66,19688,4445,1935,463
Uttar Pradesh,Ayodhya,2024,23,14400,414,1514,1147
Uttar Pradesh,Ayodhya,2025,60,9797,2819,1505,1536
Uttar Pradesh,Azamgarh,2015,35,3927,4896,1366,1934
Uttar Pradesh,Azamgarh,2016,40,5752,3756,1549,1261
Uttar Pradesh,Azamgarh,2017,3,6473,2565,256,1950
Uttar Pradesh,Azamgarh,2018,86,13359,1422,780,611
Uttar Pradesh,Azamgarh,2019,3,3202,1973,151,1340
Uttar Pradesh,Azamgarh,2020,19,19959,4590,1739,1429
Uttar Pradesh,Azamgarh,2021,14,15631,1883,391,823
Uttar Pradesh,Azamgarh,2022,81,9557,330,252,302
Uttar Pradesh,Azamgarh,2023,13,2866,4474,1417,1699
Uttar Pradesh,Azamgarh,2024,56,12682,4003,1777,1870
Uttar Pradesh,Azamgarh,2025,26,18990,1016,1651,575
Uttar Pradesh,Baghpat,2015,28,11132,412,491,1835
Uttar Pradesh,Baghpat,2016,66,18843,4802,264,1938
Uttar Pradesh,Baghpat,2017,53,7361,631,61,1361
Uttar Pradesh,Baghpat,2018,14,18646,3364,1572,108
Uttar Pradesh,Baghpat,2019,93,6923,423,19,1337
Uttar Pradesh,Baghpat,2020,14,10981,3278,569,733
Uttar Pradesh,Baghpat,2021,53,8545,1393,1339,412
Uttar Pradesh,Baghpat,2022,4,10530,1317,613,325
Uttar Pradesh,Baghpat,2023,90,12048,3182,1290,328
Uttar Pradesh,Baghpat,2024,96,12781,3276,1850,260
Uttar Pradesh,Baghpat,2025,12,4736,3628,203,1650
Uttar Pradesh,Bahraich,2015,50,19499,3128,1350,748
Uttar Pradesh,Bahraich,2016,7,11146,1376,296,847
Uttar Pradesh,Bahraich,2017,90,11497,2126,1707,611
Uttar Pradesh,Bahraich,2018,62,7957,1353,507,45
Uttar Pradesh,Bahraich,2019,100,11120,3916,800,687
Uttar Pradesh,Bahraich,2020,97,9907,4079,1074,1204
Uttar Pradesh,Bahraich,2021,49,15074,4606,1046,530
Uttar Pradesh,Bahraich,2022,86,9785,3067,210,1341
Uttar Pradesh,Bahraich,2023,89,17157,1272,1932,1073
Uttar Pradesh,Bahraich,2024,81,15089,3345,171,1996
Uttar Pradesh,Bahraich,2025,55,18712,3465,179,1188
Uttar Pradesh,Ballia,2015,79,14872,4331,1010,141
Uttar Pradesh,Ballia,2016,14,4292,94,1326,1178
Uttar Pradesh,Ballia,2017,16,9806,3840,1907,877
Uttar Pradesh,Ballia,2018,62,9802,2666,1868,1602
Uttar Pradesh,Ballia,2019,76,15449,234,79,453
Uttar Pradesh,Ballia,2020,94,7934,1289,449,1611
Uttar Pradesh,Ballia,2021,93,10492,2332,127,976
Uttar Pradesh,Ballia,2022,54,902,2357,899,1592
Uttar Pradesh,Ballia,2023,62,10417,3616,112,625
Uttar Pradesh,Ballia,2024,8,7877,4006,1152,812
Uttar Pradesh,Ballia,2025,5,16007,410,1875,776
Uttar Pradesh,Balrampur,2015,85,16346,473,232,272
Uttar Pradesh,Balrampur,2016,69,11442,1589,787,902
Uttar Pradesh,Balrampur,2017,79,7185,1921,1724,951
Uttar Pradesh,Balrampur,2018,55,16971,41,732,1795
Uttar Pradesh,Balrampur,2019,53,8785,2533,900,1470
Uttar Pradesh,Balrampur,2020,34,5172,1204,189,38
Uttar Pradesh,Balrampur,2021,2,13739,3181,959,1828
Uttar Pradesh,Balrampur,2022,99,19799,2853,285,393
Uttar Pradesh,Balrampur,2023,54,7968,696,1203,1477
Uttar Pradesh,Balrampur,2024,9,11516,1918,1069,822
Uttar Pradesh,Balrampur,2025,39,17068,4804,39,1437
Uttar Pradesh,Banda,2015,100,19533,1743,1547,744
Uttar Pradesh,Banda,2016,68,9693,348,261,1546
Uttar Pradesh,Banda,2017,43,15874,2326,871,1220
Uttar Pradesh,Banda,2018,98,11326,1604,1388,1580
Uttar Pradesh,Banda,2019,72,10127,1184,261,839
Uttar Pradesh,Banda,2020,40,5754,4352,1315,1957
Uttar Pradesh,Banda,2021,13,3538,3656,933,84
Uttar Pradesh,Banda,2022,83,12643,4752,1540,1296
Uttar Pradesh,Banda,2023,46,15407,1533,1225,1905
Uttar Pradesh,Banda,2024,50,15453,2477,886,575
Uttar Pradesh,Banda,2025,63,2702,3013,1384,1345
Uttar Pradesh,Barabanki,2015,95,4998,3048,1231,1003
Uttar Pradesh,Barabanki,2016,15,4358,2075,1718,816
Uttar Pradesh,Barabanki,2017,91,12211,1241,208,768
Uttar Pradesh,Barabanki,2018,42,14081,190,1117,1036
Uttar Pradesh,Barabanki,2019,100,14018,1489,816,456
Uttar Pradesh,Barabanki,2020,96,17205,1816,1175,144
Uttar Pradesh,Barabanki,2021,38,1698,1190,1156,516
Uttar Pradesh,Barabanki,2022,86,3027,204,1696,1951
Uttar Pradesh,Barabanki,2023,12,3672,3306,1484,1840
Uttar Pradesh,Barabanki,2024,58,4088,4996,377,36
Uttar Pradesh,Barabanki,2025,6,4910,4057,194,358
Uttar Pradesh,Bareilly,2015,51,5774,333,1978,315
Uttar Pradesh,Bareilly,2016,73,3385,534,1002,709
Uttar Pradesh,Bareilly,2017,90,10905,891,1305,254
Uttar Pradesh,Bareilly,2018,50,18577,2250,757,235
Uttar Pradesh,Bareilly,2019,27,16466,2647,25,1778
Uttar Pradesh,Bareilly,2020,52,6567,3798,287,1653
Uttar Pradesh,Bareilly,2021,24,19410,2966,589,1616
Uttar Pradesh,Bareilly,2022,85,19967,4284,1191,242
Uttar Pradesh,Bareilly,2023,29,7089,2973,884,819
Uttar Pradesh,Bareilly,2024,57,8410,1245,506,930
Uttar Pradesh,Bareilly,2025,93,1356,4912,1141,1891
Uttar Pradesh,Basti,2015,11,6695,4126,587,1296
Uttar Pradesh,Basti,2016,63,7092,4633,968,1012
Uttar Pradesh,Basti,2017,96,10511,52,1669,200
Uttar Pradesh,Basti,2018,29,2701,4999,1770,334
Uttar Pradesh,Basti,2019,87,9178,1130,1949,1563
Uttar Pradesh,Basti,2020,38,5095,2212,187,864
Uttar Pradesh,Basti,2021,31,12248,259,1715,1705
Uttar Pradesh,Basti,2022,7,11602,466,88,1640
Uttar Pradesh,Basti,2023,21,16628,1480,1891,1837
Uttar Pradesh,Basti,2024,7,18418,622,935,963
Uttar Pradesh,Basti,2025,87,17169,3659,815,1751
Uttar Pradesh,Bhadohi,2015,75,11791,3303,947,1312
Uttar Pradesh,Bhadohi,2016,22,7034,1021,208,1090
Uttar Pradesh,Bhadohi,2017,19,18964,206,1408,465
Uttar Pradesh,Bhadohi,2018,3,18128,792,516,929
Uttar Pradesh,Bhadohi,2019,7,11424,2862,200,1280
Uttar Pradesh,Bhadohi,2020,83,17895,2533,1367,1889
Uttar Pradesh,Bhadohi,2021,55,1471,1319,1523,292
Uttar Pradesh,Bhadohi,2022,66,19453,3188,1431,1007
Uttar Pradesh,Bhadohi,2023,22,10111,709,1897,1531
Uttar Pradesh,Bhadohi,2024,17,2672,3211,291,123
Uttar Pradesh,Bhadohi,2025,19,14967,2602,815,653
Uttar Pradesh,Bijnor,2015,9,18836,3076,532,1981
Uttar Pradesh,Bijnor,2016,87,5409,4021,1578,1850
Uttar Pradesh,Bijnor,2017,1,17240,4792,607,384
Uttar Pradesh,Bijnor,2018,10,15309,2032,51,1102
Uttar Pradesh,Bijnor,2019,29,862,3678,1541,1426
Uttar Pradesh,Bijnor,2020,14,13018,815,1073,196
Uttar Pradesh,Bijnor,2021,10,8331,270,1500,1160
Uttar Pradesh,Bijnor,2022,81,2189,4005,1783,70
Uttar Pradesh,Bijnor,2023,46,14082,2998,1400,1730
Uttar Pradesh,Bijnor,2024,56,7354,17,708,899
Uttar Pradesh,Bijnor,2025,70,9075,2433,1429,1743
Uttar Pradesh,Budaun,2015,60,6620,437,573,169
Uttar Pradesh,Budaun,2016,35,16958,4418,927,1801
Uttar Pradesh,Budaun,2017,82,6868,4694,1223,1626
Uttar Pradesh,Budaun,2018,98,11656,158,1286,1817
Uttar Pradesh,Budaun,2019,61,12493,3319,1800,1767
Uttar Pradesh,Budaun,2020,91,1700,446,1304,769
Uttar Pradesh,Budaun,2021,58,1777,3311,1114,1499
Uttar Pradesh,Budaun,2022,68,12012,616,1825,478
Uttar Pradesh,Budaun,2023,58,1264,2249,1120,13
Uttar Pradesh,Budaun,2024,59,6981,3078,548,663
Uttar Pradesh,Budaun,2025,12,1940,4288,1384,479
Uttar Pradesh,Bulandshahr,2015,3,18112,3223,1413,1200
Uttar Pradesh,Bulandshahr,2016,43,6395,1136,331,1362
Uttar Pradesh,Bulandshahr,2017,8,6130,1989,1979,1645
Uttar Pradesh,Bulandshahr,2018,47,7701,1640,1350,1419
Uttar Pradesh,Bulandshahr,2019,56,5358,1858,562,58
Uttar Pradesh,Bulandshahr,2020,20,8200,3262,1665,134
Uttar Pradesh,Bulandshahr,2021,38,3759,2859,1722,1621
Uttar Pradesh,Bulandshahr,2022,21,11604,1210,1210,1766
Uttar Pradesh,Bulandshahr,2023,13,14225,3072,1466,1244
Uttar Pradesh,Bulandshahr,2024,70,13908,2592,987,49
Uttar Pradesh,Bulandshahr,2025,42,13931,736,1424,1495
Uttar Pradesh,Chandauli,2015,51,16518,1165,1820,238
Uttar Pradesh,Chandauli,2016,9,14776,2563,1330,539
Uttar Pradesh,Chandauli,2017,78,7716,2046,310,1761
Uttar Pradesh,Chandauli,2018,60,3330,1025,1474,1718
Uttar Pradesh,Chandauli,2019,91,9059,802,121,1669
Uttar Pradesh,Chandauli,2020,67,16120,2490,466,1160
Uttar Pradesh,Chandauli,2021,37,5662,4696,1796,1823
Uttar Pradesh,Chandauli,2022,39,656,4033,301,1128
Uttar Pradesh,Chandauli,2023,33,8629,2002,720,1335
Uttar Pradesh,Chandauli,2024,92,13699,1607,224,1901
Uttar Pradesh,Chandauli,2025,50,16516,225,1689,817
Uttar Pradesh,Chitrakoot,2015,64,7144,1290,1133,672
Uttar Pradesh,Chitrakoot,2016,88,16083,2553,385,1532
Uttar Pradesh,Chitrakoot,2017,73,13257,3298,920,180
Uttar Pradesh,Chitrakoot,2018,52,1670,1388,267,619
Uttar Pradesh,Chitrakoot,2019,56,11315,602,1336,193
Uttar Pradesh,Chitrakoot,2020,74,17789,3409,1307,633
Uttar Pradesh,Chitrakoot,2021,47,5730,1492,1522,596
Uttar Pradesh,Chitrakoot,2022,95,12592,2501,8,616
Uttar Pradesh,Chitrakoot,2023,97,9653,2702,1851,1376
Uttar Pradesh,Chitrakoot,2024,37,8268,4370,378,114
Uttar Pradesh,Chitrakoot,2025,69,4088,1087,164,316
Uttar Pradesh,Deoria,2015,46,15897,70,1194,1700
Uttar Pradesh,Deoria,2016,68,7161,4556,532,616
Uttar Pradesh,Deoria,2017,25,17933,4399,864,1367
Uttar Pradesh,Deoria,2018,72,3305,2640,1054,1878
Uttar Pradesh,Deoria,2019,38,2574,2195,613,375
Uttar Pradesh,Deoria,2020,31,393,1752,1296,1667
Uttar Pradesh,Deoria,2021,90,14276,4886,698,739
Uttar Pradesh,Deoria,2022,38,12724,2658,158,780
Uttar Pradesh,Deoria,2023,81,4795,4099,894,1413
Uttar Pradesh,Deoria,2024,45,14604,3960,1152,856
Uttar Pradesh,Deoria,2025,40,17976,811,1343,1407
Uttar Pradesh,Etah,2015,13,9488,1001,1339,1051
Uttar Pradesh,Etah,2016,66,6765,1389,1524,1643
Uttar Pradesh,Etah,2017,89,5313,2969,988,1219
Uttar Pradesh,Etah,2018,92,16639,4954,1929,553
Uttar Pradesh,Etah,2019,40,19615,4391,1215,713
Uttar Pradesh,Etah,2020,89,6951,820,338,577
Uttar Pradesh,Etah,2021,44,9729,1199,812,1356
Uttar Pradesh,Etah,2022,62,19768,4410,49,732
Uttar Pradesh,Etah,2023,83,18515,1671,850,612
Uttar Pradesh,Etah,2024,35,3822,1824,838,1114
Uttar Pradesh,Etah,2025,42,11834,1987,1902,26
Uttar Pradesh,Etawah,2015,80,6878,4568,370,1363
Uttar Pradesh,Etawah,2016,1,11404,1211,426,1142
Uttar Pradesh,Etawah,2017,71,15874,3311,1368,385
Uttar Pradesh,Etawah,2018,53,16558,562,1291,1844
Uttar Pradesh,Etawah,2019,38,12767,1151,888,1880
Uttar Pradesh,Etawah,2020,7,13511,1938,1827,107
Uttar Pradesh,Etawah,2021,91,11154,4851,621,1458
Uttar Pradesh,Etawah,2022,91,19859,1767,1801,140
Uttar Pradesh,Etawah,2023,68,15058,1709,36,1576
Uttar Pradesh,Etawah,2024,52,7724,2084,1878,250
Uttar Pradesh,Etawah,2025,94,18473,4547,90,141
Uttar Pradesh,Farrukhabad,2015,45,5226,545,409,1969
Uttar Pradesh,Farrukhabad,2016,86,8535,3357,235,1176
Uttar Pradesh,Farrukhabad,2017,17,16629,3198,1049,1615
Uttar Pradesh,Farrukhabad,2018,17,12649,1218,860,1214
Uttar Pradesh,Farrukhabad,2019,55,8768,1516,1219,773
Uttar Pradesh,Farrukhabad,2020,60,14659,2460,900,155
Uttar Pradesh,Farrukhabad,2021,35,2358,566,160,1490
Uttar Pradesh,Farrukhabad,2022,38,13050,3914,429,1608
Uttar Pradesh,Farrukhabad,2023,76,18213,2279,258,384
Uttar Pradesh,Farrukhabad,2024,31,8617,218,19,1725
Uttar Pradesh,Farrukhabad,2025,90,1889,1211,1776,1878
Uttar Pradesh,Fatehpur,2015,21,11923,2788,473,140
Uttar Pradesh,Fatehpur,2016,40,10342,3241,238,263
