state,district,year,aqi,pm2_5,pm10,no2,so2,co
Uttar Pradesh,Baghpat,2025,125,143.11,207.53,47.58,10.54,4.31
Uttar Pradesh,Bahraich,2015,215,72.56,62.02,13.09,7.54,4.31
Uttar Pradesh,Bahraich,2016,303,28.38,133.75,89.03,43.51,0.23
Uttar Pradesh,Bahraich,2017,54,164.92,61.89,35.17,78.45,2.85
Uttar Pradesh,Bahraich,2018,96,91.9,78.21,83.91,79.67,1.32
Uttar Pradesh,Bahraich,2019,163,167.88,148.98,54.65,25.47,4.6
Uttar Pradesh,Bahraich,2020,173,171.58,29.94,11.64,10.65,2.74
Uttar Pradesh,Bahraich,2021,150,194.95,25.27,24.13,16.25,2.98
Uttar Pradesh,Bahraich,2022,342,161.82,52.62,102.49,56.83,0.23
Uttar Pradesh,Bahraich,2023,237,105.2,156.63,111.53,22.06,0.25
Uttar Pradesh,Bahraich,2024,66,157.65,28.81,51.31,25.66,0.45
Uttar Pradesh,Bahraich,2025,257,136.47,287.6,8.39,46.62,3.52
Uttar Pradesh,Ballia,2015,344,141.21,109.09,101.79,42.7,3.54
Uttar Pradesh,Ballia,2016,58,21.49,192.68,29.43,42.89,4.13
Uttar Pradesh,Ballia,2017,246,11.33,290.05,49.34,45.32,0.97
Uttar Pradesh,Ballia,2018,87,136.14,131.95,18.9,10.35,2.2
Uttar Pradesh,Ballia,2019,128,133.85,131.46,116.37,8.01,1.42
Uttar Pradesh,Ballia,2020,246,35.94,72.55,58.5,44.06,1.34
Uttar Pradesh,Ballia,2021,130,149.59,213.08,52.15,64.99,1.02
Uttar Pradesh,Ballia,2022,149,173.61,25.97,35.83,25.25,3.41
Uttar Pradesh,Ballia,2023,232,21.59,80.87,42.45,15.54,3.04
Uttar Pradesh,Ballia,2024,85,60.62,197.0,44.79,40.97,1.73
Uttar Pradesh,Ballia,2025,99,113.42,253.27,93.36,51.69,2.97
Uttar Pradesh,Balrampur,2015,47,87.44,148.61,50.85,52.39,2.7
Uttar Pradesh,Balrampur,2016,86,190.06,195.41,115.54,33.98,4.7
Uttar Pradesh,Balrampur,2017,80,86.59,147.22,95.26,4.57,4.18
Uttar Pradesh,Balrampur,2018,278,112.98,141.76,65.38,36.5,4.62
Uttar Pradesh,Balrampur,2019,220,180.12,114.58,19.66,47.02,3.54
Uttar Pradesh,Balrampur,2020,340,70.72,123.66,69.53,22.82,4.8
Uttar Pradesh,Balrampur,2021,202,37.63,113.21,20.72,55.51,0.73
Uttar Pradesh,Balrampur,2022,152,50.64,254.93,82.51,19.52,4.65
Uttar Pradesh,Balrampur,2023,216,96.37,59.44,18.04,72.94,2.25
Uttar Pradesh,Balrampur,2024,121,78.52,77.4,117.86,17.53,4.76
Uttar Pradesh,Balrampur,2025,350,82.53,263.85,52.82,3.13,3.32
Uttar Pradesh,Banda,2015,124,23.02,29.16,86.77,27.37,4.74
Uttar Pradesh,Banda,2016,44,67.76,100.73,119.86,20.95,0.96
Uttar Pradesh,Banda,2017,213,193.4,288.12,72.12,65.22,1.71
Uttar Pradesh,Banda,2018,245,130.1,153.14,68.43,15.13,1.06
Uttar Pradesh,Banda,2019,54,19.19,93.15,96.18,66.25,0.93
Uttar Pradesh,Banda,2020,94,50.84,47.23,65.56,15.35,1.48
Uttar Pradesh,Banda,2021,202,181.23,144.99,115.37,30.84,1.04
Uttar Pradesh,Banda,2022,84,45.5,214.85,36.95,45.43,0.94
Uttar Pradesh,Banda,2023,254,81.57,170.14,47.1,2.6,0.65
Uttar Pradesh,Banda,2024,111,96.25,44.43,75.57,63.52,2.02
Uttar Pradesh,Banda,2025,147,35.32,256.09,71.17,6.38,2.93
Uttar Pradesh,Barabanki,2015,103,156.08,137.93,92.96,34.23,1.67
Uttar Pradesh,Barabanki,2016,189,174.15,218.11,7.35,3.68,2.48
Uttar Pradesh,Barabanki,2017,245,64.5,24.16,13.4,57.99,2.99
Uttar Pradesh,Barabanki,2018,59,18.03,147.74,25.9,61.12,1.32
Uttar Pradesh,Barabanki,2019,109,164.23,172.84,67.36,39.81,4.37
Uttar Pradesh,Barabanki,2020,194,64.07,35.63,60.75,57.52,4.73
Uttar Pradesh,Barabanki,2021,257,51.04,125.93,20.12,47.23,1.57
Uttar Pradesh,Barabanki,2022,45,148.01,116.92,111.44,40.19,3.38
Uttar Pradesh,Barabanki,2023,134,135.37,211.8,26.34,75.2,2.12
Uttar Pradesh,Barabanki,2024,66,54.87,89.89,111.54,71.5,1.64
Uttar Pradesh,Barabanki,2025,122,60.14,182.51,95.85,29.5,0.85
Uttar Pradesh,Bareilly,2015,79,61.17,208.53,109.4,33.05,2.91
Uttar Pradesh,Bareilly,2016,211,22.1,196.42,47.36,54.47,4.12
Uttar Pradesh,Bareilly,2017,117,164.42,228.33,44.22,58.41,1.02
Uttar Pradesh,Bareilly,2018,88,75.41,153.03,86.09,16.43,1.05
Uttar Pradesh,Bareilly,2019,241,162.45,145.67,117.17,41.77,4.85
Uttar Pradesh,Bareilly,2020,158,63.1,182.14,102.43,58.17,3.73
Uttar Pradesh,Bareilly,2021,143,64.99,200.6,83.14,77.22,4.58
Uttar Pradesh,Bareilly,2022,331,148.43,264.88,39.95,64.5,0.92
Uttar Pradesh,Bareilly,2023,93,128.39,254.4,26.92,5.46,1.6
Uttar Pradesh,Bareilly,2024,266,136.04,78.27,85.58,58.99,2.39
Uttar Pradesh,Bareilly,2025,285,32.39,214.41,26.63,2.11,4.16
Uttar Pradesh,Basti,2015,330,12.19,145.59,43.31,16.59,2.58
Uttar Pradesh,Basti,2016,129,136.44,175.59,111.3,22.17,2.67
Uttar Pradesh,Basti,2017,222,71.9,106.82,73.54,29.9,3.51
Uttar Pradesh,Basti,2018,215,169.42,80.44,24.61,36.18,0.5
Uttar Pradesh,Basti,2019,68,176.99,55.47,64.47,53.66,3.86
Uttar Pradesh,Basti,2020,48,112.94,174.53,95.01,5.47,4.57
Uttar Pradesh,Basti,2021,245,39.75,127.03,119.67,68.32,4.44
Uttar Pradesh,Basti,2022,40,116.39,44.54,16.13,27.8,1.78
Uttar Pradesh,Basti,2023,321,63.76,86.73,8.93,30.89,4.17
Uttar Pradesh,Basti,2024,294,162.5,33.38,112.78,2.37,2.32
Uttar Pradesh,Basti,2025,122,54.61,232.5,114.27,72.43,2.7
Uttar Pradesh,Bhadohi,2015,258,11.1,116.07,105.86,29.2,4.24
Uttar Pradesh,Bhadohi,2016,321,182.8,138.64,72.75,40.82,1.68
Uttar Pradesh,Bhadohi,2017,307,154.56,241.41,103.87,34.04,4.05
Uttar Pradesh,Bhadohi,2018,132,43.84,290.27,112.0,36.47,0.5
Uttar Pradesh,Bhadohi,2019,187,99.06,118.52,13.06,26.3,4.92
Uttar Pradesh,Bhadohi,2020,311,190.84,54.79,100.57,48.31,1.24
Uttar Pradesh,Bhadohi,2021,136,48.74,27.75,57.69,12.36,0.94
Uttar Pradesh,Bhadohi,2022,134,170.14,30.79,75.74,65.04,0.7
Uttar Pradesh,Bhadohi,2023,64,91.31,298.91,60.93,71.05,0.28
Uttar Pradesh,Bhadohi,2024,77,80.04,77.83,14.73,2.3,0.65
Uttar Pradesh,Bhadohi,2025,284,10.09,227.72,59.49,44.91,4.17
Uttar Pradesh,Bijnor,2015,254,22.93,92.42,99.74,20.08,2.67
Uttar Pradesh,Bijnor,2016,45,54.03,259.18,57.06,3.4,1.14
Uttar Pradesh,Bijnor,2017,277,63.24,219.1,74.76,21.12,3.76
Uttar Pradesh,Bijnor,2018,296,108.55,252.13,38.34,60.8,1.01
Uttar Pradesh,Bijnor,2019,201,124.24,243.08,108.84,46.04,3.83
Uttar Pradesh,Bijnor,2020,310,192.69,252.02,26.58,6.37,3.09
Uttar Pradesh,Bijnor,2021,322,195.17,155.83,8.78,67.69,3.78
Uttar Pradesh,Bijnor,2022,179,25.66,98.74,89.43,7.72,4.77
Uttar Pradesh,Bijnor,2023,311,86.36,61.01,71.46,21.72,4.69
Uttar Pradesh,Bijnor,2024,336,160.87,256.53,11.23,70.2,0.2
Uttar Pradesh,Bijnor,2025,297,44.15,199.96,99.01,40.4,2.1
Uttar Pradesh,Budaun,2015,111,137.89,250.88,52.74,29.26,3.7
Uttar Pradesh,Budaun,2016,266,171.08,116.77,81.96,60.68,4.22
Uttar Pradesh,Budaun,2017,170,119.84,52.95,27.77,5.22,0.69
Uttar Pradesh,Budaun,2018,281,98.88,142.75,48.73,52.31,1.73
Uttar Pradesh,Budaun,2019,335,137.47,157.33,56.99,13.39,1.56
Uttar Pradesh,Budaun,2020,68,66.5,222.72,51.49,65.19,3.95
Uttar Pradesh,Budaun,2021,172,113.65,60.59,75.49,53.17,2.68
Uttar Pradesh,Budaun,2022,155,160.2,44.22,49.99,3.64,4.14
Uttar Pradesh,Budaun,2023,203,111.2,149.31,103.78,61.93,2.29
Uttar Pradesh,Budaun,2024,223,99.11,229.91,69.44,76.69,0.71
Uttar Pradesh,Budaun,2025,106,197.21,169.02,68.3,4.06,4.71
Uttar Pradesh,Bulandshahr,2015,336,184.54,210.97,80.57,48.95,1.86
Uttar Pradesh,Bulandshahr,2016,197,144.67,104.88,86.5,6.76,2.59
Uttar Pradesh,Bulandshahr,2017,187,124.66,270.38,36.52,32.66,0.43
Uttar Pradesh,Bulandshahr,2018,343,63.82,43.28,42.47,8.66,0.82
Uttar Pradesh,Bulandshahr,2019,253,85.47,65.28,108.31,13.04,3.08
Uttar Pradesh,Bulandshahr,2020,117,159.13,246.33,10.83,10.2,2.69
Uttar Pradesh,Bulandshahr,2021,191,137.21,226.76,5.32,37.58,1.77
Uttar Pradesh,Bulandshahr,2022,86,185.03,124.87,83.69,43.63,4.63
Uttar Pradesh,Bulandshahr,2023,162,140.72,236.5,91.41,60.52,3.61
Uttar Pradesh,Bulandshahr,2024,310,151.4,122.97,97.48,41.78,4.87
Uttar Pradesh,Bulandshahr,2025,99,190.15,159.73,86.29,47.22,3.34
Uttar Pradesh,Chandauli,2015,79,11.64,41.17,81.67,19.27,4.05
Uttar Pradesh,Chandauli,2016,239,87.27,99.83,68.15,16.38,0.72
Uttar Pradesh,Chandauli,2017,235,181.52,91.1,23.64,17.41,3.72
Uttar Pradesh,Chandauli,2018,281,82.96,101.21,61.9,36.61,4.53
Uttar Pradesh,Chandauli,2019,128,58.77,232.7,74.93,36.37,4.5
Uttar Pradesh,Chandauli,2020,87,157.77,99.7,64.98,19.75,3.34
Uttar Pradesh,Chandauli,2021,85,76.39,157.21,64.67,69.71,4.27
Uttar Pradesh,Chandauli,2022,119,92.49,155.34,16.66,44.15,0.27
Uttar Pradesh,Chandauli,2023,273,176.3,254.51,64.2,62.17,4.41
Uttar Pradesh,Chandauli,2024,99,151.57,168.99,48.3,4.94,1.45
Uttar Pradesh,Chandauli,2025,234,86.44,85.85,88.28,63.4,1.76
Uttar Pradesh,Chitrakoot,2015,338,138.05,271.46,100.77,17.99,2.23
Uttar Pradesh,Chitrakoot,2016,246,104.93,296.24,41.15,10.62,2.23
Uttar Pradesh,Chitrakoot,2017,164,12.94,297.22,26.83,27.28,3.04
Uttar Pradesh,Chitrakoot,2018,89,142.49,261.67,28.56,36.0,3.85
Uttar Pradesh,Chitrakoot,2019,194,170.48,51.4,82.76,25.24,1.17
Uttar Pradesh,Chitrakoot,2020,219,197.93,238.82,58.01,26.51,1.68
Uttar Pradesh,Chitrakoot,2021,125,12.9,224.89,60.46,13.91,4.56
Uttar Pradesh,Chitrakoot,2022,313,154.76,39.48,63.43,21.84,0.97
Uttar Pradesh,Chitrakoot,2023,245,157.04,53.99,36.23,2.86,3.99
Uttar Pradesh,Chitrakoot,2024,85,139.64,230.07,31.52,53.88,1.43
Uttar Pradesh,Chitrakoot,2025,292,125.53,147.07,103.65,53.71,3.77
Uttar Pradesh,Deoria,2015,204,149.73,42.73,69.11,10.19,4.84
Uttar Pradesh,Deoria,2016,197,16.74,30.5,119.85,21.19,4.57
Uttar Pradesh,Deoria,2017,89,142.95,258.14,33.7,72.1,3.13
Uttar Pradesh,Deoria,2018,148,118.05,276.65,96.03,5.13,3.94
Uttar Pradesh,Deoria,2019,233,199.99,132.25,30.14,78.8,1.8
Uttar Pradesh,Deoria,2020,172,93.33,284.16,110.42,6.76,4.09
Uttar Pradesh,Deoria,2021,110,33.8,49.75,8.78,14.23,2.49
Uttar Pradesh,Deoria,2022,135,149.51,222.72,32.62,14.61,4.74
Uttar Pradesh,Deoria,2023,193,165.62,228.9,101.16,49.84,2.09
Uttar Pradesh,Deoria,2024,268,144.09,172.2,98.47,74.51,0.97
Uttar Pradesh,Deoria,2025,294,147.54,36.73,94.11,49.25,3.84
Uttar Pradesh,Etah,2015,321,114.36,117.84,86.0,39.35,1.08
Uttar Pradesh,Etah,2016,113,81.72,251.41,80.05,79.79,3.82
Uttar Pradesh,Etah,2017,206,191.68,146.69,43.26,42.16,4.1
Uttar Pradesh,Etah,2018,210,142.73,178.59,41.12,66.05,1.43
Uttar Pradesh,Etah,2019,293,189.57,283.53,115.88,35.77,3.53
Uttar Pradesh,Etah,2020,191,186.84,257.41,87.08,3.94,3.25
Uttar Pradesh,Etah,2021,162,167.31,207.05,77.63,13.21,3.27
Uttar Pradesh,Etah,2022,210,147.59,88.5,57.15,76.94,1.17
Uttar Pradesh,Etah,2023,349,183.66,270.09,73.67,13.79,3.49
Uttar Pradesh,Etah,2024,83,136.82,295.38,71.13,48.78,2.95
Uttar Pradesh,Etah,2025,109,80.0,166.56,90.61,68.71,4.46
Uttar Pradesh,Etawah,2015,270,61.16,179.02,50.82,5.57,1.05
Uttar Pradesh,Etawah,2016,341,194.03,178.68,117.29,60.66,4.26
Uttar Pradesh,Etawah,2017,165,64.03,49.0,35.49,9.65,0.63
Uttar Pradesh,Etawah,2018,290,115.83,237.26,15.46,8.86,4.71
Uttar Pradesh,Etawah,2019,197,88.58,173.78,91.44,34.09,0.66
Uttar Pradesh,Etawah,2020,341,33.05,20.98,116.35,44.51,1.16
Uttar Pradesh,Etawah,2021,343,45.03,85.05,8.15,49.03,4.69
Uttar Pradesh,Etawah,2022,338,28.63,193.05,87.71,30.55,3.63
Uttar Pradesh,Etawah,2023,182,68.77,152.7,13.29,62.76,4.66
Uttar Pradesh,Etawah,2024,326,40.38,233.25,100.49,62.2,2.14
Uttar Pradesh,Etawah,2025,136,180.63,183.37,78.04,18.83,3.93
Uttar Pradesh,Farrukhabad,2015,234,185.96,281.76,21.08,2.32,4.61
Uttar Pradesh,Farrukhabad,2016,76,178.43,241.67,87.62,55.85,3.14
Uttar Pradesh,Farrukhabad,2017,164,93.71,57.77,34.24,28.17,3.0
Uttar Pradesh,Farrukhabad,2018,163,160.88,61.27,58.9,72.71,2.11
Uttar Pradesh,Farrukhabad,2019,173,80.15,258.89,92.29,63.33,4.42
Uttar Pradesh,Farrukhabad,2020,156,86.37,236.99,48.62,8.68,3.11
Uttar Pradesh,Farrukhabad,2021,215,148.81,46.93,71.66,55.65,2.26
Uttar Pradesh,Farrukhabad,2022,163,127.04,270.05,78.66,12.81,3.95
Uttar Pradesh,Farrukhabad,2023,339,35.2,202.71,112.36,17.13,1.08
Uttar Pradesh,Farrukhabad,2024,308,15.01,92.26,20.2,76.38,4.76
Uttar Pradesh,Farrukhabad,2025,232,132.26,162.58,67.21,69.54,1.78
Uttar Pradesh,Fatehpur,2015,158,104.03,145.92,113.71,3.42,0.78
Uttar Pradesh,Fatehpur,2016,81,125.28,228.22,42.56,22.02,4.03
Uttar Pradesh,Fatehpur,2017,147,84.68,69.66,79.47,23.52,3.63
Uttar Pradesh,Fatehpur,2018,174,24.42,37.62,24.52,18.69,0.64
Uttar Pradesh,Fatehpur,2019,256,23.91,214.0,63.23,41.95,1.61
Uttar Pradesh,Fatehpur,2020,315,147.45,97.18,87.81,27.5,0.51
Uttar Pradesh,Fatehpur,2021,338,80.51,59.16,111.67,77.21,1.54
Uttar Pradesh,Fatehpur,2022,72,23.99,61.11,6.06,25.91,3.52
Uttar Pradesh,Fatehpur,2023,82,159.23,266.61,115.99,51.4,3.83
Uttar Pradesh,Fatehpur,2024,270,115.23,244.49,103.9,55.74,2.17
Uttar Pradesh,Fatehpur,2025,50,82.28,263.39,109.05,66.45,1.43
Uttar Pradesh,Firozabad,2015,334,112.78,104.53,76.59,25.11,4.41
Uttar Pradesh,Firozabad,2016,207,199.76,60.7,10.82,9.85,3.23
Uttar Pradesh,Firozabad,2017,210,192.31,287.65,72.8,74.9,1.22
Uttar Pradesh,Firozabad,2018,164,80.66,146.83,89.01,27.94,1.2
Uttar Pradesh,Firozabad,2019,230,107.64,148.54,53.58,23.54,3.33
Uttar Pradesh,Firozabad,2020,100,54.48,61.71,27.43,72.86,3.14
Uttar Pradesh,Firozabad,2021,134,72.35,32.95,8.29,22.0,1.26
Uttar Pradesh,Firozabad,2022,70,130.63,29.39,78.35,13.18,4.76
Uttar Pradesh,Firozabad,2023,297,153.27,174.44,104.48,21.05,2.03
Uttar Pradesh,Firozabad,2024,117,66.64,32.84,90.83,26.74,3.15
Uttar Pradesh,Firozabad,2025,149,57.88,201.61,76.08,56.25,2.04
Uttar Pradesh,Gautam Buddha Nagar,2015,110,185.05,248.69,101.43,26.29,0.68
Uttar Pradesh,Gautam Buddha Nagar,2016,208,150.42,134.39,74.66,64.13,1.39
Uttar Pradesh,Gautam Buddha Nagar,2017,87,198.13,55.11,47.81,45.19,3.13
Uttar Pradesh,Gautam Buddha Nagar,2018,128,82.06,150.45,22.79,65.21,4.5
Uttar Pradesh,Gautam Buddha Nagar,2019,241,169.47,27.24,109.48,79.8,2.08
Uttar Pradesh,Gautam Buddha Nagar,2020,281,58.94,143.34,50.2,55.31,3.93
Uttar Pradesh,Gautam Buddha Nagar,2021,295,179.54,151.86,50.99,41.7,4.99
Uttar Pradesh,Gautam Buddha Nagar,2022,191,187.46,163.84,56.52,46.55,2.25
Uttar Pradesh,Gautam Buddha Nagar,2023,156,147.99,161.09,25.34,74.87,3.55
Uttar Pradesh,Gautam Buddha Nagar,2024,348,44.06,161.57,64.9,60.99,2.15
Uttar Pradesh,Gautam Buddha Nagar,2025,256,133.1,96.98,95.32,55.51,3.0
Uttar Pradesh,Ghaziabad,2015,293,70.72,194.98,59.47,61.17,3.61
Uttar Pradesh,Ghaziabad,2016,67,143.36,123.15,44.87,31.66,2.5
Uttar Pradesh,Ghaziabad,2017,47,140.28,288.6,39.43,58.48,1.6
Uttar Pradesh,Ghaziabad,2018,50,110.39,212.86,42.58,39.01,2.63
Uttar Pradesh,Ghaziabad,2019,192,145.95,176.37,62.64,9.12,1.11
Uttar Pradesh,Ghaziabad,2020,315,156.74,212.29,74.04,40.18,0.45
Uttar Pradesh,Ghaziabad,2021,209,34.84,122.55,68.05,19.05,2.76
Uttar Pradesh,Ghaziabad,2022,182,16.77,199.55,22.44,20.37,3.34
Uttar Pradesh,Ghaziabad,2023,167,53.58,243.48,69.74,49.45,2.95
Uttar Pradesh,Ghaziabad,2024,43,102.54,257.84,118.7,74.8,3.56
Uttar Pradesh,Ghaziabad,2025,191,143.39,239.58,54.16,39.86,2.3
Uttar Pradesh,Ghazipur,2015,47,167.22,44.14,13.54,61.08,4.62
Uttar Pradesh,Ghazipur,2016,240,19.13,156.07,63.27,39.36,2.43
Uttar Pradesh,Ghazipur,2017,277,101.83,57.73,65.59,68.02,2.59
Uttar Pradesh,Ghazipur,2018,335,123.05,135.11,79.6,62.31,2.41
Uttar Pradesh,Ghazipur,2019,242,94.9,131.03,8.96,66.47,4.98
Uttar Pradesh,Ghazipur,2020,323,176.12,53.44,47.82,2.3,0.99
Uttar Pradesh,Ghazipur,2021,90,85.69,260.5,112.47,79.87,2.96
Uttar Pradesh,Ghazipur,2022,281,175.8,70.18,103.23,25.63,2.5
Uttar Pradesh,Ghazipur,2023,45,99.92,148.26,99.21,18.77,4.93
Uttar Pradesh,Ghazipur,2024,127,186.99,272.86,59.09,29.62,4.68
Uttar Pradesh,Ghazipur,2025,222,97.92,31.65,56.15,59.25,3.76
Uttar Pradesh,Gonda,2015,336,115.16,132.27,61.02,66.25,3.69
Uttar Pradesh,Gonda,2016,290,177.03,71.34,57.76,45.23,2.52
Uttar Pradesh,Gonda,2017,301,65.99,219.02,116.96,50.58,3.62
Uttar Pradesh,Gonda,2018,49,50.98,93.8,93.04,66.59,4.55
Uttar Pradesh,Gonda,2019,214,86.02,116.32,74.29,56.8,4.29
Uttar Pradesh,Gonda,2020,339,137.29,298.6,85.77,20.72,1.94
Uttar Pradesh,Gonda,2021,194,21.99,50.33,11.87,53.95,1.34
Uttar Pradesh,Gonda,2022,268,180.43,243.46,6.32,69.47,1.93
Uttar Pradesh,Gonda,2023,231,70.45,90.42,56.95,30.49,4.14
Uttar Pradesh,Gonda,2024,161,90.95,127.22,57.14,3.7,4.7
Uttar Pradesh,Gonda,2025,327,60.46,242.9,60.2,11.88,2.8
Uttar Pradesh,Gorakhpur,2015,223,76.79,51.16,11.65,21.25,4.92
Uttar Pradesh,Gorakhpur,2016,265,41.65,177.13,49.38,69.91,0.5
Uttar Pradesh,Gorakhpur,2017,82,63.87,96.19,40.12,14.93,4.17
Uttar Pradesh,Gorakhpur,2018,180,91.09,220.42,113.98,40.5,0.87
Uttar Pradesh,Gorakhpur,2019,74,154.4,185.36,25.99,63.71,1.8
Uttar Pradesh,Gorakhpur,2020,72,160.64,109.42,15.17,29.17,0.36
Uttar Pradesh,Gorakhpur,2021,50,72.12,215.22,29.27,73.91,4.67
Uttar Pradesh,Gorakhpur,2022,156,122.36,161.29,93.02,4.13,3.6
Uttar Pradesh,Gorakhpur,2023,194,178.61,228.15,40.69,7.19,3.67
Uttar Pradesh,Gorakhpur,2024,227,124.5,95.5,49.43,47.7,0.97
Uttar Pradesh,Gorakhpur,2025,199,145.38,180.84,43.52,12.27,0.67
Uttar Pradesh,Hamirpur,2015,86,160.64,141.61,39.97,8.17,1.3
Uttar Pradesh,Hamirpur,2016,98,83.99,94.15,94.59,40.69,4.13
Uttar Pradesh,Hamirpur,2017,204,37.54,202.98,27.34,57.66,2.52
Uttar Pradesh,Hamirpur,2018,134,145.41,220.68,74.03,75.45,3.97
Uttar Pradesh,Hamirpur,2019,129,21.15,287.82,63.76,47.84,0.36
Uttar Pradesh,Hamirpur,2020,228,33.6,267.52,10.61,2.36,0.62
Uttar Pradesh,Hamirpur,2021,152,103.57,201.4,69.09,76.69,3.99
Uttar Pradesh,Hamirpur,2022,176,105.25,272.8,31.09,6.95,4.52
Uttar Pradesh,Hamirpur,2023,306,153.83,97.9,60.94,31.18,3.46
Uttar Pradesh,Hamirpur,2024,73,77.63,252.5,25.03,41.39,4.41
Uttar Pradesh,Hamirpur,2025,123,110.9,242.72,70.98,42.61,1.89
Uttar Pradesh,Hapur,2015,79,107.0,46.01,24.56,14.92,2.38
Uttar Pradesh,Hapur,2016,341,112.58,37.64,69.34,2.32,2.46
Uttar Pradesh,Hapur,2017,276,168.47,170.65,29.69,56.41,0.61
Uttar Pradesh,Hapur,2018,42,182.26,137.13,107.27,43.46,3.75
Uttar Pradesh,Hapur,2019,233,32.98,111.56,13.15,76.65,4.99
Uttar Pradesh,Hapur,2020,120,178.1,195.88,72.37,63.45,1.03
Uttar Pradesh,Hapur,2021,187,105.91,193.67,37.87,32.79,4.09
Uttar Pradesh,Hapur,2022,143,139.57,105.59,40.82,78.37,4.93
Uttar Pradesh,Hapur,2023,190,44.21,267.04,58.17,54.82,4.27
Uttar Pradesh,Hapur,2024,278,126.31,108.49,6.5,32.83,3.46
Uttar Pradesh,Hapur,2025,191,149.72,96.72,7.03,9.1,2.29
Uttar Pradesh,Hardoi,2015,59,192.44,97.44,114.38,16.76,1.29
Uttar Pradesh,Hardoi,2016,80,18.73,266.6,49.71,42.81,1.59
Uttar Pradesh,Hardoi,2017,119,190.9,160.44,41.22,35.75,4.71
Uttar Pradesh,Hardoi,2018,185,17.91,294.99,21.1,70.03,0.44
Uttar Pradesh,Hardoi,2019,151,133.16,179.42,110.97,69.39,2.54
Uttar Pradesh,Hardoi,2020,280,36.8,234.11,99.98,78.17,3.97
Uttar Pradesh,Hardoi,2021,249,149.31,247.53,40.15,59.06,4.28
Uttar Pradesh,Hardoi,2022,69,150.19,194.3,111.48,78.88,4.5
Uttar Pradesh,Hardoi,2023,128,112.47,81.53,46.49,29.65,0.55
Uttar Pradesh,Hardoi,2024,154,115.95,291.61,91.73,62.1,2.34
Uttar Pradesh,Hardoi,2025,316,81.46,38.22,97.33,59.23,0.22
Uttar Pradesh,Hathras,2015,149,177.73,269.45,118.45,29.3,1.93
Uttar Pradesh,Hathras,2016,94,52.01,101.42,117.7,22.27,2.11
Uttar Pradesh,Hathras,2017,184,22.36,217.94,100.3,73.19,2.9
Uttar Pradesh,Hathras,2018,315,53.04,186.18,21.64,57.94,1.18
Uttar Pradesh,Hathras,2019,200,137.16,238.92,47.2,7.29,0.76
Uttar Pradesh,Hathras,2020,98,196.19,197.86,89.92,74.58,3.97
Uttar Pradesh,Hathras,2021,47,107.28,280.57,64.94,68.23,0.58
Uttar Pradesh,Hathras,2022,201,64.09,171.13,115.21,67.94,3.77
Uttar Pradesh,Hathras,2023,46,113.03,102.89,22.91,41.86,1.43
Uttar Pradesh,Hathras,2024,154,41.78,229.21,43.19,33.33,0.25
Uttar Pradesh,Hathras,2025,232,23.26,90.95,65.57,73.61,4.58
Uttar Pradesh,Jalaun,2015,100,128.71,75.7,84.09,76.52,0.69
Uttar Pradesh,Jalaun,2016,76,188.37,112.08,45.25,27.79,3.1
Uttar Pradesh,Jalaun,2017,231,164.61,262.07,88.95,60.99,2.89
Uttar Pradesh,Jalaun,2018,197,134.11,111.85,108.83,30.08,3.84
Uttar Pradesh,Jalaun,2019,42,84.98,78.39,108.62,41.59,2.91
Uttar Pradesh,Jalaun,2020,312,121.67,31.47,44.64,23.89,4.01
Uttar Pradesh,Jalaun,2021,336,115.66,79.85,108.35,47.14,3.74
Uttar Pradesh,Jalaun,2022,337,184.9,72.93,9.33,58.61,4.6
Uttar Pradesh,Jalaun,2023,195,97.81,59.91,96.33,55.02,3.54
Uttar Pradesh,Jalaun,2024,172,132.17,294.63,67.07,45.26,0.3
Uttar Pradesh,Jalaun,2025,63,160.63,223.71,93.91,37.97,0.82
Uttar Pradesh,Jaunpur,2015,79,132.11,274.67,106.83,11.92,3.53
Uttar Pradesh,Jaunpur,2016,247,192.52,165.45,54.49,10.96,3.52
Uttar Pradesh,Jaunpur,2017,116,24.85,196.43,103.66,11.85,1.81
Uttar Pradesh,Jaunpur,2018,189,182.06,148.04,65.44,49.99,4.51
Uttar Pradesh,Jaunpur,2019,215,37.39,117.4,103.14,45.14,2.67
Uttar Pradesh,Jaunpur,2020,309,180.0,229.28,15.51,24.38,4.79
Uttar Pradesh,Jaunpur,2021,303,189.18,161.8,87.81,47.47,2.56
Uttar Pradesh,Jaunpur,2022,214,182.9,224.45,79.05,33.94,2.88
Uttar Pradesh,Jaunpur,2023,217,173.36,190.97,5.73,5.72,1.47
Uttar Pradesh,Jaunpur,2024,250,198.85,221.06,94.79,59.18,3.5
Uttar Pradesh,Jaunpur,2025,226,76.58,111.68,25.11,60.9,4.7
Uttar Pradesh,Jhansi,2015,274,58.47,208.13,6.72,33.5,4.32
Uttar Pradesh,Jhansi,2016,347,62.52,33.75,63.67,12.37,4.78
Uttar Pradesh,Jhansi,2017,148,116.68,299.7,90.55,72.84,0.63
Uttar Pradesh,Jhansi,2018,59,176.12,241.63,26.66,40.48,1.32
Uttar Pradesh,Jhansi,2019,244,75.07,211.72,33.96,6.73,0.79
Uttar Pradesh,Jhansi,2020,45,107.19,210.72,64.72,24.74,0.93
Uttar Pradesh,Jhansi,2021,51,127.14,115.11,27.79,38.14,1.05
