state,district,year,it_companies,tech_startups,internet_users,mobile_users,data_centers
Uttar Pradesh,Amroha,2020,49,172,677548,1196124,16
Uttar Pradesh,Amroha,2021,1222,736,477177,2230800,17
Uttar Pradesh,Amroha,2022,35,993,567142,925974,19
Uttar Pradesh,Amroha,2023,1553,333,109163,2136058,3
Uttar Pradesh,Amroha,2024,1687,93,542023,1559244,9
Uttar Pradesh,Amroha,2025,751,275,1754522,196728,18
Uttar Pradesh,Auraiya,2015,114,922,1474792,2054923,14
Uttar Pradesh,Auraiya,2016,238,293,1414163,2641900,16
Uttar Pradesh,Auraiya,2017,469,284,1332033,1118928,8
Uttar Pradesh,Auraiya,2018,1143,941,1434000,1300457,4
Uttar Pradesh,Auraiya,2019,1069,447,842876,1206984,14
Uttar Pradesh,Auraiya,2020,1564,958,1250880,2590014,9
Uttar Pradesh,Auraiya,2021,763,286,290542,2360840,14
Uttar Pradesh,Auraiya,2022,1585,95,953258,767127,13
Uttar Pradesh,Auraiya,2023,135,764,730713,2913522,4
Uttar Pradesh,Auraiya,2024,995,361,238327,2523261,9
Uttar Pradesh,Auraiya,2025,1677,761,1167209,1819758,9
Uttar Pradesh,Ayodhya,2015,1607,172,207107,2466670,16
Uttar Pradesh,Ayodhya,2016,1065,685,295833,1458954,5
Uttar Pradesh,Ayodhya,2017,666,568,202477,2765488,15
Uttar Pradesh,Ayodhya,2018,638,259,265895,1691272,20
Uttar Pradesh,Ayodhya,2019,1606,132,1103802,1726156,19
Uttar Pradesh,Ayodhya,2020,732,375,1866157,2551171,12
Uttar Pradesh,Ayodhya,2021,377,396,355296,1901374,6
Uttar Pradesh,Ayodhya,2022,1239,551,539845,646914,7
Uttar Pradesh,Ayodhya,2023,595,884,677390,1290442,9
Uttar Pradesh,Ayodhya,2024,21,259,526521,693191,5
Uttar Pradesh,Ayodhya,2025,261,10,1472642,710561,6
Uttar Pradesh,Azamgarh,2015,1957,333,1434085,706851,14
Uttar Pradesh,Azamgarh,2016,1897,880,415517,2914009,3
Uttar Pradesh,Azamgarh,2017,410,645,243739,2169675,20
Uttar Pradesh,Azamgarh,2018,1799,818,860299,2238106,18
Uttar Pradesh,Azamgarh,2019,125,719,215190,2371406,4
Uttar Pradesh,Azamgarh,2020,1997,402,262848,1158362,9
Uttar Pradesh,Azamgarh,2021,1069,116,1921792,134104,9
Uttar Pradesh,Azamgarh,2022,1225,509,1197138,2429144,0
Uttar Pradesh,Azamgarh,2023,214,917,568100,2014303,8
Uttar Pradesh,Azamgarh,2024,763,95,609366,1362223,1
Uttar Pradesh,Azamgarh,2025,799,526,1918173,954978,1
Uttar Pradesh,Baghpat,2015,83,712,808552,1684293,1
Uttar Pradesh,Baghpat,2016,232,431,1604581,1325622,11
Uttar Pradesh,Baghpat,2017,391,828,1381628,1802664,9
Uttar Pradesh,Baghpat,2018,123,637,511094,128154,10
Uttar Pradesh,Baghpat,2019,221,379,1717986,1609161,19
Uttar Pradesh,Baghpat,2020,488,801,343259,1798814,20
Uttar Pradesh,Baghpat,2021,1044,409,1596505,2689118,7
Uttar Pradesh,Baghpat,2022,1127,262,601845,181791,7
Uttar Pradesh,Baghpat,2023,1148,937,1463982,365118,6
Uttar Pradesh,Baghpat,2024,692,409,1021463,542934,10
Uttar Pradesh,Baghpat,2025,1955,771,1345814,2643728,10
Uttar Pradesh,Bahraich,2015,162,239,385846,362588,17
Uttar Pradesh,Bahraich,2016,538,299,1063404,544288,14
Uttar Pradesh,Bahraich,2017,939,145,555903,2293205,3
Uttar Pradesh,Bahraich,2018,1842,876,764907,1915636,2
Uttar Pradesh,Bahraich,2019,586,570,372116,643364,5
Uttar Pradesh,Bahraich,2020,26,475,1604426,1397166,19
Uttar Pradesh,Bahraich,2021,1540,222,792060,2199129,7
Uttar Pradesh,Bahraich,2022,1478,491,1575400,2528627,5
Uttar Pradesh,Bahraich,2023,718,772,261598,320581,13
Uttar Pradesh,Bahraich,2024,452,425,611760,2756378,7
Uttar Pradesh,Bahraich,2025,1297,547,102798,2369885,5
Uttar Pradesh,Ballia,2015,1474,315,1475711,2407280,4
Uttar Pradesh,Ballia,2016,13,493,894489,1857128,3
Uttar Pradesh,Ballia,2017,439,261,1091574,1111937,14
Uttar Pradesh,Ballia,2018,1687,845,812106,2812504,5
Uttar Pradesh,Ballia,2019,1810,164,266112,23831,2
Uttar Pradesh,Ballia,2020,793,847,1058998,52221,12
Uttar Pradesh,Ballia,2021,1882,843,114831,2810686,19
Uttar Pradesh,Ballia,2022,720,646,728436,1280324,4
Uttar Pradesh,Ballia,2023,1090,646,1449613,1889669,9
Uttar Pradesh,Ballia,2024,1240,887,715937,2785434,4
Uttar Pradesh,Ballia,2025,1414,424,1356758,877979,15
Uttar Pradesh,Balrampur,2015,1118,444,755025,2003863,2
Uttar Pradesh,Balrampur,2016,1037,360,763513,620823,10
Uttar Pradesh,Balrampur,2017,1352,634,1320012,1668067,19
Uttar Pradesh,Balrampur,2018,1674,368,791007,2051045,18
Uttar Pradesh,Balrampur,2019,866,881,1106591,1131658,15
Uttar Pradesh,Balrampur,2020,140,452,829570,661255,0
Uttar Pradesh,Balrampur,2021,1744,205,1948368,288921,12
Uttar Pradesh,Balrampur,2022,1777,560,128013,982684,14
Uttar Pradesh,Balrampur,2023,311,698,565112,1476643,20
Uttar Pradesh,Balrampur,2024,696,200,616396,488740,2
Uttar Pradesh,Balrampur,2025,1526,310,933397,1312248,15
Uttar Pradesh,Banda,2015,953,523,474223,1489004,11
Uttar Pradesh,Banda,2016,1856,795,993742,1166862,5
Uttar Pradesh,Banda,2017,1356,675,1633511,2263101,12
Uttar Pradesh,Banda,2018,1689,322,758071,1323390,17
Uttar Pradesh,Banda,2019,1439,354,1542152,91751,13
Uttar Pradesh,Banda,2020,972,676,473072,2197807,10
Uttar Pradesh,Banda,2021,1506,927,733972,1964320,17
Uttar Pradesh,Banda,2022,419,357,1424550,1765252,10
Uttar Pradesh,Banda,2023,1735,88,560418,2521344,12
Uttar Pradesh,Banda,2024,890,263,720445,2539464,20
Uttar Pradesh,Banda,2025,718,937,1779039,2922191,6
Uttar Pradesh,Barabanki,2015,1712,95,81359,1401176,18
Uttar Pradesh,Barabanki,2016,78,16,1417025,800418,12
Uttar Pradesh,Barabanki,2017,1646,225,153299,100644,3
Uttar Pradesh,Barabanki,2018,1079,862,1993345,2267061,12
Uttar Pradesh,Barabanki,2019,1077,213,1308295,797510,5
Uttar Pradesh,Barabanki,2020,1151,730,1756830,1779244,0
Uttar Pradesh,Barabanki,2021,881,714,577388,518990,3
Uttar Pradesh,Barabanki,2022,596,275,70615,1341078,17
Uttar Pradesh,Barabanki,2023,654,985,611251,2352163,11
Uttar Pradesh,Barabanki,2024,1964,776,167439,2085621,19
Uttar Pradesh,Barabanki,2025,1086,761,1891020,2644377,14
Uttar Pradesh,Bareilly,2015,1589,540,468290,2446885,16
Uttar Pradesh,Bareilly,2016,1487,284,671957,599139,4
Uttar Pradesh,Bareilly,2017,798,395,876060,1718030,14
Uttar Pradesh,Bareilly,2018,153,851,1837783,370915,13
Uttar Pradesh,Bareilly,2019,263,86,1760872,1453093,2
Uttar Pradesh,Bareilly,2020,403,468,171824,89039,19
Uttar Pradesh,Bareilly,2021,1832,561,1080912,2935600,3
Uttar Pradesh,Bareilly,2022,642,327,922039,2523544,4
Uttar Pradesh,Bareilly,2023,1349,86,48407,1882041,8
Uttar Pradesh,Bareilly,2024,1899,690,1515095,2195310,3
Uttar Pradesh,Bareilly,2025,802,260,978247,728323,7
Uttar Pradesh,Basti,2015,62,171,196032,490503,7
Uttar Pradesh,Basti,2016,1853,825,1216372,183006,15
Uttar Pradesh,Basti,2017,547,666,1799045,1648420,4
Uttar Pradesh,Basti,2018,1611,45,1977437,2439109,0
Uttar Pradesh,Basti,2019,1217,316,1093399,467988,16
Uttar Pradesh,Basti,2020,381,877,1327856,2901889,15
Uttar Pradesh,Basti,2021,1773,385,669734,2306998,9
Uttar Pradesh,Basti,2022,1659,925,1486268,1576279,11
Uttar Pradesh,Basti,2023,1757,129,1984396,223234,2
Uttar Pradesh,Basti,2024,799,215,1963780,2810158,20
Uttar Pradesh,Basti,2025,1431,820,599933,1900018,18
Uttar Pradesh,Bhadohi,2015,865,585,973855,44250,12
Uttar Pradesh,Bhadohi,2016,581,822,145697,576252,16
Uttar Pradesh,Bhadohi,2017,1305,215,975151,2469682,2
Uttar Pradesh,Bhadohi,2018,921,406,1450866,784907,7
Uttar Pradesh,Bhadohi,2019,456,700,351723,2651507,9
Uttar Pradesh,Bhadohi,2020,544,272,1540176,2774009,2
Uttar Pradesh,Bhadohi,2021,647,185,111878,2805982,8
Uttar Pradesh,Bhadohi,2022,482,903,203945,1992126,7
Uttar Pradesh,Bhadohi,2023,435,389,328499,2438989,17
Uttar Pradesh,Bhadohi,2024,377,927,1022904,351000,18
Uttar Pradesh,Bhadohi,2025,1376,751,995374,1425798,3
Uttar Pradesh,Bijnor,2015,357,866,50831,1025051,1
Uttar Pradesh,Bijnor,2016,694,256,90212,2723736,0
Uttar Pradesh,Bijnor,2017,608,773,373335,2889195,16
Uttar Pradesh,Bijnor,2018,1799,685,1769172,1034176,3
Uttar Pradesh,Bijnor,2019,1989,156,1733628,2181581,9
Uttar Pradesh,Bijnor,2020,29,135,747608,1732061,19
Uttar Pradesh,Bijnor,2021,929,455,1368131,1593576,12
Uttar Pradesh,Bijnor,2022,755,878,1721103,1335721,2
Uttar Pradesh,Bijnor,2023,1692,201,1514858,800927,4
Uttar Pradesh,Bijnor,2024,694,484,1056530,1299830,19
Uttar Pradesh,Bijnor,2025,587,35,741582,1663739,5
Uttar Pradesh,Budaun,2015,366,736,1737940,1330106,9
Uttar Pradesh,Budaun,2016,1212,516,203749,2521638,15
Uttar Pradesh,Budaun,2017,1001,334,375443,926338,7
Uttar Pradesh,Budaun,2018,557,891,1726825,516439,0
Uttar Pradesh,Budaun,2019,1401,729,120056,968504,19
Uttar Pradesh,Budaun,2020,1487,111,480944,1907731,6
Uttar Pradesh,Budaun,2021,1031,183,1709049,1098755,11
Uttar Pradesh,Budaun,2022,670,330,1790078,1905234,6
Uttar Pradesh,Budaun,2023,1011,549,1456001,466113,5
Uttar Pradesh,Budaun,2024,1572,145,308496,441582,6
Uttar Pradesh,Budaun,2025,552,311,1357036,2905721,18
Uttar Pradesh,Bulandshahr,2015,1541,311,565255,2025416,11
Uttar Pradesh,Bulandshahr,2016,47,420,283378,2394129,3
Uttar Pradesh,Bulandshahr,2017,873,253,350196,145496,2
Uttar Pradesh,Bulandshahr,2018,326,74,793345,1391760,6
Uttar Pradesh,Bulandshahr,2019,1689,563,800877,542426,8
Uttar Pradesh,Bulandshahr,2020,175,381,1099212,747558,19
Uttar Pradesh,Bulandshahr,2021,1609,241,1863335,672823,4
Uttar Pradesh,Bulandshahr,2022,778,643,11983,600310,14
Uttar Pradesh,Bulandshahr,2023,1556,542,1198125,2411483,5
Uttar Pradesh,Bulandshahr,2024,1429,494,955719,2643748,15
Uttar Pradesh,Bulandshahr,2025,1409,482,1746320,1199176,17
Uttar Pradesh,Chandauli,2015,1124,493,395234,1744546,12
Uttar Pradesh,Chandauli,2016,500,949,219937,888158,18
Uttar Pradesh,Chandauli,2017,216,374,731995,2077038,16
Uttar Pradesh,Chandauli,2018,661,686,764041,1522446,18
Uttar Pradesh,Chandauli,2019,1944,95,840403,1966457,0
Uttar Pradesh,Chandauli,2020,677,552,652883,893968,15
Uttar Pradesh,Chandauli,2021,1664,453,328461,2859078,12
Uttar Pradesh,Chandauli,2022,1313,597,1175136,2582317,18
Uttar Pradesh,Chandauli,2023,818,431,1873205,2102513,7
Uttar Pradesh,Chandauli,2024,687,562,37719,1671374,4
Uttar Pradesh,Chandauli,2025,701,850,351866,2077322,18
Uttar Pradesh,Chitrakoot,2015,1605,26,1615103,128276,14
Uttar Pradesh,Chitrakoot,2016,1378,762,1761132,103029,5
Uttar Pradesh,Chitrakoot,2017,1708,621,1275311,735272,16
Uttar Pradesh,Chitrakoot,2018,1334,820,1973137,437984,17
Uttar Pradesh,Chitrakoot,2019,1819,291,1473952,2829320,4
Uttar Pradesh,Chitrakoot,2020,1857,506,54675,687256,0
Uttar Pradesh,Chitrakoot,2021,670,688,928406,168572,3
Uttar Pradesh,Chitrakoot,2022,1151,321,585215,2953013,8
Uttar Pradesh,Chitrakoot,2023,1918,982,1956505,1698724,7
Uttar Pradesh,Chitrakoot,2024,491,863,1513822,528329,19
Uttar Pradesh,Chitrakoot,2025,1071,826,865974,1560052,17
Uttar Pradesh,Deoria,2015,774,638,1545753,1280782,20
Uttar Pradesh,Deoria,2016,138,663,1447458,187288,0
Uttar Pradesh,Deoria,2017,1720,906,1023126,1646457,0
Uttar Pradesh,Deoria,2018,270,19,1777398,1883452,8
Uttar Pradesh,Deoria,2019,1602,131,389539,1710026,19
Uttar Pradesh,Deoria,2020,862,786,1832614,1927771,15
Uttar Pradesh,Deoria,2021,1859,577,918647,417778,17
Uttar Pradesh,Deoria,2022,281,858,692107,2751460,6
Uttar Pradesh,Deoria,2023,427,663,121134,2696060,11
Uttar Pradesh,Deoria,2024,127,227,1328680,2395615,3
Uttar Pradesh,Deoria,2025,564,170,1305316,385282,14
Uttar Pradesh,Etah,2015,783,223,1238254,2311619,12
Uttar Pradesh,Etah,2016,1068,949,52846,1427861,17
Uttar Pradesh,Etah,2017,755,896,383932,1448738,16
Uttar Pradesh,Etah,2018,1409,403,1705993,2430471,6
Uttar Pradesh,Etah,2019,1723,61,665621,2879073,11
Uttar Pradesh,Etah,2020,1692,599,1751807,610128,2
Uttar Pradesh,Etah,2021,535,883,1936713,2068551,9
Uttar Pradesh,Etah,2022,1680,707,789767,2164892,6
Uttar Pradesh,Etah,2023,114,168,1905520,2038743,14
Uttar Pradesh,Etah,2024,578,340,806602,1819801,2
Uttar Pradesh,Etah,2025,1425,512,1852819,466405,13
Uttar Pradesh,Etawah,2015,1231,43,1740823,1011650,20
Uttar Pradesh,Etawah,2016,465,537,536983,1553213,8
Uttar Pradesh,Etawah,2017,221,210,402482,478419,4
Uttar Pradesh,Etawah,2018,60,287,904316,2253351,14
Uttar Pradesh,Etawah,2019,1598,435,1659121,1064964,9
Uttar Pradesh,Etawah,2020,1776,866,1118386,1000089,9
Uttar Pradesh,Etawah,2021,490,202,153218,2313717,20
Uttar Pradesh,Etawah,2022,374,798,386445,1868118,14
Uttar Pradesh,Etawah,2023,1661,184,1747397,2145570,0
Uttar Pradesh,Etawah,2024,1247,87,1625531,641966,18
Uttar Pradesh,Etawah,2025,336,281,1420927,300889,0
Uttar Pradesh,Farrukhabad,2015,1393,280,452281,634974,15
Uttar Pradesh,Farrukhabad,2016,1951,717,1434511,1548232,16
Uttar Pradesh,Farrukhabad,2017,1019,231,1767050,684294,7
Uttar Pradesh,Farrukhabad,2018,1492,414,407534,2761638,1
Uttar Pradesh,Farrukhabad,2019,1660,79,740098,701005,3
Uttar Pradesh,Farrukhabad,2020,1801,739,1473450,1242158,10
Uttar Pradesh,Farrukhabad,2021,1061,506,1361004,2390096,9
Uttar Pradesh,Farrukhabad,2022,638,630,198857,2774408,12
Uttar Pradesh,Farrukhabad,2023,1943,489,1187441,455731,12
Uttar Pradesh,Farrukhabad,2024,753,899,1795059,2933690,11
Uttar Pradesh,Farrukhabad,2025,1570,262,1476694,313364,4
Uttar Pradesh,Fatehpur,2015,1999,347,162579,1225663,10
Uttar Pradesh,Fatehpur,2016,512,868,1319059,2033855,8
Uttar Pradesh,Fatehpur,2017,500,863,194063,1880882,20
Uttar Pradesh,Fatehpur,2018,1419,58,1772734,1819291,12
Uttar Pradesh,Fatehpur,2019,1155,300,731034,2834733,20
Uttar Pradesh,Fatehpur,2020,199,327,508402,1434621,6
Uttar Pradesh,Fatehpur,2021,161,344,1734323,1816438,11
Uttar Pradesh,Fatehpur,2022,194,195,1307561,1396961,0
Uttar Pradesh,Fatehpur,2023,555,714,254417,1523378,0
Uttar Pradesh,Fatehpur,2024,578,883,803397,1278709,2
Uttar Pradesh,Fatehpur,2025,1002,350,1410228,2168309,4
Uttar Pradesh,Firozabad,2015,1741,51,1238188,686350,9
Uttar Pradesh,Firozabad,2016,1032,613,1817787,2015193,3
Uttar Pradesh,Firozabad,2017,1270,142,1345825,178360,12
Uttar Pradesh,Firozabad,2018,158,891,269904,2854957,12
Uttar Pradesh,Firozabad,2019,995,414,1549441,2053160,5
Uttar Pradesh,Firozabad,2020,356,299,1391544,831097,0
Uttar Pradesh,Firozabad,2021,1717,248,1340716,2410749,17
Uttar Pradesh,Firozabad,2022,727,848,1861214,549881,15
Uttar Pradesh,Firozabad,2023,818,257,656697,941883,1
Uttar Pradesh,Firozabad,2024,317,11,1289996,1897659,3
Uttar Pradesh,Firozabad,2025,1537,623,1732057,861633,19
Uttar Pradesh,Gautam Buddha Nagar,2015,568,199,349617,196125,19
Uttar Pradesh,Gautam Buddha Nagar,2016,116,99,1732153,1077851,20
Uttar Pradesh,Gautam Buddha Nagar,2017,1075,701,1905990,812265,2
Uttar Pradesh,Gautam Buddha Nagar,2018,901,844,1324204,2994498,13
Uttar Pradesh,Gautam Buddha Nagar,2019,523,708,274608,100135,18
Uttar Pradesh,Gautam Buddha Nagar,2020,577,517,418574,1905166,18
Uttar Pradesh,Gautam Buddha Nagar,2021,1298,90,542159,310083,16
Uttar Pradesh,Gautam Buddha Nagar,2022,1608,376,1928778,102117,18
Uttar Pradesh,Gautam Buddha Nagar,2023,1353,658,513867,1494925,16
Uttar Pradesh,Gautam Buddha Nagar,2024,56,605,191119,1089556,1
Uttar Pradesh,Gautam Buddha Nagar,2025,468,97,355987,1633330,9
Uttar Pradesh,Ghaziabad,2015,1826,105,1092266,33036,6
Uttar Pradesh,Ghaziabad,2016,1015,949,1400361,624713,4
Uttar Pradesh,Ghaziabad,2017,528,20,1511678,871045,8
Uttar Pradesh,Ghaziabad,2018,1314,899,123891,399466,11
Uttar Pradesh,Ghaziabad,2019,1802,168,930907,1803995,20
Uttar Pradesh,Ghaziabad,2020,1157,248,1360323,1243961,15
Uttar Pradesh,Ghaziabad,2021,326,239,699397,1664839,0
Uttar Pradesh,Ghaziabad,2022,566,964,91630,2994756,17
Uttar Pradesh,Ghaziabad,2023,1415,268,283030,2441591,0
Uttar Pradesh,Ghaziabad,2024,354,274,1488422,714980,15
Uttar Pradesh,Ghaziabad,2025,587,643,1136778,1516156,7
Uttar Pradesh,Ghazipur,2015,636,545,1738340,2245818,18
Uttar Pradesh,Ghazipur,2016,420,451,634914,1852297,6
Uttar Pradesh,Ghazipur,2017,811,162,1434171,2172176,4
Uttar Pradesh,Ghazipur,2018,1519,500,379238,610831,8
Uttar Pradesh,Ghazipur,2019,1005,934,532526,2909911,19
Uttar Pradesh,Ghazipur,2020,714,247,96529,2937136,14
Uttar Pradesh,Ghazipur,2021,234,539,673974,2800166,2
Uttar Pradesh,Ghazipur,2022,297,906,1847090,983270,4
Uttar Pradesh,Ghazipur,2023,1995,846,1901197,1167298,10
Uttar Pradesh,Ghazipur,2024,1294,976,1390936,1274064,2
Uttar Pradesh,Ghazipur,2025,290,351,867347,2495171,20
Uttar Pradesh,Gonda,2015,1017,454,963706,681526,6
Uttar Pradesh,Gonda,2016,1752,590,1921907,1721082,19
Uttar Pradesh,Gonda,2017,401,886,1294130,142492,8
Uttar Pradesh,Gonda,2018,1506,938,326883,2485128,11
Uttar Pradesh,Gonda,2019,1625,348,1140041,2484451,8
Uttar Pradesh,Gonda,2020,1087,867,1407651,1863796,17
Uttar Pradesh,Gonda,2021,1356,690,1872196,2419172,5
Uttar Pradesh,Gonda,2022,1577,979,320514,1422928,6
Uttar Pradesh,Gonda,2023,651,255,410774,2035778,12
Uttar Pradesh,Gonda,2024,602,54,1793116,310785,12
Uttar Pradesh,Gonda,2025,47,730,774071,2297498,19
Uttar Pradesh,Gorakhpur,2015,1151,655,36957,724973,3
Uttar Pradesh,Gorakhpur,2016,1775,400,461126,573620,4
Uttar Pradesh,Gorakhpur,2017,433,488,879344,2650083,9
Uttar Pradesh,Gorakhpur,2018,1064,378,713301,2986096,7
Uttar Pradesh,Gorakhpur,2019,1693,980,1136450,2682817,6
Uttar Pradesh,Gorakhpur,2020,315,443,1710623,2649720,6
Uttar Pradesh,Gorakhpur,2021,948,362,620814,1181037,11
Uttar Pradesh,Gorakhpur,2022,753,427,751001,1669634,2
Uttar Pradesh,Gorakhpur,2023,387,597,503875,410124,4
Uttar Pradesh,Gorakhpur,2024,1407,550,1025431,520726,1
Uttar Pradesh,Gorakhpur,2025,1635,755,1535916,594125,19
Uttar Pradesh,Hamirpur,2015,1588,155,1928410,1307582,15
Uttar Pradesh,Hamirpur,2016,1769,64,1834943,1344394,19
Uttar Pradesh,Hamirpur,2017,800,490,1554692,488265,6
Uttar Pradesh,Hamirpur,2018,1911,259,523327,1984755,18
Uttar Pradesh,Hamirpur,2019,271,437,1022762,1488167,0
Uttar Pradesh,Hamirpur,2020,850,624,563623,839391,13
Uttar Pradesh,Hamirpur,2021,908,107,170124,33969,3
Uttar Pradesh,Hamirpur,2022,189,414,1510461,2952134,14
Uttar Pradesh,Hamirpur,2023,1875,57,236876,2902596,10
Uttar Pradesh,Hamirpur,2024,656,952,222675,1937632,15
Uttar Pradesh,Hamirpur,2025,539,186,1954571,893911,20
Uttar Pradesh,Hapur,2015,1957,621,328723,658742,5
Uttar Pradesh,Hapur,2016,1085,239,1428042,1381793,18
Uttar Pradesh,Hapur,2017,1152,60,1451003,1455173,6
Uttar Pradesh,Hapur,2018,1871,773,1907027,2338413,10
Uttar Pradesh,Hapur,2019,1796,156,1879941,2497430,9
Uttar Pradesh,Hapur,2020,1067,593,1301906,2632718,7
Uttar Pradesh,Hapur,2021,890,983,281860,658357,5
Uttar Pradesh,Hapur,2022,646,950,1261617,2608730,12
Uttar Pradesh,Hapur,2023,373,729,674894,2144926,19
Uttar Pradesh,Hapur,2024,1661,613,1076954,2193049,18
Uttar Pradesh,Hapur,2025,1843,936,154495,2989604,4
Uttar Pradesh,Hardoi,2015,907,580,579921,582796,3
Uttar Pradesh,Hardoi,2016,947,764,1301597,1300407,10
Uttar Pradesh,Hardoi,2017,1564,303,1648660,2857925,0
Uttar Pradesh,Hardoi,2018,310,390,191027,1581887,3
Uttar Pradesh,Hardoi,2019,1711,285,1995039,2656228,10
Uttar Pradesh,Hardoi,2020,451,402,321664,2954002,10
Uttar Pradesh,Hardoi,2021,916,534,338203,1452485,0
Uttar Pradesh,Hardoi,2022,1053,276,1448302,1752293,12
Uttar Pradesh,Hardoi,2023,884,550,507097,1982416,9
Uttar Pradesh,Hardoi,2024,1151,413,1566348,580397,4
Uttar Pradesh,Hardoi,2025,848,82,366291,2543178,15
Uttar Pradesh,Hathras,2015,845,660,304521,1314715,0
Uttar Pradesh,Hathras,2016,1550,724,778604,772706,13
Uttar Pradesh,Hathras,2017,1810,383,1359564,248500,11
Uttar Pradesh,Hathras,2018,142,835,1970219,2142669,15
Uttar Pradesh,Hathras,2019,1188,444,612668,60544,7
Uttar Pradesh,Hathras,2020,1910,989,1903080,746999,3
Uttar Pradesh,Hathras,2021,1717,932,740372,483527,12
Uttar Pradesh,Hathras,2022,568,196,1552439,940490,19
Uttar Pradesh,Hathras,2023,372,575,1617300,896393,17
Uttar Pradesh,Hathras,2024,1885,538,1514303,2515166,19
Uttar Pradesh,Hathras,2025,124,861,975965,2260662,13
Uttar Pradesh,Jalaun,2015,476,126,696118,2071333,15
Uttar Pradesh,Jalaun,2016,75,301,891385,348904,1
Uttar Pradesh,Jalaun,2017,328,937,758511,738472,5
Uttar Pradesh,Jalaun,2018,1879,678,392521,589290,3
Uttar Pradesh,Jalaun,2019,1883,19,593038,2863001,14
Uttar Pradesh,Jalaun,2020,919,278,732853,1881312,10
Uttar Pradesh,Jalaun,2021,120,303,1873077,2509792,4
Uttar Pradesh,Jalaun,2022,1125,984,1892072,499943,5
Uttar Pradesh,Jalaun,2023,1233,265,976932,2662998,10
Uttar Pradesh,Jalaun,2024,1939,120,1414824,539666,9
Uttar Pradesh,Jalaun,2025,1899,597,1562896,863609,5
Uttar Pradesh,Jaunpur,2015,1589,57,933461,160193,8
Uttar Pradesh,Jaunpur,2016,248,265,664546,1203613,16
Uttar Pradesh,Jaunpur,2017,1944,620,1606801,602361,16
Uttar Pradesh,Jaunpur,2018,748,357,546957,2353391,7
Uttar Pradesh,Jaunpur,2019,1521,195,304895,2238214,18
Uttar Pradesh,Jaunpur,2020,376,409,1461342,385179,1
Uttar Pradesh,Jaunpur,2021,859,908,1538162,2711160,1
Uttar Pradesh,Jaunpur,2022,1732,415,1253610,2780018,13
Uttar Pradesh,Jaunpur,2023,294,313,1768417,788688,9
Uttar Pradesh,Jaunpur,2024,818,962,1005962,2252925,6
Uttar Pradesh,Jaunpur,2025,1035,284,135339,96650,20
Uttar Pradesh,Jhansi,2015,1346,662,1958072,1280047,0
Uttar Pradesh,Jhansi,2016,758,634,1817994,1546947,10
