state,district,year,total_crimes,theft_cases,assault_cases,cyber_crime,fraud_cases
Tamil Nadu,Viluppuram,2017,7217,1216,1635,177,234
Tamil Nadu,Viluppuram,2018,1555,1138,1893,301,387
Tamil Nadu,Viluppuram,2019,4639,1599,863,422,736
Tamil Nadu,Viluppuram,2020,8609,711,233,139,248
Tamil Nadu,Viluppuram,2021,3077,23,391,456,445
Tamil Nadu,Viluppuram,2022,4689,1513,248,314,193
Tamil Nadu,Viluppuram,2023,3905,2027,1321,466,880
Tamil Nadu,Viluppuram,2024,1935,1797,816,387,62
Tamil Nadu,Viluppuram,2025,2719,116,1325,115,962
Tamil Nadu,Virudhunagar,2015,4496,2415,972,350,110
Tamil Nadu,Virudhunagar,2016,6675,1878,1339,91,544
Tamil Nadu,Virudhunagar,2017,434,827,897,131,909
Tamil Nadu,Virudhunagar,2018,6093,2129,1297,413,243
Tamil Nadu,Virudhunagar,2019,7387,1079,1731,109,586
Tamil Nadu,Virudhunagar,2020,9653,170,1149,151,149
Tamil Nadu,Virudhunagar,2021,7250,2189,885,157,959
Tamil Nadu,Virudhunagar,2022,5530,1476,686,276,334
Tamil Nadu,Virudhunagar,2023,4272,832,1101,212,427
Tamil Nadu,Virudhunagar,2024,7058,945,320,450,629
Tamil Nadu,Virudhunagar,2025,1729,1719,77,378,258
Telangana,Adilabad,2015,177,2457,379,432,768
Telangana,Adilabad,2016,3724,1527,1468,19,131
Telangana,Adilabad,2017,2874,743,1734,267,139
Telangana,Adilabad,2018,2097,2928,1784,231,418
Telangana,Adilabad,2019,2113,659,22,280,672
Telangana,Adilabad,2020,3073,208,332,339,58
Telangana,Adilabad,2021,4799,2933,1669,43,521
Telangana,Adilabad,2022,1411,1059,1601,402,178
Telangana,Adilabad,2023,687,2396,556,331,323
Telangana,Adilabad,2024,8726,2753,882,223,804
Telangana,Adilabad,2025,6640,21,1160,424,638
Telangana,Bhadradri Kothagudem,2015,5158,519,1164,197,354
Telangana,Bhadradri Kothagudem,2016,7746,2695,1444,119,914
Telangana,Bhadradri Kothagudem,2017,6677,114,735,56,155
Telangana,Bhadradri Kothagudem,2018,6663,2823,333,111,743
Telangana,Bhadradri Kothagudem,2019,6783,747,1368,91,865
Telangana,Bhadradri Kothagudem,2020,8945,1209,1058,264,45
Telangana,Bhadradri Kothagudem,2021,6874,1939,1894,260,608
Telangana,Bhadradri Kothagudem,2022,3222,538,900,447,89
Telangana,Bhadradri Kothagudem,2023,3965,758,730,325,233
Telangana,Bhadradri Kothagudem,2024,4086,2153,59,497,765
Telangana,Bhadradri Kothagudem,2025,1621,2315,1865,304,100
Telangana,Hanamkonda,2015,2665,1708,26,413,186
Telangana,Hanamkonda,2016,5479,159,1931,210,986
Telangana,Hanamkonda,2017,9144,2944,560,371,826
Telangana,Hanamkonda,2018,1029,1262,1311,458,846
Telangana,Hanamkonda,2019,3362,1875,1572,346,426
Telangana,Hanamkonda,2020,3596,1664,1986,223,574
Telangana,Hanamkonda,2021,7571,366,199,263,468
Telangana,Hanamkonda,2022,2820,289,580,426,177
Telangana,Hanamkonda,2023,4444,2958,1388,252,543
Telangana,Hanamkonda,2024,6916,2696,980,149,671
Telangana,Hanamkonda,2025,3969,1584,1464,106,718
Telangana,Hyderabad,2015,6808,131,417,111,103
Telangana,Hyderabad,2016,5663,2880,859,396,691
Telangana,Hyderabad,2017,4082,1178,353,279,297
Telangana,Hyderabad,2018,9080,2530,1280,474,552
Telangana,Hyderabad,2019,8143,2622,1542,106,627
Telangana,Hyderabad,2020,5014,718,92,125,710
Telangana,Hyderabad,2021,9544,928,1026,309,650
Telangana,Hyderabad,2022,4317,1199,1175,192,606
Telangana,Hyderabad,2023,6419,691,891,438,330
Telangana,Hyderabad,2024,4022,2308,571,320,292
Telangana,Hyderabad,2025,5648,2724,1149,172,405
Telangana,Jagtial,2015,6739,801,1732,302,798
Telangana,Jagtial,2016,3882,2188,1383,206,833
Telangana,Jagtial,2017,1122,184,179,232,188
Telangana,Jagtial,2018,3888,2808,1318,469,964
Telangana,Jagtial,2019,7877,2807,898,408,796
Telangana,Jagtial,2020,3096,1274,747,31,689
Telangana,Jagtial,2021,8862,1782,1328,96,486
Telangana,Jagtial,2022,8301,1564,1924,429,680
Telangana,Jagtial,2023,1617,1117,1663,325,280
Telangana,Jagtial,2024,7308,2330,1593,47,519
Telangana,Jagtial,2025,4740,926,1330,475,267
Telangana,Jangaon,2015,7164,24,622,207,549
Telangana,Jangaon,2016,5714,863,719,154,629
Telangana,Jangaon,2017,5569,580,1879,328,694
Telangana,Jangaon,2018,6087,1524,1915,299,357
Telangana,Jangaon,2019,2800,592,1731,86,426
Telangana,Jangaon,2020,313,2460,1391,75,390
Telangana,Jangaon,2021,9182,1736,495,223,889
Telangana,Jangaon,2022,6803,2474,555,358,949
Telangana,Jangaon,2023,8659,1035,1447,345,22
Telangana,Jangaon,2024,7804,1482,340,163,144
Telangana,Jangaon,2025,1094,2086,555,125,235
Telangana,Jayashankar Bhupalpally,2015,2759,941,1662,182,975
Telangana,Jayashankar Bhupalpally,2016,1454,2116,491,95,710
Telangana,Jayashankar Bhupalpally,2017,1020,1783,1356,496,637
Telangana,Jayashankar Bhupalpally,2018,4322,582,1375,189,341
Telangana,Jayashankar Bhupalpally,2019,3581,379,1755,339,842
Telangana,Jayashankar Bhupalpally,2020,163,2454,1799,495,393
Telangana,Jayashankar Bhupalpally,2021,8731,583,1226,417,135
Telangana,Jayashankar Bhupalpally,2022,7420,843,262,203,520
Telangana,Jayashankar Bhupalpally,2023,937,294,1275,48,251
Telangana,Jayashankar Bhupalpally,2024,9055,1948,210,243,542
Telangana,Jayashankar Bhupalpally,2025,7522,394,333,428,381
Telangana,Jogulamba Gadwal,2015,3516,534,1136,17,725
Telangana,Jogulamba Gadwal,2016,7257,1878,300,308,121
Telangana,Jogulamba Gadwal,2017,4605,583,1672,388,523
Telangana,Jogulamba Gadwal,2018,3042,2092,1108,216,294
Telangana,Jogulamba Gadwal,2019,3212,1441,83,260,215
Telangana,Jogulamba Gadwal,2020,8987,826,1797,165,968
Telangana,Jogulamba Gadwal,2021,1630,386,1207,109,823
Telangana,Jogulamba Gadwal,2022,5177,2761,679,458,284
Telangana,Jogulamba Gadwal,2023,8241,1718,839,149,904
Telangana,Jogulamba Gadwal,2024,5987,514,1450,253,67
Telangana,Jogulamba Gadwal,2025,9863,551,385,281,752
Telangana,Kamareddy,2015,129,2327,482,258,983
Telangana,Kamareddy,2016,3353,2057,1337,20,592
Telangana,Kamareddy,2017,3114,1561,1479,6,571
Telangana,Kamareddy,2018,4476,2237,1603,374,869
Telangana,Kamareddy,2019,5386,661,519,282,254
Telangana,Kamareddy,2020,697,1446,739,211,281
Telangana,Kamareddy,2021,830,371,464,367,966
Telangana,Kamareddy,2022,2605,1324,1149,271,815
Telangana,Kamareddy,2023,9860,1815,955,242,870
Telangana,Kamareddy,2024,7112,390,683,208,135
Telangana,Kamareddy,2025,2842,1609,300,135,406
Telangana,Karimnagar,2015,407,2244,302,499,952
Telangana,Karimnagar,2016,4779,2895,1805,133,177
Telangana,Karimnagar,2017,7409,1571,908,368,603
Telangana,Karimnagar,2018,4559,241,99,492,324
Telangana,Karimnagar,2019,8576,1489,1233,318,873
Telangana,Karimnagar,2020,6599,613,1234,104,334
Telangana,Karimnagar,2021,8835,930,1229,194,899
Telangana,Karimnagar,2022,5343,1556,1633,260,447
Telangana,Karimnagar,2023,520,2649,118,244,238
Telangana,Karimnagar,2024,1008,716,1017,276,886
Telangana,Karimnagar,2025,3448,2312,1220,451,480
Telangana,Khammam,2015,7015,381,448,426,859
Telangana,Khammam,2016,3880,1117,1562,474,163
Telangana,Khammam,2017,6254,88,953,451,737
Telangana,Khammam,2018,901,34,897,403,548
Telangana,Khammam,2019,3018,2383,723,386,561
Telangana,Khammam,2020,2477,2029,1284,71,211
Telangana,Khammam,2021,7650,1369,1571,360,27
Telangana,Khammam,2022,9936,1831,1381,395,520
Telangana,Khammam,2023,6346,2375,322,39,657
Telangana,Khammam,2024,7903,1650,702,389,69
Telangana,Khammam,2025,8815,2796,1955,329,480
Telangana,Komaram Bheem Asifabad,2015,4832,2532,794,7,423
Telangana,Komaram Bheem Asifabad,2016,7324,983,962,410,879
Telangana,Komaram Bheem Asifabad,2017,6352,176,434,496,862
Telangana,Komaram Bheem Asifabad,2018,4915,1463,1908,137,335
Telangana,Komaram Bheem Asifabad,2019,4852,2478,1053,280,905
Telangana,Komaram Bheem Asifabad,2020,1705,96,1182,173,974
Telangana,Komaram Bheem Asifabad,2021,435,1865,754,51,870
Telangana,Komaram Bheem Asifabad,2022,2469,1980,58,351,520
Telangana,Komaram Bheem Asifabad,2023,5969,2775,463,241,294
Telangana,Komaram Bheem Asifabad,2024,3390,1311,1233,100,318
Telangana,Komaram Bheem Asifabad,2025,6177,250,1351,169,297
Telangana,Mahabubabad,2015,4479,2452,1575,85,959
Telangana,Mahabubabad,2016,9971,1892,872,385,312
Telangana,Mahabubabad,2017,3987,1471,2000,377,782
Telangana,Mahabubabad,2018,207,1861,1272,243,28
Telangana,Mahabubabad,2019,3899,660,457,445,980
Telangana,Mahabubabad,2020,8137,2686,1652,301,495
Telangana,Mahabubabad,2021,8160,1615,272,80,888
Telangana,Mahabubabad,2022,9983,1267,167,352,886
Telangana,Mahabubabad,2023,9541,95,151,474,258
Telangana,Mahabubabad,2024,4129,2070,503,233,952
Telangana,Mahabubabad,2025,1137,231,863,195,660
Telangana,Mahabubnagar,2015,6654,2549,947,216,744
Telangana,Mahabubnagar,2016,7140,476,410,458,835
Telangana,Mahabubnagar,2017,4599,1266,1835,429,287
Telangana,Mahabubnagar,2018,1931,147,1955,468,648
Telangana,Mahabubnagar,2019,3753,377,377,494,456
Telangana,Mahabubnagar,2020,1219,1801,1494,41,777
Telangana,Mahabubnagar,2021,8000,69,1985,313,829
Telangana,Mahabubnagar,2022,3109,2307,257,147,487
Telangana,Mahabubnagar,2023,1045,1311,1932,286,828
Telangana,Mahabubnagar,2024,1191,2529,1457,158,296
Telangana,Mahabubnagar,2025,9342,2584,494,434,564
Telangana,Mancherial,2015,9640,2733,731,163,484
Telangana,Mancherial,2016,9066,2780,751,124,103
Telangana,Mancherial,2017,1991,2135,1687,349,691
Telangana,Mancherial,2018,8004,1734,1463,32,884
Telangana,Mancherial,2019,9870,1960,1038,479,540
Telangana,Mancherial,2020,9319,1135,1356,401,382
Telangana,Mancherial,2021,4311,773,679,403,244
Telangana,Mancherial,2022,4904,623,407,244,816
Telangana,Mancherial,2023,5531,170,45,132,583
Telangana,Mancherial,2024,3470,931,1607,412,460
Telangana,Mancherial,2025,5851,1260,1647,444,50
Telangana,Medak,2015,3102,1404,1851,322,502
Telangana,Medak,2016,604,1953,507,180,849
Telangana,Medak,2017,6451,1162,931,402,247
Telangana,Medak,2018,7423,2446,502,67,558
Telangana,Medak,2019,2751,1753,908,43,735
Telangana,Medak,2020,3962,926,328,450,587
Telangana,Medak,2021,3100,1379,308,35,100
Telangana,Medak,2022,4123,2461,311,126,603
Telangana,Medak,2023,5993,330,652,246,323
Telangana,Medak,2024,525,2414,1398,228,573
Telangana,Medak,2025,4331,1969,600,367,572
Telangana,Medchal-Malkajgiri,2015,5842,2058,110,331,759
Telangana,Medchal-Malkajgiri,2016,1894,2194,930,170,574
Telangana,Medchal-Malkajgiri,2017,5083,1921,85,265,101
Telangana,Medchal-Malkajgiri,2018,701,1054,615,61,824
Telangana,Medchal-Malkajgiri,2019,9426,2909,1582,248,220
Telangana,Medchal-Malkajgiri,2020,3542,98,547,477,39
Telangana,Medchal-Malkajgiri,2021,6002,1530,373,188,595
Telangana,Medchal-Malkajgiri,2022,1187,1664,903,320,701
Telangana,Medchal-Malkajgiri,2023,9690,1438,526,108,748
Telangana,Medchal-Malkajgiri,2024,8608,2111,1178,58,839
Telangana,Medchal-Malkajgiri,2025,9002,1911,1734,17,378
Telangana,Mulugu,2015,6424,316,1420,271,719
Telangana,Mulugu,2016,6353,89,1215,376,731
Telangana,Mulugu,2017,6744,1992,1852,26,260
Telangana,Mulugu,2018,635,419,350,102,453
Telangana,Mulugu,2019,5294,1586,884,298,995
Telangana,Mulugu,2020,2565,1458,1602,435,736
Telangana,Mulugu,2021,2214,490,971,320,581
Telangana,Mulugu,2022,786,2988,1657,375,745
Telangana,Mulugu,2023,3556,1364,1240,157,997
Telangana,Mulugu,2024,518,410,1216,118,99
Telangana,Mulugu,2025,333,2617,254,391,794
Telangana,Nagarkurnool,2015,8639,119,614,292,766
Telangana,Nagarkurnool,2016,3792,125,938,381,977
Telangana,Nagarkurnool,2017,2063,2553,1164,193,889
Telangana,Nagarkurnool,2018,3179,2038,493,164,916
Telangana,Nagarkurnool,2019,1882,435,45,306,414
Telangana,Nagarkurnool,2020,8697,2860,695,202,994
Telangana,Nagarkurnool,2021,345,1862,1146,396,392
Telangana,Nagarkurnool,2022,6098,2995,986,273,460
Telangana,Nagarkurnool,2023,1482,2801,1479,363,12
Telangana,Nagarkurnool,2024,7657,915,1807,343,608
Telangana,Nagarkurnool,2025,7992,324,1235,177,68
Telangana,Nalgonda,2015,3188,1804,1907,30,677
Telangana,Nalgonda,2016,3867,1186,1419,443,490
Telangana,Nalgonda,2017,4786,1573,899,82,204
Telangana,Nalgonda,2018,643,1274,514,487,273
Telangana,Nalgonda,2019,5280,1477,39,210,289
Telangana,Nalgonda,2020,3938,2832,713,435,246
Telangana,Nalgonda,2021,7993,1040,1073,220,213
Telangana,Nalgonda,2022,8775,374,1178,193,66
Telangana,Nalgonda,2023,1411,2250,161,261,563
Telangana,Nalgonda,2024,3448,1884,1642,426,56
Telangana,Nalgonda,2025,6639,1537,983,302,644
Telangana,Narayanpet,2015,4969,905,892,192,430
Telangana,Narayanpet,2016,5717,2921,1741,382,929
Telangana,Narayanpet,2017,7334,665,97,334,113
Telangana,Narayanpet,2018,2765,1951,1455,71,851
Telangana,Narayanpet,2019,2898,361,476,406,701
Telangana,Narayanpet,2020,4837,59,1949,290,914
Telangana,Narayanpet,2021,3435,2343,703,486,525
Telangana,Narayanpet,2022,6101,1357,1224,9,34
Telangana,Narayanpet,2023,9114,2419,1245,172,648
Telangana,Narayanpet,2024,9669,2991,1743,218,848
Telangana,Narayanpet,2025,5726,990,360,410,163
Telangana,Nirmal,2015,8919,819,1220,61,47
Telangana,Nirmal,2016,4554,919,247,381,128
Telangana,Nirmal,2017,9557,2269,251,381,544
Telangana,Nirmal,2018,6100,2937,364,79,713
Telangana,Nirmal,2019,479,2330,544,361,601
Telangana,Nirmal,2020,1739,2986,1934,289,25
Telangana,Nirmal,2021,5920,1047,55,436,625
Telangana,Nirmal,2022,2685,2644,1208,120,311
Telangana,Nirmal,2023,3927,2009,775,204,720
Telangana,Nirmal,2024,5399,2153,460,432,105
Telangana,Nirmal,2025,9417,957,1560,450,223
Telangana,Nizamabad,2015,3102,2985,1325,452,777
Telangana,Nizamabad,2016,5690,1113,184,6,342
Telangana,Nizamabad,2017,9693,147,244,387,276
Telangana,Nizamabad,2018,3175,1903,572,196,308
Telangana,Nizamabad,2019,2835,1727,1497,40,710
Telangana,Nizamabad,2020,8838,1098,1339,48,713
Telangana,Nizamabad,2021,5425,2297,118,247,982
Telangana,Nizamabad,2022,7075,2430,861,206,666
Telangana,Nizamabad,2023,4708,1405,1469,262,477
Telangana,Nizamabad,2024,2965,1047,1240,410,908
Telangana,Nizamabad,2025,6243,1895,713,214,684
Telangana,Peddapalli,2015,8624,86,666,58,763
Telangana,Peddapalli,2016,602,2844,545,308,20
Telangana,Peddapalli,2017,6125,2317,1125,352,941
Telangana,Peddapalli,2018,4171,90,1207,459,922
Telangana,Peddapalli,2019,3029,2666,245,342,750
Telangana,Peddapalli,2020,3703,2866,466,125,376
Telangana,Peddapalli,2021,5923,471,395,390,602
Telangana,Peddapalli,2022,5465,750,1143,49,909
Telangana,Peddapalli,2023,3890,1994,1435,305,840
Telangana,Peddapalli,2024,672,1306,1112,331,940
Telangana,Peddapalli,2025,6522,44,1251,277,591
Telangana,Rajanna Sircilla,2015,8762,1888,288,27,32
Telangana,Rajanna Sircilla,2016,7788,1272,619,10,894
Telangana,Rajanna Sircilla,2017,9264,961,1989,201,932
Telangana,Rajanna Sircilla,2018,8707,1933,1887,82,836
Telangana,Rajanna Sircilla,2019,4739,118,599,486,736
Telangana,Rajanna Sircilla,2020,249,2651,908,302,614
Telangana,Rajanna Sircilla,2021,8963,1316,1724,490,477
Telangana,Rajanna Sircilla,2022,4401,1420,1697,306,673
Telangana,Rajanna Sircilla,2023,6228,2036,821,497,302
Telangana,Rajanna Sircilla,2024,4702,1875,223,274,270
Telangana,Rajanna Sircilla,2025,1935,1437,1884,194,148
Telangana,Ranga Reddy,2015,3616,2499,1246,446,940
Telangana,Ranga Reddy,2016,8496,495,143,498,58
Telangana,Ranga Reddy,2017,8908,225,573,388,800
Telangana,Ranga Reddy,2018,602,707,85,276,119
Telangana,Ranga Reddy,2019,8187,2688,539,276,645
Telangana,Ranga Reddy,2020,9175,539,533,393,612
Telangana,Ranga Reddy,2021,4856,1940,996,271,843
Telangana,Ranga Reddy,2022,896,837,1756,488,468
Telangana,Ranga Reddy,2023,6375,1537,747,65,976
Telangana,Ranga Reddy,2024,6758,79,1436,361,147
Telangana,Ranga Reddy,2025,8831,1305,404,248,362
Telangana,Sangareddy,2015,348,1996,410,379,330
Telangana,Sangareddy,2016,5365,2892,1154,34,860
Telangana,Sangareddy,2017,5306,1190,471,328,487
Telangana,Sangareddy,2018,5430,2451,346,432,872
Telangana,Sangareddy,2019,6855,488,569,177,680
Telangana,Sangareddy,2020,9828,1255,372,168,589
Telangana,Sangareddy,2021,4212,1354,1529,164,598
Telangana,Sangareddy,2022,4022,1235,769,157,706
Telangana,Sangareddy,2023,8765,2264,1723,298,598
Telangana,Sangareddy,2024,5516,767,1798,148,999
Telangana,Sangareddy,2025,1129,632,1079,316,33
Telangana,Siddipet,2015,1334,545,1380,450,959
Telangana,Siddipet,2016,4012,1884,1469,371,955
Telangana,Siddipet,2017,8809,1608,18,362,238
Telangana,Siddipet,2018,9677,1076,187,55,439
Telangana,Siddipet,2019,1126,2928,971,104,785
Telangana,Siddipet,2020,2623,882,242,243,901
Telangana,Siddipet,2021,395,1093,1482,145,203
Telangana,Siddipet,2022,7658,1378,1324,427,191
Telangana,Siddipet,2023,8108,544,526,369,77
Telangana,Siddipet,2024,5483,1205,203,251,870
Telangana,Siddipet,2025,9951,2930,1868,242,883
Telangana,Suryapet,2015,6307,508,232,262,667
Telangana,Suryapet,2016,696,116,38,264,680
Telangana,Suryapet,2017,1674,358,1479,59,928
Telangana,Suryapet,2018,7564,1359,1855,89,502
Telangana,Suryapet,2019,234,2226,1391,323,154
Telangana,Suryapet,2020,1552,2667,967,155,851
Telangana,Suryapet,2021,4240,701,133,323,192
Telangana,Suryapet,2022,8591,157,70,427,87
Telangana,Suryapet,2023,5046,202,868,475,111
Telangana,Suryapet,2024,5819,1136,59,299,775
Telangana,Suryapet,2025,2892,1449,150,313,814
Telangana,Vikarabad,2015,4013,1551,1635,302,805
Telangana,Vikarabad,2016,180,1347,200,268,509
Telangana,Vikarabad,2017,2394,215,958,375,116
Telangana,Vikarabad,2018,2112,2296,210,394,995
Telangana,Vikarabad,2019,8862,2315,437,291,599
Telangana,Vikarabad,2020,9889,1073,206,110,789
Telangana,Vikarabad,2021,3233,352,451,221,715
Telangana,Vikarabad,2022,1455,966,769,330,815
Telangana,Vikarabad,2023,185,1206,1094,479,518
Telangana,Vikarabad,2024,1459,1202,1743,447,804
Telangana,Vikarabad,2025,7700,1797,428,473,499
Telangana,Wanaparthy,2015,8096,2089,1175,356,963
Telangana,Wanaparthy,2016,1316,2183,1970,64,62
Telangana,Wanaparthy,2017,3251,627,885,437,98
Telangana,Wanaparthy,2018,9712,524,1108,434,734
Telangana,Wanaparthy,2019,2639,2420,1167,135,27
Telangana,Wanaparthy,2020,2398,1403,19,48,576
Telangana,Wanaparthy,2021,1603,1747,1444,397,640
Telangana,Wanaparthy,2022,4118,2345,656,263,745
Telangana,Wanaparthy,2023,7866,1519,1888,329,197
Telangana,Wanaparthy,2024,7616,2154,1978,82,738
Telangana,Wanaparthy,2025,8139,1410,1295,35,227
Telangana,Warangal,2015,6529,445,811,397,213
Telangana,Warangal,2016,2917,1133,1665,224,268
Telangana,Warangal,2017,1388,2831,1055,448,458
Telangana,Warangal,2018,1111,2349,1588,351,373
Telangana,Warangal,2019,7093,475,1667,242,793
Telangana,Warangal,2020,2560,1056,1818,99,882
Telangana,Warangal,2021,7913,1267,216,249,871
Telangana,Warangal,2022,8025,1432,920,412,658
Telangana,Warangal,2023,8078,2612,358,43,95
Telangana,Warangal,2024,6837,2227,1310,20,345
Telangana,Warangal,2025,1652,1022,467,487,818
Telangana,Yadadri Bhuvanagiri,2015,7356,1281,973,355,644
Telangana,Yadadri Bhuvanagiri,2016,3203,318,1851,220,698
Telangana,Yadadri Bhuvanagiri,2017,813,1331,996,200,18
Telangana,Yadadri Bhuvanagiri,2018,237,936,1487,10,21
Telangana,Yadadri Bhuvanagiri,2019,2574,1860,1601,436,81
Telangana,Yadadri Bhuvanagiri,2020,3386,1441,1254,404,934
Telangana,Yadadri Bhuvanagiri,2021,9507,739,1586,240,399
Telangana,Yadadri Bhuvanagiri,2022,3714,653,946,290,682
Telangana,Yadadri Bhuvanagiri,2023,9899,41,836,477,284
Telangana,Yadadri Bhuvanagiri,2024,9287,55,1647,101,596
Telangana,Yadadri Bhuvanagiri,2025,4689,1964,886,67,493
Tripura,Dhalai,2015,4010,2074,311,161,975
Tripura,Dhalai,2016,3606,2115,1255,381,503
Tripura,Dhalai,2017,4480,2016,1986,366,244
Tripura,Dhalai,2018,9270,2341,1891,484,996
Tripura,Dhalai,2019,8941,2726,1575,202,259
Tripura,Dhalai,2020,610,1046,1342,216,126
Tripura,Dhalai,2021,2005,2481,1475,191,319
Tripura,Dhalai,2022,1592,1736,543,396,46
Tripura,Dhalai,2023,5410,2933,1655,21,233
Tripura,Dhalai,2024,3263,131,1874,427,864
Tripura,Dhalai,2025,352,2135,562,398,286
Tripura,Gomati,2015,6083,266,1074,309,784
Tripura,Gomati,2016,3754,2218,1294,19,993
Tripura,Gomati,2017,6888,2903,370,328,824
Tripura,Gomati,2018,4549,2055,70,451,750
Tripura,Gomati,2019,6922,1697,681,379,61
Tripura,Gomati,2020,2926,264,1123,428,794
Tripura,Gomati,2021,7420,1116,1775,472,514
Tripura,Gomati,2022,5700,1717,1317,306,362
Tripura,Gomati,2023,2087,480,1838,353,229
Tripura,Gomati,2024,7582,2103,1993,321,596
Tripura,Gomati,2025,962,498,288,352,730
Tripura,Khowai,2015,1420,1278,39,221,562
Tripura,Khowai,2016,7926,1216,1971,332,767
Tripura,Khowai,2017,1039,558,1915,487,652
Tripura,Khowai,2018,4770,1277,290,138,348
Tripura,Khowai,2019,9054,1321,592,29,747
Tripura,Khowai,2020,1800,2944,1103,269,571
Tripura,Khowai,2021,3047,2534,1041,285,310
Tripura,Khowai,2022,2313,2724,373,498,814
Tripura,Khowai,2023,5066,2355,1900,293,712
Tripura,Khowai,2024,3615,511,1245,122,555
Tripura,Khowai,2025,8138,1396,1363,68,672
Tripura,North Tripura,2015,6612,802,1648,404,378
Tripura,North Tripura,2016,9224,1939,1495,284,602
Tripura,North Tripura,2017,2294,439,1254,403,715
Tripura,North Tripura,2018,4741,1965,1003,82,961
Tripura,North Tripura,2019,1334,1913,1748,305,69
Tripura,North Tripura,2020,560,2438,1420,365,243
Tripura,North Tripura,2021,8358,2015,477,314,815
Tripura,North Tripura,2022,8166,1812,427,385,787
Tripura,North Tripura,2023,2762,1671,1316,404,875
Tripura,North Tripura,2024,1222,151,57,86,641
Tripura,North Tripura,2025,5385,2715,1287,478,110
Tripura,Sepahijala,2015,4795,607,1179,47,738
Tripura,Sepahijala,2016,3008,2251,1363,25,899
Tripura,Sepahijala,2017,4906,2714,641,383,983
Tripura,Sepahijala,2018,782,657,1698,104,862
Tripura,Sepahijala,2019,1597,1187,522,410,204
Tripura,Sepahijala,2020,405,2885,312,148,436
Tripura,Sepahijala,2021,752,1295,1063,284,950
Tripura,Sepahijala,2022,6632,1957,1265,145,419
Tripura,Sepahijala,2023,2673,1493,1551,424,270
Tripura,Sepahijala,2024,7829,609,1909,160,81
Tripura,Sepahijala,2025,4607,2619,1102,223,837
Tripura,South Tripura,2015,5588,216,1465,47,328
Tripura,South Tripura,2016,4082,2271,1658,120,614
Tripura,South Tripura,2017,3987,285,435,457,592
Tripura,South Tripura,2018,2204,2674,1598,18,832
Tripura,South Tripura,2019,6702,2000,413,447,332
Tripura,South Tripura,2020,4757,223,325,273,403
Tripura,South Tripura,2021,8706,2833,131,222,720
Tripura,South Tripura,2022,9225,2058,1028,297,539
Tripura,South Tripura,2023,4408,2045,956,285,564
Tripura,South Tripura,2024,8097,1997,1053,75,819
Tripura,South Tripura,2025,1137,1434,1407,392,574
Tripura,Unakoti,2015,2348,323,669,336,416
Tripura,Unakoti,2016,775,2027,518,336,898
Tripura,Unakoti,2017,9950,159,230,36,778
Tripura,Unakoti,2018,9438,1621,292,454,657
Tripura,Unakoti,2019,1906,449,1744,73,965
Tripura,Unakoti,2020,6858,1041,489,346,244
Tripura,Unakoti,2021,9521,766,793,190,465
Tripura,Unakoti,2022,495,1725,1792,489,875
Tripura,Unakoti,2023,7233,1737,738,423,209
Tripura,Unakoti,2024,3388,566,191,290,873
Tripura,Unakoti,2025,3522,1452,735,275,988
Tripura,West Tripura,2015,7559,1670,1381,414,965
Tripura,West Tripura,2016,9805,1389,910,397,524
Tripura,West Tripura,2017,6129,1677,464,130,927
Tripura,West Tripura,2018,9315,2456,1998,399,744
Tripura,West Tripura,2019,3425,1900,763,433,545
Tripura,West Tripura,2020,8599,2061,1791,327,741
Tripura,West Tripura,2021,1279,1372,1148,300,932
Tripura,West Tripura,2022,2475,1356,266,311,943
Tripura,West Tripura,2023,1419,933,1367,311,230
Tripura,West Tripura,2024,3665,2963,22,363,447
Tripura,West Tripura,2025,1565,2396,1921,37,620
Uttar Pradesh,Agra,2015,8521,2486,1811,468,713
Uttar Pradesh,Agra,2016,3655,1519,348,144,470
Uttar Pradesh,Agra,2017,8599,343,1691,283,46
Uttar Pradesh,Agra,2018,3378,1090,1324,258,396
Uttar Pradesh,Agra,2019,3691,720,1467,177,169
Uttar Pradesh,Agra,2020,6102,2845,881,223,184
Uttar Pradesh,Agra,2021,6790,1207,1298,143,729
Uttar Pradesh,Agra,2022,6702,1294,1352,458,814
Uttar Pradesh,Agra,2023,8944,2749,607,148,72
Uttar Pradesh,Agra,2024,8880,461,311,115,380
Uttar Pradesh,Agra,2025,1390,1955,1237,17,666
Uttar Pradesh,Aligarh,2015,2592,2594,1025,27,914
Uttar Pradesh,Aligarh,2016,7024,2623,1196,51,276
Uttar Pradesh,Aligarh,2017,3683,2690,1640,376,942
Uttar Pradesh,Aligarh,2018,2608,1856,98,124,537
Uttar Pradesh,Aligarh,2019,4153,2276,1256,314,291
