state,district,year,houses_built,smart_city_projects,water_supply_coverage,internet_penetration_percent,public_transport_projects
Uttar Pradesh,Deoria,2017,123249,12,56.88,83.06,16
Uttar Pradesh,Deoria,2018,159252,4,92.98,93.03,3
Uttar Pradesh,Deoria,2019,179423,18,66.0,59.7,0
Uttar Pradesh,Deoria,2020,166933,40,89.33,72.02,13
Uttar Pradesh,Deoria,2021,67935,50,48.85,38.11,16
Uttar Pradesh,Deoria,2022,145781,24,59.34,72.37,0
Uttar Pradesh,Deoria,2023,27481,14,86.53,40.46,20
Uttar Pradesh,Deoria,2024,178227,41,63.9,46.62,20
Uttar Pradesh,Deoria,2025,177326,42,46.81,90.19,30
Uttar Pradesh,Etah,2015,165695,50,99.46,90.56,5
Uttar Pradesh,Etah,2016,104158,12,72.16,85.07,29
Uttar Pradesh,Etah,2017,195938,33,59.1,69.61,5
Uttar Pradesh,Etah,2018,13467,34,95.51,71.44,21
Uttar Pradesh,Etah,2019,169832,16,79.75,32.08,15
Uttar Pradesh,Etah,2020,189474,21,64.02,62.33,8
Uttar Pradesh,Etah,2021,150650,5,56.35,82.12,30
Uttar Pradesh,Etah,2022,191238,49,95.27,69.91,12
Uttar Pradesh,Etah,2023,48190,23,46.06,74.6,13
Uttar Pradesh,Etah,2024,150517,23,86.36,55.95,14
Uttar Pradesh,Etah,2025,120463,3,85.07,44.0,9
Uttar Pradesh,Etawah,2015,48137,2,99.85,82.08,5
Uttar Pradesh,Etawah,2016,44670,5,65.82,61.33,20
Uttar Pradesh,Etawah,2017,12056,34,83.15,54.98,21
Uttar Pradesh,Etawah,2018,89914,20,58.51,37.94,21
Uttar Pradesh,Etawah,2019,48092,35,54.63,47.31,29
Uttar Pradesh,Etawah,2020,63692,46,95.53,57.82,9
Uttar Pradesh,Etawah,2021,98694,49,70.08,51.84,14
Uttar Pradesh,Etawah,2022,196703,32,74.36,35.66,24
Uttar Pradesh,Etawah,2023,179044,47,82.21,65.28,21
Uttar Pradesh,Etawah,2024,3440,24,49.76,44.29,13
Uttar Pradesh,Etawah,2025,27120,0,44.79,82.39,23
Uttar Pradesh,Farrukhabad,2015,79315,8,61.03,78.48,1
Uttar Pradesh,Farrukhabad,2016,139489,3,60.23,82.56,17
Uttar Pradesh,Farrukhabad,2017,99527,15,78.05,73.88,5
Uttar Pradesh,Farrukhabad,2018,10823,16,51.45,72.93,13
Uttar Pradesh,Farrukhabad,2019,93135,26,86.85,55.48,14
Uttar Pradesh,Farrukhabad,2020,57086,31,93.18,78.7,10
Uttar Pradesh,Farrukhabad,2021,93729,16,40.41,88.15,16
Uttar Pradesh,Farrukhabad,2022,30626,28,81.12,57.73,26
Uttar Pradesh,Farrukhabad,2023,8167,37,45.97,45.86,8
Uttar Pradesh,Farrukhabad,2024,157812,23,79.36,94.52,27
Uttar Pradesh,Farrukhabad,2025,131501,10,50.53,75.91,14
Uttar Pradesh,Fatehpur,2015,64437,15,85.01,30.41,6
Uttar Pradesh,Fatehpur,2016,42083,33,47.29,54.81,30
Uttar Pradesh,Fatehpur,2017,92224,11,41.91,37.9,12
Uttar Pradesh,Fatehpur,2018,76765,29,75.35,56.55,22
Uttar Pradesh,Fatehpur,2019,164423,9,70.82,94.41,0
Uttar Pradesh,Fatehpur,2020,90433,11,51.71,56.95,10
Uttar Pradesh,Fatehpur,2021,80395,26,88.55,78.34,14
Uttar Pradesh,Fatehpur,2022,190706,9,93.66,51.81,3
Uttar Pradesh,Fatehpur,2023,83233,27,43.55,34.91,29
Uttar Pradesh,Fatehpur,2024,190239,24,52.45,78.53,27
Uttar Pradesh,Fatehpur,2025,185493,24,68.56,88.83,15
Uttar Pradesh,Firozabad,2015,188151,16,54.74,93.85,17
Uttar Pradesh,Firozabad,2016,184723,46,84.05,51.17,24
Uttar Pradesh,Firozabad,2017,59044,7,98.75,84.41,26
Uttar Pradesh,Firozabad,2018,33825,2,63.33,30.37,9
Uttar Pradesh,Firozabad,2019,20084,19,92.81,53.79,7
Uttar Pradesh,Firozabad,2020,90767,31,59.39,64.35,4
Uttar Pradesh,Firozabad,2021,96343,45,51.77,68.31,15
Uttar Pradesh,Firozabad,2022,199284,12,66.2,74.91,18
Uttar Pradesh,Firozabad,2023,121523,19,66.57,43.05,1
Uttar Pradesh,Firozabad,2024,51029,16,69.87,54.88,30
Uttar Pradesh,Firozabad,2025,75818,12,67.95,88.51,15
Uttar Pradesh,Gautam Buddha Nagar,2015,46173,17,55.1,75.28,11
Uttar Pradesh,Gautam Buddha Nagar,2016,124862,7,45.66,62.65,16
Uttar Pradesh,Gautam Buddha Nagar,2017,73496,47,44.58,64.06,28
Uttar Pradesh,Gautam Buddha Nagar,2018,190853,37,65.59,70.58,7
Uttar Pradesh,Gautam Buddha Nagar,2019,71306,46,94.4,87.24,1
Uttar Pradesh,Gautam Buddha Nagar,2020,80235,48,55.52,51.67,15
Uttar Pradesh,Gautam Buddha Nagar,2021,172335,20,77.28,63.74,24
Uttar Pradesh,Gautam Buddha Nagar,2022,17033,11,43.35,37.69,7
Uttar Pradesh,Gautam Buddha Nagar,2023,78333,22,96.0,59.43,11
Uttar Pradesh,Gautam Buddha Nagar,2024,38349,44,78.27,52.38,26
Uttar Pradesh,Gautam Buddha Nagar,2025,89346,25,53.69,83.22,17
Uttar Pradesh,Ghaziabad,2015,192503,29,94.1,75.52,6
Uttar Pradesh,Ghaziabad,2016,106506,36,97.55,68.06,3
Uttar Pradesh,Ghaziabad,2017,183575,37,88.81,56.51,20
Uttar Pradesh,Ghaziabad,2018,14539,33,81.36,93.41,24
Uttar Pradesh,Ghaziabad,2019,127776,35,40.62,37.18,4
Uttar Pradesh,Ghaziabad,2020,83480,1,68.16,31.09,20
Uttar Pradesh,Ghaziabad,2021,7106,19,52.7,68.47,4
Uttar Pradesh,Ghaziabad,2022,128407,12,85.42,52.82,26
Uttar Pradesh,Ghaziabad,2023,109189,12,40.67,65.69,29
Uttar Pradesh,Ghaziabad,2024,141265,43,40.14,78.05,27
Uttar Pradesh,Ghaziabad,2025,73416,48,87.72,76.9,7
Uttar Pradesh,Ghazipur,2015,96270,19,59.72,84.0,10
Uttar Pradesh,Ghazipur,2016,103312,9,96.3,60.6,7
Uttar Pradesh,Ghazipur,2017,45013,38,92.34,47.58,16
Uttar Pradesh,Ghazipur,2018,176095,48,52.97,70.36,14
Uttar Pradesh,Ghazipur,2019,138211,33,51.59,50.04,25
Uttar Pradesh,Ghazipur,2020,2952,27,90.78,52.01,19
Uttar Pradesh,Ghazipur,2021,97579,24,73.69,79.32,16
Uttar Pradesh,Ghazipur,2022,71856,30,86.31,41.99,3
Uttar Pradesh,Ghazipur,2023,1316,36,70.07,42.68,14
Uttar Pradesh,Ghazipur,2024,12305,0,94.3,40.13,26
Uttar Pradesh,Ghazipur,2025,9583,8,81.24,56.7,17
Uttar Pradesh,Gonda,2015,52452,39,53.37,88.35,1
Uttar Pradesh,Gonda,2016,133531,46,85.85,87.13,4
Uttar Pradesh,Gonda,2017,153049,48,70.13,81.82,21
Uttar Pradesh,Gonda,2018,15123,5,45.41,81.76,7
Uttar Pradesh,Gonda,2019,113559,48,49.31,92.98,14
Uttar Pradesh,Gonda,2020,53952,31,84.18,73.02,14
Uttar Pradesh,Gonda,2021,90697,22,86.07,86.82,8
Uttar Pradesh,Gonda,2022,181321,20,71.95,41.66,12
Uttar Pradesh,Gonda,2023,161717,27,92.86,75.66,24
Uttar Pradesh,Gonda,2024,184865,46,72.51,33.4,13
Uttar Pradesh,Gonda,2025,102287,7,73.93,63.5,18
Uttar Pradesh,Gorakhpur,2015,62912,47,73.47,82.55,7
Uttar Pradesh,Gorakhpur,2016,79068,17,64.33,39.97,28
Uttar Pradesh,Gorakhpur,2017,39060,2,41.04,42.49,13
Uttar Pradesh,Gorakhpur,2018,114701,4,88.69,31.07,0
Uttar Pradesh,Gorakhpur,2019,18438,3,51.75,67.92,28
Uttar Pradesh,Gorakhpur,2020,10760,20,55.1,38.02,6
Uttar Pradesh,Gorakhpur,2021,59232,44,46.18,34.33,22
Uttar Pradesh,Gorakhpur,2022,24846,7,62.33,41.02,28
Uttar Pradesh,Gorakhpur,2023,4008,35,90.34,31.79,9
Uttar Pradesh,Gorakhpur,2024,78871,11,53.75,42.95,11
Uttar Pradesh,Gorakhpur,2025,107329,44,49.03,69.39,22
Uttar Pradesh,Hamirpur,2015,152502,8,53.73,67.56,30
Uttar Pradesh,Hamirpur,2016,67475,23,55.53,68.6,2
Uttar Pradesh,Hamirpur,2017,62179,37,41.09,71.18,26
Uttar Pradesh,Hamirpur,2018,162006,32,98.08,55.47,25
Uttar Pradesh,Hamirpur,2019,46050,19,62.43,35.59,3
Uttar Pradesh,Hamirpur,2020,80828,21,57.17,46.22,26
Uttar Pradesh,Hamirpur,2021,70343,0,87.78,31.59,13
Uttar Pradesh,Hamirpur,2022,101279,12,62.04,42.9,0
Uttar Pradesh,Hamirpur,2023,31156,4,58.44,89.87,25
Uttar Pradesh,Hamirpur,2024,191796,37,57.04,54.13,25
Uttar Pradesh,Hamirpur,2025,50183,48,89.18,47.4,0
Uttar Pradesh,Hapur,2015,82012,15,67.23,65.43,23
Uttar Pradesh,Hapur,2016,141354,21,60.58,31.49,22
Uttar Pradesh,Hapur,2017,92379,37,88.35,92.78,13
Uttar Pradesh,Hapur,2018,173353,37,96.68,51.36,27
Uttar Pradesh,Hapur,2019,27780,35,81.76,94.37,11
Uttar Pradesh,Hapur,2020,34347,10,84.63,38.22,19
Uttar Pradesh,Hapur,2021,63328,4,51.14,40.27,19
Uttar Pradesh,Hapur,2022,119566,31,67.24,78.93,25
Uttar Pradesh,Hapur,2023,199544,47,61.51,39.05,23
Uttar Pradesh,Hapur,2024,154708,38,74.73,94.2,3
Uttar Pradesh,Hapur,2025,191352,48,99.16,85.64,9
Uttar Pradesh,Hardoi,2015,109418,29,87.87,41.77,20
Uttar Pradesh,Hardoi,2016,25652,8,51.1,43.66,0
Uttar Pradesh,Hardoi,2017,115793,24,82.8,87.44,3
Uttar Pradesh,Hardoi,2018,187621,0,73.77,44.64,20
Uttar Pradesh,Hardoi,2019,57883,21,80.58,35.05,22
Uttar Pradesh,Hardoi,2020,75189,24,96.96,58.22,24
Uttar Pradesh,Hardoi,2021,58181,5,72.01,93.47,11
Uttar Pradesh,Hardoi,2022,171159,49,74.27,91.5,17
Uttar Pradesh,Hardoi,2023,103167,42,59.4,74.87,9
Uttar Pradesh,Hardoi,2024,68704,21,91.28,92.81,23
Uttar Pradesh,Hardoi,2025,161922,36,46.81,67.94,18
Uttar Pradesh,Hathras,2015,190536,27,97.72,94.57,11
Uttar Pradesh,Hathras,2016,97055,38,98.73,56.24,14
Uttar Pradesh,Hathras,2017,69256,38,40.48,67.73,11
Uttar Pradesh,Hathras,2018,173450,43,84.2,62.95,0
Uttar Pradesh,Hathras,2019,171518,36,71.27,45.22,24
Uttar Pradesh,Hathras,2020,190369,10,44.08,68.88,4
Uttar Pradesh,Hathras,2021,64237,18,97.58,57.51,19
Uttar Pradesh,Hathras,2022,103836,4,89.61,41.76,24
Uttar Pradesh,Hathras,2023,87354,29,76.12,50.22,16
Uttar Pradesh,Hathras,2024,182268,23,45.4,53.59,18
Uttar Pradesh,Hathras,2025,66483,14,51.72,77.09,16
Uttar Pradesh,Jalaun,2015,95840,15,63.92,47.07,22
Uttar Pradesh,Jalaun,2016,100003,8,94.2,80.93,22
Uttar Pradesh,Jalaun,2017,123707,9,91.07,89.92,25
Uttar Pradesh,Jalaun,2018,124940,14,95.58,83.79,22
Uttar Pradesh,Jalaun,2019,120128,27,93.05,48.55,12
Uttar Pradesh,Jalaun,2020,71032,23,79.93,66.02,24
Uttar Pradesh,Jalaun,2021,126867,33,63.68,73.13,23
Uttar Pradesh,Jalaun,2022,198409,31,61.13,75.72,5
Uttar Pradesh,Jalaun,2023,13692,39,70.79,33.98,28
Uttar Pradesh,Jalaun,2024,23370,6,81.49,89.13,17
Uttar Pradesh,Jalaun,2025,95995,24,47.4,84.21,18
Uttar Pradesh,Jaunpur,2015,24810,5,74.17,70.14,24
Uttar Pradesh,Jaunpur,2016,105187,49,86.1,41.38,1
Uttar Pradesh,Jaunpur,2017,15259,22,98.66,71.26,13
Uttar Pradesh,Jaunpur,2018,60672,18,97.02,75.19,26
Uttar Pradesh,Jaunpur,2019,7451,20,95.22,52.43,24
Uttar Pradesh,Jaunpur,2020,161562,25,79.69,58.7,20
Uttar Pradesh,Jaunpur,2021,48618,1,68.19,50.29,8
Uttar Pradesh,Jaunpur,2022,88343,38,56.79,58.98,18
Uttar Pradesh,Jaunpur,2023,161141,34,98.65,67.87,14
Uttar Pradesh,Jaunpur,2024,94172,38,50.86,62.21,13
Uttar Pradesh,Jaunpur,2025,162629,47,94.58,47.55,6
Uttar Pradesh,Jhansi,2015,176290,37,87.22,62.57,15
Uttar Pradesh,Jhansi,2016,94083,15,67.01,81.01,9
Uttar Pradesh,Jhansi,2017,193109,12,99.18,87.5,7
Uttar Pradesh,Jhansi,2018,187558,20,59.93,93.43,22
Uttar Pradesh,Jhansi,2019,138892,8,51.85,65.4,4
Uttar Pradesh,Jhansi,2020,138745,14,43.74,52.61,29
Uttar Pradesh,Jhansi,2021,136462,8,77.85,74.51,28
Uttar Pradesh,Jhansi,2022,119589,8,66.18,51.02,0
Uttar Pradesh,Jhansi,2023,33702,20,41.74,61.55,19
Uttar Pradesh,Jhansi,2024,70421,41,93.46,33.89,28
Uttar Pradesh,Jhansi,2025,62042,25,93.89,49.98,25
Uttar Pradesh,Kannauj,2015,21328,46,96.15,88.63,25
Uttar Pradesh,Kannauj,2016,30623,33,69.35,33.43,8
Uttar Pradesh,Kannauj,2017,37957,15,51.76,64.75,22
Uttar Pradesh,Kannauj,2018,114642,5,78.19,61.62,25
Uttar Pradesh,Kannauj,2019,85602,40,76.8,49.22,11
Uttar Pradesh,Kannauj,2020,55955,31,91.7,44.41,1
Uttar Pradesh,Kannauj,2021,79169,13,91.28,81.35,10
Uttar Pradesh,Kannauj,2022,162156,35,89.83,91.16,12
Uttar Pradesh,Kannauj,2023,17723,5,57.47,60.27,28
Uttar Pradesh,Kannauj,2024,150626,9,44.98,70.5,17
Uttar Pradesh,Kannauj,2025,161230,30,42.8,40.15,13
Uttar Pradesh,Kanpur Dehat,2015,122572,48,65.5,93.84,21
Uttar Pradesh,Kanpur Dehat,2016,74231,42,51.62,86.0,20
Uttar Pradesh,Kanpur Dehat,2017,139263,21,50.41,88.74,9
Uttar Pradesh,Kanpur Dehat,2018,149979,40,92.03,39.24,27
Uttar Pradesh,Kanpur Dehat,2019,177949,29,80.31,65.36,18
Uttar Pradesh,Kanpur Dehat,2020,67710,3,50.74,68.91,27
Uttar Pradesh,Kanpur Dehat,2021,38150,13,77.54,46.51,19
Uttar Pradesh,Kanpur Dehat,2022,81725,0,49.29,38.31,29
Uttar Pradesh,Kanpur Dehat,2023,126084,23,51.75,58.72,25
Uttar Pradesh,Kanpur Dehat,2024,43441,1,64.86,71.95,1
Uttar Pradesh,Kanpur Dehat,2025,145219,44,64.54,34.31,8
Uttar Pradesh,Kanpur Nagar,2015,180890,10,82.86,91.86,30
Uttar Pradesh,Kanpur Nagar,2016,34332,5,57.46,39.23,11
Uttar Pradesh,Kanpur Nagar,2017,102046,37,54.76,46.25,2
Uttar Pradesh,Kanpur Nagar,2018,66549,8,72.98,51.65,30
Uttar Pradesh,Kanpur Nagar,2019,97046,40,78.53,89.59,27
Uttar Pradesh,Kanpur Nagar,2020,40872,42,48.92,71.65,12
Uttar Pradesh,Kanpur Nagar,2021,190951,43,40.31,88.72,21
Uttar Pradesh,Kanpur Nagar,2022,119340,30,87.21,54.94,16
Uttar Pradesh,Kanpur Nagar,2023,22240,31,88.07,53.39,18
Uttar Pradesh,Kanpur Nagar,2024,80088,19,85.39,42.51,7
Uttar Pradesh,Kanpur Nagar,2025,145065,20,75.92,46.66,12
Uttar Pradesh,Kasganj,2015,162725,39,42.26,89.27,1
Uttar Pradesh,Kasganj,2016,44320,50,63.52,65.63,17
Uttar Pradesh,Kasganj,2017,39430,1,75.87,33.73,15
Uttar Pradesh,Kasganj,2018,165009,22,75.18,57.14,9
Uttar Pradesh,Kasganj,2019,183599,29,56.96,43.93,17
Uttar Pradesh,Kasganj,2020,58378,49,98.86,89.29,19
Uttar Pradesh,Kasganj,2021,104056,24,40.33,54.1,13
Uttar Pradesh,Kasganj,2022,101185,50,52.13,91.95,28
Uttar Pradesh,Kasganj,2023,118661,39,79.26,54.16,6
Uttar Pradesh,Kasganj,2024,74725,33,91.0,34.58,18
Uttar Pradesh,Kasganj,2025,194254,21,52.23,90.28,2
Uttar Pradesh,Kaushambi,2015,52312,27,78.26,60.18,22
Uttar Pradesh,Kaushambi,2016,16679,48,70.55,55.13,29
Uttar Pradesh,Kaushambi,2017,15738,22,66.37,64.61,25
Uttar Pradesh,Kaushambi,2018,48367,36,73.4,37.7,20
Uttar Pradesh,Kaushambi,2019,171440,38,80.04,47.36,12
Uttar Pradesh,Kaushambi,2020,181077,48,71.83,67.11,13
Uttar Pradesh,Kaushambi,2021,121411,8,45.88,78.12,25
Uttar Pradesh,Kaushambi,2022,31073,19,97.22,36.33,14
Uttar Pradesh,Kaushambi,2023,172949,35,56.29,32.77,15
Uttar Pradesh,Kaushambi,2024,93597,11,49.14,57.99,22
Uttar Pradesh,Kaushambi,2025,25739,50,74.3,70.93,0
Uttar Pradesh,Kushinagar,2015,63068,4,86.84,44.43,8
Uttar Pradesh,Kushinagar,2016,196484,28,86.75,87.06,28
Uttar Pradesh,Kushinagar,2017,194717,37,77.99,30.05,25
Uttar Pradesh,Kushinagar,2018,93155,7,84.46,39.17,3
Uttar Pradesh,Kushinagar,2019,166427,13,80.29,47.17,9
Uttar Pradesh,Kushinagar,2020,5815,49,76.18,73.79,21
Uttar Pradesh,Kushinagar,2021,126864,31,71.43,39.9,8
Uttar Pradesh,Kushinagar,2022,145255,44,67.91,68.03,2
Uttar Pradesh,Kushinagar,2023,117467,19,45.81,64.4,6
Uttar Pradesh,Kushinagar,2024,42980,33,45.74,72.86,7
Uttar Pradesh,Kushinagar,2025,112766,29,77.24,69.32,6
Uttar Pradesh,Lakhimpur Kheri,2015,55569,39,85.6,83.14,17
Uttar Pradesh,Lakhimpur Kheri,2016,63535,36,67.37,94.46,6
Uttar Pradesh,Lakhimpur Kheri,2017,19668,7,82.28,42.53,21
Uttar Pradesh,Lakhimpur Kheri,2018,152549,4,67.18,86.21,1
Uttar Pradesh,Lakhimpur Kheri,2019,63279,24,97.61,53.6,22
Uttar Pradesh,Lakhimpur Kheri,2020,41928,0,50.92,56.24,24
Uttar Pradesh,Lakhimpur Kheri,2021,15034,13,61.19,65.35,12
Uttar Pradesh,Lakhimpur Kheri,2022,159921,4,85.9,73.79,25
Uttar Pradesh,Lakhimpur Kheri,2023,61729,50,60.74,87.39,12
Uttar Pradesh,Lakhimpur Kheri,2024,188887,45,81.44,53.73,10
Uttar Pradesh,Lakhimpur Kheri,2025,81624,0,68.25,65.43,26
Uttar Pradesh,Lalitpur,2015,90109,7,75.04,68.67,9
Uttar Pradesh,Lalitpur,2016,22535,17,86.48,91.12,23
Uttar Pradesh,Lalitpur,2017,43603,4,66.29,34.79,7
Uttar Pradesh,Lalitpur,2018,32654,4,51.63,38.0,7
Uttar Pradesh,Lalitpur,2019,83238,29,68.04,90.67,25
Uttar Pradesh,Lalitpur,2020,2440,10,43.57,37.52,26
Uttar Pradesh,Lalitpur,2021,190546,23,45.57,37.83,26
Uttar Pradesh,Lalitpur,2022,160634,39,85.56,54.56,24
Uttar Pradesh,Lalitpur,2023,173926,43,43.41,44.61,18
Uttar Pradesh,Lalitpur,2024,15441,3,82.1,31.77,10
Uttar Pradesh,Lalitpur,2025,199232,38,95.22,72.26,29
Uttar Pradesh,Lucknow,2015,16588,20,79.26,42.74,17
Uttar Pradesh,Lucknow,2016,127974,18,89.74,40.08,10
Uttar Pradesh,Lucknow,2017,196851,38,95.57,52.86,30
Uttar Pradesh,Lucknow,2018,77509,45,54.59,89.28,15
Uttar Pradesh,Lucknow,2019,7498,47,93.75,40.0,27
Uttar Pradesh,Lucknow,2020,154092,40,60.38,44.16,3
Uttar Pradesh,Lucknow,2021,123727,9,67.64,83.4,30
Uttar Pradesh,Lucknow,2022,89178,21,72.49,45.07,15
Uttar Pradesh,Lucknow,2023,137326,27,99.14,30.87,24
Uttar Pradesh,Lucknow,2024,37796,40,59.42,40.44,2
Uttar Pradesh,Lucknow,2025,3831,2,89.02,54.02,9
Uttar Pradesh,Maharajganj,2015,189348,29,95.7,45.96,19
Uttar Pradesh,Maharajganj,2016,184231,16,97.04,92.38,14
Uttar Pradesh,Maharajganj,2017,5241,38,67.73,77.27,29
Uttar Pradesh,Maharajganj,2018,111850,43,98.74,87.99,23
Uttar Pradesh,Maharajganj,2019,122704,31,57.26,81.25,4
Uttar Pradesh,Maharajganj,2020,123922,37,47.65,86.68,15
Uttar Pradesh,Maharajganj,2021,190293,12,95.87,81.16,5
Uttar Pradesh,Maharajganj,2022,104666,14,52.64,31.01,26
Uttar Pradesh,Maharajganj,2023,62941,48,98.37,37.4,10
Uttar Pradesh,Maharajganj,2024,121978,33,83.35,94.14,5
Uttar Pradesh,Maharajganj,2025,100550,19,62.36,51.46,12
Uttar Pradesh,Mahoba,2015,55738,19,46.71,89.53,22
Uttar Pradesh,Mahoba,2016,120796,9,86.85,39.35,24
Uttar Pradesh,Mahoba,2017,94128,0,86.61,91.26,20
Uttar Pradesh,Mahoba,2018,94614,23,64.78,68.69,11
Uttar Pradesh,Mahoba,2019,63636,48,50.27,59.96,15
Uttar Pradesh,Mahoba,2020,76736,44,99.13,52.74,4
Uttar Pradesh,Mahoba,2021,87746,16,42.86,51.63,12
Uttar Pradesh,Mahoba,2022,18891,22,42.88,91.3,7
Uttar Pradesh,Mahoba,2023,118167,6,74.64,38.97,15
Uttar Pradesh,Mahoba,2024,14273,17,42.8,31.82,16
Uttar Pradesh,Mahoba,2025,35226,29,71.39,81.67,1
Uttar Pradesh,Mainpuri,2015,98938,43,96.93,92.41,3
Uttar Pradesh,Mainpuri,2016,142567,29,79.9,55.84,15
Uttar Pradesh,Mainpuri,2017,25682,6,79.5,35.66,4
Uttar Pradesh,Mainpuri,2018,14880,6,77.88,86.78,5
Uttar Pradesh,Mainpuri,2019,150948,15,65.62,37.77,29
Uttar Pradesh,Mainpuri,2020,78591,30,61.76,44.5,20
Uttar Pradesh,Mainpuri,2021,194882,40,55.55,66.97,7
Uttar Pradesh,Mainpuri,2022,139924,27,52.19,39.07,29
Uttar Pradesh,Mainpuri,2023,17747,28,69.35,55.7,20
Uttar Pradesh,Mainpuri,2024,28647,12,99.99,77.49,23
Uttar Pradesh,Mainpuri,2025,155825,24,54.26,81.94,12
Uttar Pradesh,Mathura,2015,162214,10,96.06,74.18,20
Uttar Pradesh,Mathura,2016,140762,47,42.87,63.79,25
Uttar Pradesh,Mathura,2017,85693,11,72.1,93.24,9
Uttar Pradesh,Mathura,2018,124388,20,68.99,93.94,3
Uttar Pradesh,Mathura,2019,89442,45,67.46,84.57,12
Uttar Pradesh,Mathura,2020,118204,3,61.15,77.52,6
Uttar Pradesh,Mathura,2021,96857,8,54.0,80.44,30
Uttar Pradesh,Mathura,2022,82617,10,93.32,91.16,18
Uttar Pradesh,Mathura,2023,168395,36,87.9,47.19,19
Uttar Pradesh,Mathura,2024,33708,48,67.96,34.32,19
Uttar Pradesh,Mathura,2025,54951,48,40.7,38.81,24
Uttar Pradesh,Mau,2015,181806,25,85.1,78.52,24
Uttar Pradesh,Mau,2016,41088,0,60.42,63.77,19
Uttar Pradesh,Mau,2017,69721,34,42.43,54.74,25
Uttar Pradesh,Mau,2018,48400,0,43.06,42.16,7
Uttar Pradesh,Mau,2019,25439,45,80.09,42.87,1
Uttar Pradesh,Mau,2020,11350,5,66.04,82.23,29
Uttar Pradesh,Mau,2021,174960,24,54.0,53.65,27
Uttar Pradesh,Mau,2022,41225,24,71.55,70.55,10
Uttar Pradesh,Mau,2023,75435,43,94.4,37.37,27
Uttar Pradesh,Mau,2024,192855,16,97.47,83.27,0
Uttar Pradesh,Mau,2025,89103,2,59.55,39.71,19
Uttar Pradesh,Meerut,2015,120919,37,62.2,69.31,25
Uttar Pradesh,Meerut,2016,127022,30,68.51,33.76,27
Uttar Pradesh,Meerut,2017,97232,30,62.49,66.78,16
Uttar Pradesh,Meerut,2018,91415,43,77.76,36.83,2
Uttar Pradesh,Meerut,2019,57613,21,72.62,90.94,14
Uttar Pradesh,Meerut,2020,140271,36,41.5,60.18,13
Uttar Pradesh,Meerut,2021,33196,49,97.08,31.29,4
Uttar Pradesh,Meerut,2022,142493,38,48.17,68.65,0
Uttar Pradesh,Meerut,2023,190193,2,69.26,64.88,20
Uttar Pradesh,Meerut,2024,28173,16,44.99,44.53,8
Uttar Pradesh,Meerut,2025,26628,1,80.69,60.16,25
Uttar Pradesh,Mirzapur,2015,196445,15,73.4,53.29,22
Uttar Pradesh,Mirzapur,2016,150637,24,81.91,73.19,19
Uttar Pradesh,Mirzapur,2017,178394,48,87.28,86.7,20
Uttar Pradesh,Mirzapur,2018,86410,39,46.45,72.73,0
Uttar Pradesh,Mirzapur,2019,194560,26,47.97,55.41,19
Uttar Pradesh,Mirzapur,2020,165926,17,78.85,74.14,9
Uttar Pradesh,Mirzapur,2021,70200,11,40.63,79.76,1
Uttar Pradesh,Mirzapur,2022,183553,31,42.83,47.95,2
Uttar Pradesh,Mirzapur,2023,176381,33,57.18,53.1,15
Uttar Pradesh,Mirzapur,2024,35064,39,41.06,35.08,21
Uttar Pradesh,Mirzapur,2025,38483,31,52.54,61.56,16
Uttar Pradesh,Moradabad,2015,163918,11,74.08,38.92,2
Uttar Pradesh,Moradabad,2016,171244,45,70.06,80.39,22
Uttar Pradesh,Moradabad,2017,39473,26,89.11,71.48,22
Uttar Pradesh,Moradabad,2018,111328,11,61.5,38.97,23
Uttar Pradesh,Moradabad,2019,162838,29,64.91,94.12,18
Uttar Pradesh,Moradabad,2020,144533,10,59.48,88.64,0
Uttar Pradesh,Moradabad,2021,169596,26,58.88,70.06,28
Uttar Pradesh,Moradabad,2022,188810,13,92.93,70.33,2
Uttar Pradesh,Moradabad,2023,86881,1,90.99,62.54,1
Uttar Pradesh,Moradabad,2024,125385,50,64.83,67.66,7
Uttar Pradesh,Moradabad,2025,117425,28,89.76,31.82,24
Uttar Pradesh,Muzaffarnagar,2015,192219,0,85.01,51.78,28
Uttar Pradesh,Muzaffarnagar,2016,48640,13,71.03,51.03,2
Uttar Pradesh,Muzaffarnagar,2017,85875,44,92.74,47.38,19
Uttar Pradesh,Muzaffarnagar,2018,27056,6,79.71,81.4,18
Uttar Pradesh,Muzaffarnagar,2019,98324,7,56.38,60.66,19
Uttar Pradesh,Muzaffarnagar,2020,190956,15,61.73,46.35,8
Uttar Pradesh,Muzaffarnagar,2021,196567,16,59.1,88.8,10
Uttar Pradesh,Muzaffarnagar,2022,116797,43,99.28,82.29,21
Uttar Pradesh,Muzaffarnagar,2023,164832,29,69.02,51.69,9
Uttar Pradesh,Muzaffarnagar,2024,14960,5,66.65,79.86,1
Uttar Pradesh,Muzaffarnagar,2025,66309,30,45.12,31.67,4
Uttar Pradesh,Pilibhit,2015,74460,28,48.49,55.91,28
Uttar Pradesh,Pilibhit,2016,126734,46,65.27,68.02,30
Uttar Pradesh,Pilibhit,2017,85729,7,84.65,67.93,16
Uttar Pradesh,Pilibhit,2018,83735,22,56.1,55.29,17
Uttar Pradesh,Pilibhit,2019,151309,46,93.73,84.07,23
Uttar Pradesh,Pilibhit,2020,184363,44,67.65,58.2,13
