state,district,year,crop_production_tons,cultivated_area_hectares,rice_production,wheat_production,maize_production,fertilizer_usage_tons,irrigated_area_hectares
Uttar Pradesh,Kaushambi,2016,224845,78174,115280,40569,13849,530,51907
Uttar Pradesh,Kaushambi,2017,453378,153064,122259,7608,41252,9148,30561
Uttar Pradesh,Kaushambi,2018,79192,166162,123060,126380,51797,13948,16489
Uttar Pradesh,Kaushambi,2019,274695,13818,85202,5147,22977,5709,13653
Uttar Pradesh,Kaushambi,2020,18242,10756,126785,129071,4791,5741,6283
Uttar Pradesh,Kaushambi,2021,138885,93235,77706,134403,65744,2872,57061
Uttar Pradesh,Kaushambi,2022,72890,20956,118797,26978,654,552,53917
Uttar Pradesh,Kaushambi,2023,28067,7081,90521,74191,37568,7352,13195
Uttar Pradesh,Kaushambi,2024,207551,152151,98342,36523,74977,8021,8872
Uttar Pradesh,Kaushambi,2025,195587,166467,112228,108477,23165,19307,28027
Uttar Pradesh,Kushinagar,2015,193829,178290,21298,60740,66716,6599,50266
Uttar Pradesh,Kushinagar,2016,476982,101139,63424,46551,30350,13766,7306
Uttar Pradesh,Kushinagar,2017,266976,1637,5116,116059,17850,12765,21979
Uttar Pradesh,Kushinagar,2018,353724,37183,123016,48724,38564,7525,24292
Uttar Pradesh,Kushinagar,2019,329361,119093,136432,137265,74123,7062,65960
Uttar Pradesh,Kushinagar,2020,379708,129295,2711,113206,68070,10721,44462
Uttar Pradesh,Kushinagar,2021,490113,173392,58525,31068,19201,3799,63526
Uttar Pradesh,Kushinagar,2022,373260,120002,22736,79035,57969,3160,45860
Uttar Pradesh,Kushinagar,2023,202746,144735,5912,16801,77031,14308,86607
Uttar Pradesh,Kushinagar,2024,483482,173425,120857,72373,55945,11732,91923
Uttar Pradesh,Kushinagar,2025,307980,39189,120663,24435,79274,13440,3759
Uttar Pradesh,Lakhimpur Kheri,2015,415623,48338,70751,55066,34150,8749,12304
Uttar Pradesh,Lakhimpur Kheri,2016,92156,38700,148261,145648,40432,18364,98043
Uttar Pradesh,Lakhimpur Kheri,2017,357967,165628,143709,147081,24751,13576,15579
Uttar Pradesh,Lakhimpur Kheri,2018,434398,90739,43946,120041,7761,11393,69372
Uttar Pradesh,Lakhimpur Kheri,2019,211792,85217,54025,26099,62801,2645,92950
Uttar Pradesh,Lakhimpur Kheri,2020,387659,28187,135802,138005,69357,7133,18868
Uttar Pradesh,Lakhimpur Kheri,2021,174571,186623,13910,63126,53542,482,56623
Uttar Pradesh,Lakhimpur Kheri,2022,244261,153736,99984,31869,39974,10330,22082
Uttar Pradesh,Lakhimpur Kheri,2023,408186,9531,140692,39719,61445,14172,24987
Uttar Pradesh,Lakhimpur Kheri,2024,362609,1653,116180,125653,7769,1857,68295
Uttar Pradesh,Lakhimpur Kheri,2025,309087,83225,18108,11359,21247,12919,70031
Uttar Pradesh,Lalitpur,2015,254150,107415,48148,111018,13398,5242,24655
Uttar Pradesh,Lalitpur,2016,432577,56984,2957,37155,20821,3458,70697
Uttar Pradesh,Lalitpur,2017,347613,152439,60010,114910,38794,4463,12460
Uttar Pradesh,Lalitpur,2018,9383,94857,126973,133821,32566,5400,34119
Uttar Pradesh,Lalitpur,2019,51562,111491,124550,50714,52678,17736,49473
Uttar Pradesh,Lalitpur,2020,451744,157030,43756,132960,64400,13989,50314
Uttar Pradesh,Lalitpur,2021,172313,2466,83367,13858,20602,8897,4922
Uttar Pradesh,Lalitpur,2022,485592,152270,4755,29499,22587,1140,76410
Uttar Pradesh,Lalitpur,2023,279077,132598,110541,124047,27151,3151,84941
Uttar Pradesh,Lalitpur,2024,261932,124043,31089,64110,30695,12143,38569
Uttar Pradesh,Lalitpur,2025,26696,4232,96563,9634,24449,15713,66539
Uttar Pradesh,Lucknow,2015,155960,54903,135674,2711,65417,2134,15795
Uttar Pradesh,Lucknow,2016,253945,105012,137421,35221,33677,1252,72436
Uttar Pradesh,Lucknow,2017,19627,35267,100500,91257,78966,9697,30539
Uttar Pradesh,Lucknow,2018,334967,53862,123435,39869,17253,10811,84499
Uttar Pradesh,Lucknow,2019,202382,98895,95147,109962,658,11076,44468
Uttar Pradesh,Lucknow,2020,24470,102029,107867,87426,29227,2203,49410
Uttar Pradesh,Lucknow,2021,233458,137187,41096,147803,41453,19424,30836
Uttar Pradesh,Lucknow,2022,309739,137936,77882,139830,78410,4552,58088
Uttar Pradesh,Lucknow,2023,47423,15322,14876,106936,54932,15887,16521
Uttar Pradesh,Lucknow,2024,438559,169331,98339,107799,15310,15662,45746
Uttar Pradesh,Lucknow,2025,334440,42813,70351,23628,46511,6495,23294
Uttar Pradesh,Maharajganj,2015,100620,45655,62016,109274,69313,4601,77893
Uttar Pradesh,Maharajganj,2016,356418,194477,15735,79961,20050,7394,82063
Uttar Pradesh,Maharajganj,2017,481113,54299,103499,110796,68519,8103,31161
Uttar Pradesh,Maharajganj,2018,390166,199389,86456,106610,77108,7328,80040
Uttar Pradesh,Maharajganj,2019,359062,67839,63294,12510,26009,987,62207
Uttar Pradesh,Maharajganj,2020,134678,138548,11666,148130,61401,13363,86402
Uttar Pradesh,Maharajganj,2021,324892,62887,142769,141403,59525,6312,52260
Uttar Pradesh,Maharajganj,2022,8976,102506,104654,42886,53355,1003,12620
Uttar Pradesh,Maharajganj,2023,105683,49171,14454,114165,66065,6837,17585
Uttar Pradesh,Maharajganj,2024,438873,138928,84954,22310,32339,10783,663
Uttar Pradesh,Maharajganj,2025,433499,161916,60339,149921,65618,12128,67283
Uttar Pradesh,Mahoba,2015,376617,14991,44283,39791,7063,7986,27010
Uttar Pradesh,Mahoba,2016,329141,69952,82951,1294,22809,14591,48454
Uttar Pradesh,Mahoba,2017,459415,77736,25094,34685,15223,5960,93273
Uttar Pradesh,Mahoba,2018,335661,143283,65259,125756,9077,1912,79930
Uttar Pradesh,Mahoba,2019,383815,169399,59219,8739,61280,12917,3517
Uttar Pradesh,Mahoba,2020,18379,28917,34283,60332,36054,14370,86188
Uttar Pradesh,Mahoba,2021,17254,95357,26477,113800,26031,12925,99276
Uttar Pradesh,Mahoba,2022,54794,177081,76166,106966,49373,18054,6777
Uttar Pradesh,Mahoba,2023,235240,128042,143079,12393,60716,18942,14001
Uttar Pradesh,Mahoba,2024,24187,167448,47933,59780,42999,2420,51118
Uttar Pradesh,Mahoba,2025,478519,95969,37838,78937,25855,14174,72404
Uttar Pradesh,Mainpuri,2015,444931,168261,114444,117320,22041,16585,63417
Uttar Pradesh,Mainpuri,2016,350822,60313,94889,24643,79572,16537,15820
Uttar Pradesh,Mainpuri,2017,61161,43634,15076,14509,2773,16103,49617
Uttar Pradesh,Mainpuri,2018,409922,146892,8813,70694,63536,2892,88153
Uttar Pradesh,Mainpuri,2019,237324,122522,112457,125828,54000,4557,7036
Uttar Pradesh,Mainpuri,2020,134831,198181,113393,3369,71322,18374,93580
Uttar Pradesh,Mainpuri,2021,7815,48524,115028,3974,9964,10898,83072
Uttar Pradesh,Mainpuri,2022,465626,115646,132968,101104,66261,6524,54135
Uttar Pradesh,Mainpuri,2023,193892,70067,107684,100775,65885,9638,52087
Uttar Pradesh,Mainpuri,2024,344679,81157,38659,73503,25902,2385,82576
Uttar Pradesh,Mainpuri,2025,336360,133609,75713,25126,57681,16539,72488
Uttar Pradesh,Mathura,2015,31881,162724,56915,127179,22059,3857,52717
Uttar Pradesh,Mathura,2016,327507,123651,38610,73500,64912,18081,55773
Uttar Pradesh,Mathura,2017,342829,79936,63351,120931,73881,4876,22444
Uttar Pradesh,Mathura,2018,488340,104967,129381,134745,5632,8240,24854
Uttar Pradesh,Mathura,2019,439398,36932,120595,60914,17666,14991,25617
Uttar Pradesh,Mathura,2020,329446,151429,118670,113740,2609,12199,20036
Uttar Pradesh,Mathura,2021,407818,161215,21553,115816,72287,18146,83908
Uttar Pradesh,Mathura,2022,389565,57867,121257,63396,39720,1950,99985
Uttar Pradesh,Mathura,2023,29676,148818,71985,25557,17151,12846,93007
Uttar Pradesh,Mathura,2024,22018,137497,94450,77005,12213,10269,29006
Uttar Pradesh,Mathura,2025,225640,111960,82410,89366,70852,7856,10622
Uttar Pradesh,Mau,2015,158084,40448,135912,132514,34595,9984,57484
Uttar Pradesh,Mau,2016,173824,128013,89518,27322,61820,2195,52587
Uttar Pradesh,Mau,2017,330752,107161,137822,130250,58844,17051,93012
Uttar Pradesh,Mau,2018,198118,44678,58370,122849,26187,6678,16265
Uttar Pradesh,Mau,2019,88502,112338,100805,96277,10870,1159,39710
Uttar Pradesh,Mau,2020,465185,139235,145885,50498,716,13347,91493
Uttar Pradesh,Mau,2021,123811,63754,52327,63671,27889,3006,67692
Uttar Pradesh,Mau,2022,384658,137018,102154,69961,52862,7393,95010
Uttar Pradesh,Mau,2023,91655,31499,140178,121871,53972,10551,51775
Uttar Pradesh,Mau,2024,360882,154320,11441,111077,67417,414,10149
Uttar Pradesh,Mau,2025,413162,137744,58490,60247,48461,16463,93648
Uttar Pradesh,Meerut,2015,50146,78360,28548,120461,47359,10252,19082
Uttar Pradesh,Meerut,2016,137316,19623,59925,24117,41478,12005,52555
Uttar Pradesh,Meerut,2017,52893,68774,42352,63408,67979,8211,59971
Uttar Pradesh,Meerut,2018,275609,135343,142887,13668,53290,2378,81870
Uttar Pradesh,Meerut,2019,303896,151103,62348,134957,31028,15683,17142
Uttar Pradesh,Meerut,2020,260820,53167,108821,28741,1328,19631,25605
Uttar Pradesh,Meerut,2021,210485,101715,83430,146759,39642,18790,20323
Uttar Pradesh,Meerut,2022,100568,65873,108818,114574,3812,8327,13515
Uttar Pradesh,Meerut,2023,436810,162440,51539,74640,6573,10692,26739
Uttar Pradesh,Meerut,2024,318481,195167,129035,149682,63496,13186,99738
Uttar Pradesh,Meerut,2025,409540,183472,108125,146000,53572,9220,58829
Uttar Pradesh,Mirzapur,2015,222033,105190,139736,139818,10631,3243,25215
Uttar Pradesh,Mirzapur,2016,250769,128121,30251,129595,22286,9377,89659
Uttar Pradesh,Mirzapur,2017,175964,78757,67984,27425,14241,12567,50213
Uttar Pradesh,Mirzapur,2018,333340,145017,22065,114158,72671,14957,70307
Uttar Pradesh,Mirzapur,2019,149339,109451,122157,5797,41040,19165,96585
Uttar Pradesh,Mirzapur,2020,485234,162607,136443,131310,41705,16191,2111
Uttar Pradesh,Mirzapur,2021,114153,135460,16846,28536,70038,15840,74902
Uttar Pradesh,Mirzapur,2022,46283,100036,127088,3718,7567,4516,44808
Uttar Pradesh,Mirzapur,2023,172482,50296,4788,21263,44600,18060,90053
Uttar Pradesh,Mirzapur,2024,228075,118249,27134,135285,1269,15892,49849
Uttar Pradesh,Mirzapur,2025,427497,43676,33908,18221,58726,16432,37701
Uttar Pradesh,Moradabad,2015,483984,180657,61806,149122,39216,3738,51630
Uttar Pradesh,Moradabad,2016,281645,163291,106602,94872,56129,8962,68198
Uttar Pradesh,Moradabad,2017,163530,100917,104494,136528,28163,2815,71282
Uttar Pradesh,Moradabad,2018,373864,80587,87652,72818,16010,618,72802
Uttar Pradesh,Moradabad,2019,219140,111653,11314,118322,50301,4724,87436
Uttar Pradesh,Moradabad,2020,153121,194432,37881,79070,63820,5819,61779
Uttar Pradesh,Moradabad,2021,154090,89589,122999,104321,33090,17301,72092
Uttar Pradesh,Moradabad,2022,321348,55526,140539,11759,3998,3002,16214
Uttar Pradesh,Moradabad,2023,279143,189179,34275,123344,76221,1460,19642
Uttar Pradesh,Moradabad,2024,386217,140812,87148,1912,13451,9784,13169
Uttar Pradesh,Moradabad,2025,452736,177373,128682,147438,2288,11694,50155
Uttar Pradesh,Muzaffarnagar,2015,421962,34449,60512,31042,41857,19208,64372
Uttar Pradesh,Muzaffarnagar,2016,234969,97181,29865,59818,16240,14514,80428
Uttar Pradesh,Muzaffarnagar,2017,41615,103804,1506,52301,18291,8327,23824
Uttar Pradesh,Muzaffarnagar,2018,197780,72106,18996,79003,28610,2546,24107
Uttar Pradesh,Muzaffarnagar,2019,459240,162876,20590,129582,40649,17634,29632
Uttar Pradesh,Muzaffarnagar,2020,447922,148078,76676,9605,41252,7844,8019
Uttar Pradesh,Muzaffarnagar,2021,141082,17552,8198,115153,8474,2473,56164
Uttar Pradesh,Muzaffarnagar,2022,366978,48480,80283,70866,39843,1670,62270
Uttar Pradesh,Muzaffarnagar,2023,9695,53317,103083,35526,58386,7935,90673
Uttar Pradesh,Muzaffarnagar,2024,491868,100427,112727,110111,5233,2442,99315
Uttar Pradesh,Muzaffarnagar,2025,136400,128550,84937,83710,78466,9133,93434
Uttar Pradesh,Pilibhit,2015,120924,183316,148053,61047,11617,2080,86592
Uttar Pradesh,Pilibhit,2016,432980,130523,83868,27021,19585,17883,22729
Uttar Pradesh,Pilibhit,2017,362387,23518,22486,134555,15205,18448,74844
Uttar Pradesh,Pilibhit,2018,477162,126338,48830,73969,36895,9160,23809
Uttar Pradesh,Pilibhit,2019,99078,180420,74464,31416,50899,3047,69248
Uttar Pradesh,Pilibhit,2020,103443,176213,65422,125371,26790,3834,83866
Uttar Pradesh,Pilibhit,2021,399706,154309,30129,8279,22125,12881,58354
Uttar Pradesh,Pilibhit,2022,280951,87619,4444,138286,5327,17697,75467
Uttar Pradesh,Pilibhit,2023,146774,5807,53052,79763,57393,12545,50035
Uttar Pradesh,Pilibhit,2024,433691,111956,85511,6609,7437,19324,99810
Uttar Pradesh,Pilibhit,2025,87761,121648,67771,10430,3282,19828,71712
Uttar Pradesh,Pratapgarh,2015,27677,122611,34655,132867,23693,792,60225
Uttar Pradesh,Pratapgarh,2016,13401,65114,138770,84043,17132,16765,97632
Uttar Pradesh,Pratapgarh,2017,56174,76103,70900,14808,55903,13616,79084
Uttar Pradesh,Pratapgarh,2018,468319,27287,42585,59353,54141,217,4214
Uttar Pradesh,Pratapgarh,2019,181160,76587,106434,132091,65042,13296,91669
Uttar Pradesh,Pratapgarh,2020,345836,112614,142440,20035,29833,12003,57512
Uttar Pradesh,Pratapgarh,2021,498771,85415,135428,76491,24289,18947,16640
Uttar Pradesh,Pratapgarh,2022,470203,78850,133876,144704,53600,12373,82763
Uttar Pradesh,Pratapgarh,2023,414173,17255,105690,22091,65316,15560,89263
Uttar Pradesh,Pratapgarh,2024,227434,178844,125923,85742,77958,18966,4920
Uttar Pradesh,Pratapgarh,2025,318403,94714,21922,27905,72605,7753,1876
Uttar Pradesh,Prayagraj,2015,345112,99604,12735,148217,7728,13711,95731
Uttar Pradesh,Prayagraj,2016,401642,69533,77094,149758,46953,17816,18565
Uttar Pradesh,Prayagraj,2017,263749,120678,36115,18664,16224,19999,63728
Uttar Pradesh,Prayagraj,2018,342915,138031,18972,99352,41110,413,6496
Uttar Pradesh,Prayagraj,2019,480744,128754,48312,124346,21092,10657,83831
Uttar Pradesh,Prayagraj,2020,273708,45199,15124,23246,74102,3561,15492
Uttar Pradesh,Prayagraj,2021,126502,104757,123499,14070,19037,16015,88437
Uttar Pradesh,Prayagraj,2022,439958,17679,101658,94665,52860,18015,42881
Uttar Pradesh,Prayagraj,2023,263660,185613,74126,143834,14080,8372,18863
Uttar Pradesh,Prayagraj,2024,214649,186115,119005,10139,19284,11800,6574
Uttar Pradesh,Prayagraj,2025,281273,50995,86148,68877,48726,7283,76819
Uttar Pradesh,Rae Bareli,2015,92613,180425,97946,102927,46479,15632,1644
Uttar Pradesh,Rae Bareli,2016,176122,75769,31110,10782,69279,860,64272
Uttar Pradesh,Rae Bareli,2017,155831,67595,70036,25077,36409,5470,54677
Uttar Pradesh,Rae Bareli,2018,182013,58378,38387,80072,22783,18640,91562
Uttar Pradesh,Rae Bareli,2019,87334,162912,89827,131306,41343,6717,29190
Uttar Pradesh,Rae Bareli,2020,181143,97324,142227,10873,52633,14887,70727
Uttar Pradesh,Rae Bareli,2021,358659,52871,50211,59167,7240,10340,77554
Uttar Pradesh,Rae Bareli,2022,365224,39740,84609,69831,12352,18700,70432
Uttar Pradesh,Rae Bareli,2023,305641,199462,31932,90811,4593,16693,25097
Uttar Pradesh,Rae Bareli,2024,363665,73275,136441,124221,32777,4938,16768
Uttar Pradesh,Rae Bareli,2025,41687,196156,54592,56909,53195,12144,6819
Uttar Pradesh,Rampur,2015,96625,160611,55062,27436,33959,11089,94421
Uttar Pradesh,Rampur,2016,97411,26482,148231,99612,9274,18849,54830
Uttar Pradesh,Rampur,2017,22428,46699,77792,107727,50608,11767,60799
Uttar Pradesh,Rampur,2018,339553,1561,82397,17781,12132,9903,740
Uttar Pradesh,Rampur,2019,347599,120711,113246,135199,56721,18931,870
Uttar Pradesh,Rampur,2020,406804,50450,134709,121854,36581,4407,97490
Uttar Pradesh,Rampur,2021,164987,99786,45395,140640,55690,496,3944
Uttar Pradesh,Rampur,2022,179581,198539,59620,39766,55947,11144,69266
Uttar Pradesh,Rampur,2023,161958,48782,1011,146325,40172,10485,12472
Uttar Pradesh,Rampur,2024,376783,84507,30442,28488,6762,9809,88248
Uttar Pradesh,Rampur,2025,229897,174381,70343,125877,11994,18498,23937
Uttar Pradesh,Saharanpur,2015,411092,191808,39681,76333,57503,16517,19274
Uttar Pradesh,Saharanpur,2016,388267,32780,49370,59756,77749,11191,44114
Uttar Pradesh,Saharanpur,2017,351007,7813,5215,31963,33091,9655,22725
Uttar Pradesh,Saharanpur,2018,479785,87739,128109,24801,58983,10297,9289
Uttar Pradesh,Saharanpur,2019,250938,173759,105755,73807,72410,18358,18574
Uttar Pradesh,Saharanpur,2020,160172,139111,111371,77162,13808,4635,97850
Uttar Pradesh,Saharanpur,2021,334389,5158,128135,77622,20099,13628,70245
Uttar Pradesh,Saharanpur,2022,196424,60108,65768,111189,33001,1073,74358
Uttar Pradesh,Saharanpur,2023,120707,120238,71086,86052,72653,9598,3577
Uttar Pradesh,Saharanpur,2024,406341,77617,97929,28486,77358,7508,85000
Uttar Pradesh,Saharanpur,2025,264186,53372,2902,129140,60738,8883,28331
Uttar Pradesh,Sambhal,2015,222464,139054,43232,138667,56556,12534,38596
Uttar Pradesh,Sambhal,2016,383748,49135,57826,3520,12485,5674,26492
Uttar Pradesh,Sambhal,2017,345459,106149,5395,20319,67938,4523,31466
Uttar Pradesh,Sambhal,2018,162219,189829,33044,88466,8405,18663,41669
Uttar Pradesh,Sambhal,2019,77715,169647,78286,73472,37887,17776,63815
Uttar Pradesh,Sambhal,2020,162161,31622,26685,143951,15002,19400,97860
Uttar Pradesh,Sambhal,2021,403466,134804,67385,1141,60514,2299,47579
Uttar Pradesh,Sambhal,2022,406245,75560,81792,105773,3811,9900,18492
Uttar Pradesh,Sambhal,2023,288651,87374,7266,3437,69764,7591,42046
Uttar Pradesh,Sambhal,2024,22312,75102,96920,15532,79468,9937,88361
Uttar Pradesh,Sambhal,2025,249312,73230,103716,149405,31081,15942,84148
Uttar Pradesh,Sant Kabir Nagar,2015,473395,182551,8503,49171,55831,2323,24921
Uttar Pradesh,Sant Kabir Nagar,2016,65013,179564,110569,122973,65707,16955,42950
Uttar Pradesh,Sant Kabir Nagar,2017,139604,195515,42731,83259,61546,6344,50058
Uttar Pradesh,Sant Kabir Nagar,2018,57782,123337,49378,125496,11860,16257,80559
Uttar Pradesh,Sant Kabir Nagar,2019,51934,195868,45942,143468,21390,10408,78768
Uttar Pradesh,Sant Kabir Nagar,2020,127503,56938,60844,71533,50150,6235,68851
Uttar Pradesh,Sant Kabir Nagar,2021,423976,136033,58651,31963,31576,17526,8215
Uttar Pradesh,Sant Kabir Nagar,2022,403096,126110,87584,54576,19888,4665,36645
Uttar Pradesh,Sant Kabir Nagar,2023,246450,42804,18376,116866,43680,2261,40309
Uttar Pradesh,Sant Kabir Nagar,2024,400014,147456,139833,148942,11938,15257,78475
Uttar Pradesh,Sant Kabir Nagar,2025,263999,18235,73119,78487,37428,19553,52234
Uttar Pradesh,Shahjahanpur,2015,190763,117994,142717,107150,51659,13373,34137
Uttar Pradesh,Shahjahanpur,2016,202312,64937,97942,135172,53702,3864,26980
Uttar Pradesh,Shahjahanpur,2017,203653,14115,131013,1868,79302,778,86669
Uttar Pradesh,Shahjahanpur,2018,143805,67744,60346,70987,43755,14132,68706
Uttar Pradesh,Shahjahanpur,2019,485465,75980,61625,12222,8680,15159,27214
Uttar Pradesh,Shahjahanpur,2020,53087,175824,77046,137797,59841,11708,48744
Uttar Pradesh,Shahjahanpur,2021,368927,124193,14055,120439,58247,14782,28531
Uttar Pradesh,Shahjahanpur,2022,480870,142257,47608,140423,13222,707,63613
Uttar Pradesh,Shahjahanpur,2023,14632,90857,26156,66763,20430,12271,61039
Uttar Pradesh,Shahjahanpur,2024,397294,48847,126132,123689,9204,18191,77867
Uttar Pradesh,Shahjahanpur,2025,219697,194369,50481,102076,11862,17915,76030
Uttar Pradesh,Shamli,2015,355588,59405,97693,38027,77372,13113,4745
Uttar Pradesh,Shamli,2016,267245,151670,146719,90857,5497,7812,35491
Uttar Pradesh,Shamli,2017,203937,57073,49181,16051,49931,13493,37131
Uttar Pradesh,Shamli,2018,150445,6215,104306,76391,49656,14415,10541
Uttar Pradesh,Shamli,2019,127374,6403,35194,64136,22754,10121,82887
Uttar Pradesh,Shamli,2020,298807,80602,148566,30384,43095,14907,27872
Uttar Pradesh,Shamli,2021,278485,117215,7643,52942,27992,9195,12761
Uttar Pradesh,Shamli,2022,248873,15440,138947,138348,38882,12714,18018
Uttar Pradesh,Shamli,2023,37372,84028,69920,92948,58131,17525,88016
Uttar Pradesh,Shamli,2024,148738,6897,36107,74373,13244,10678,95341
Uttar Pradesh,Shamli,2025,154451,48828,32977,63241,66416,16849,6535
Uttar Pradesh,Shravasti,2015,414067,128544,137011,95798,11460,12481,44694
Uttar Pradesh,Shravasti,2016,132447,52119,142171,121233,67975,5882,44874
Uttar Pradesh,Shravasti,2017,321690,54114,72272,123489,12836,11750,92229
Uttar Pradesh,Shravasti,2018,130357,132885,81494,14586,35923,11774,5846
Uttar Pradesh,Shravasti,2019,384746,122083,90815,30351,45071,15378,53785
Uttar Pradesh,Shravasti,2020,144964,9353,14334,58251,19701,18417,71093
Uttar Pradesh,Shravasti,2021,353439,58343,122966,145235,26133,8500,47411
Uttar Pradesh,Shravasti,2022,175483,190696,25244,71684,44417,17924,78148
Uttar Pradesh,Shravasti,2023,430324,106520,41479,13960,76729,4708,20271
Uttar Pradesh,Shravasti,2024,302672,19029,14875,123819,24827,11713,11934
Uttar Pradesh,Shravasti,2025,12124,144403,43747,87767,60748,1956,66065
Uttar Pradesh,Siddharthnagar,2015,341557,185911,132372,17013,59777,10540,88919
Uttar Pradesh,Siddharthnagar,2016,32448,174343,38039,122980,73102,18839,74825
Uttar Pradesh,Siddharthnagar,2017,429158,72009,16244,55403,12806,5269,72913
Uttar Pradesh,Siddharthnagar,2018,165577,116883,105189,130194,70244,16768,63189
Uttar Pradesh,Siddharthnagar,2019,487174,21061,93998,144282,56230,10813,17331
Uttar Pradesh,Siddharthnagar,2020,167873,96912,25787,116488,8442,14622,64208
Uttar Pradesh,Siddharthnagar,2021,97940,146653,104892,72044,31172,9126,24094
Uttar Pradesh,Siddharthnagar,2022,90944,86323,147449,149058,44492,13071,21355
Uttar Pradesh,Siddharthnagar,2023,456104,15283,28014,126207,20334,10052,74146
Uttar Pradesh,Siddharthnagar,2024,21402,62671,30022,31515,57516,9527,42276
Uttar Pradesh,Siddharthnagar,2025,477407,33008,51391,65702,29545,2515,98957
Uttar Pradesh,Sitapur,2015,254044,14917,56710,79170,11130,18106,99528
