state,district,year,tourist_visits,domestic_tourists,foreign_tourists,tourism_revenue,hotels,tourist_sites
Tamil Nadu,Thiruvarur,2023,1305437,3348698,415629,293095614,931,157
Tamil Nadu,Thiruvarur,2024,4597994,4110882,145578,150306630,501,92
Tamil Nadu,Thiruvarur,2025,1316063,3092825,301008,9871431,977,91
Tamil Nadu,Thoothukudi,2015,1819488,3355402,490963,430562955,240,130
Tamil Nadu,Thoothukudi,2016,458656,1374616,117084,64727448,335,110
Tamil Nadu,Thoothukudi,2017,3593786,2436380,242864,136010884,868,32
Tamil Nadu,Thoothukudi,2018,2287057,2263655,284549,404545362,309,190
Tamil Nadu,Thoothukudi,2019,567000,132269,392389,262212020,946,39
Tamil Nadu,Thoothukudi,2020,2343265,3326829,309404,293995283,905,166
Tamil Nadu,Thoothukudi,2021,4919120,104588,347324,227348272,471,70
Tamil Nadu,Thoothukudi,2022,1167917,1182750,372552,272208398,41,175
Tamil Nadu,Thoothukudi,2023,1013756,4315134,39359,139555755,787,44
Tamil Nadu,Thoothukudi,2024,678695,1535765,404795,359303093,88,166
Tamil Nadu,Thoothukudi,2025,10425,611869,271657,109612955,647,156
Tamil Nadu,Tiruchirappalli,2015,1657216,2215258,372139,337806445,826,54
Tamil Nadu,Tiruchirappalli,2016,4684049,3675196,13259,241352673,22,157
Tamil Nadu,Tiruchirappalli,2017,1153928,1166105,361806,133619195,880,178
Tamil Nadu,Tiruchirappalli,2018,4451750,523671,330521,486484602,688,37
Tamil Nadu,Tiruchirappalli,2019,751475,4130559,344272,24558665,154,114
Tamil Nadu,Tiruchirappalli,2020,4717306,2790927,119475,237020097,649,26
Tamil Nadu,Tiruchirappalli,2021,2799105,3988134,199088,473159707,992,145
Tamil Nadu,Tiruchirappalli,2022,716963,2013399,355197,394001754,367,3
Tamil Nadu,Tiruchirappalli,2023,4641507,230757,346250,226428924,98,53
Tamil Nadu,Tiruchirappalli,2024,1154461,3777842,133536,23436218,941,121
Tamil Nadu,Tiruchirappalli,2025,3698362,1699489,463620,169329095,448,65
Tamil Nadu,Tirunelveli,2015,4121683,2971823,201223,144831401,187,166
Tamil Nadu,Tirunelveli,2016,2099855,1974487,388783,261180480,286,4
Tamil Nadu,Tirunelveli,2017,4683660,3812352,65819,298401308,900,7
Tamil Nadu,Tirunelveli,2018,1628621,1671303,208791,360434863,192,155
Tamil Nadu,Tirunelveli,2019,740880,3042746,486794,111424282,111,172
Tamil Nadu,Tirunelveli,2020,3156041,471856,289008,62747589,825,117
Tamil Nadu,Tirunelveli,2021,2148829,4155971,28457,62134567,631,191
Tamil Nadu,Tirunelveli,2022,1870268,4143232,235824,392875669,545,57
Tamil Nadu,Tirunelveli,2023,4723584,4164683,482195,214842524,109,37
Tamil Nadu,Tirunelveli,2024,88433,655067,394493,46619752,440,121
Tamil Nadu,Tirunelveli,2025,3739610,3740732,346316,237084812,806,39
Tamil Nadu,Tirupathur,2015,762637,4232788,171413,267845101,533,67
Tamil Nadu,Tirupathur,2016,2913181,3031530,445051,12670963,165,30
Tamil Nadu,Tirupathur,2017,2719141,2988820,203943,305900616,609,103
Tamil Nadu,Tirupathur,2018,1614679,3899429,103295,270653024,948,108
Tamil Nadu,Tirupathur,2019,620420,1094714,154170,224676445,878,2
Tamil Nadu,Tirupathur,2020,4332185,3144458,487288,387098382,731,188
Tamil Nadu,Tirupathur,2021,3547916,515320,141837,469901455,856,124
Tamil Nadu,Tirupathur,2022,3483571,2706514,186678,112035180,826,7
Tamil Nadu,Tirupathur,2023,1580328,4242002,88895,184870871,946,136
Tamil Nadu,Tirupathur,2024,3370536,4213466,27453,52602052,955,94
Tamil Nadu,Tirupathur,2025,4069636,915054,494177,425236852,444,168
Tamil Nadu,Tiruppur,2015,2581721,2578391,244374,256005012,181,159
Tamil Nadu,Tiruppur,2016,2286520,71116,302554,170890825,887,156
Tamil Nadu,Tiruppur,2017,4256640,3509474,265921,319908093,574,65
Tamil Nadu,Tiruppur,2018,2189981,2368447,112524,86851231,913,102
Tamil Nadu,Tiruppur,2019,3134210,1091571,479842,81164779,689,145
Tamil Nadu,Tiruppur,2020,2170190,4201045,385927,145815770,769,4
Tamil Nadu,Tiruppur,2021,1195842,1204204,135323,80763188,283,12
Tamil Nadu,Tiruppur,2022,4930702,1654778,454139,35149417,656,34
Tamil Nadu,Tiruppur,2023,2388680,3468730,324923,221050266,271,27
Tamil Nadu,Tiruppur,2024,4018012,1790630,300319,217191036,345,63
Tamil Nadu,Tiruppur,2025,4417331,2189153,257923,259048811,52,85
Tamil Nadu,Tiruvannamalai,2015,4592157,2872515,442939,245511226,526,62
Tamil Nadu,Tiruvannamalai,2016,113939,2859191,85867,355641728,347,88
Tamil Nadu,Tiruvannamalai,2017,233879,2760041,337794,209786302,242,34
Tamil Nadu,Tiruvannamalai,2018,659069,3447475,415922,28812720,453,185
Tamil Nadu,Tiruvannamalai,2019,3155329,2259824,212970,405639801,613,33
Tamil Nadu,Tiruvannamalai,2020,4485882,4325466,443954,219924660,960,199
Tamil Nadu,Tiruvannamalai,2021,4142510,1575683,83071,43749689,837,93
Tamil Nadu,Tiruvannamalai,2022,4164387,1554861,225293,318143778,336,166
Tamil Nadu,Tiruvannamalai,2023,4200446,832728,415010,190786537,642,59
Tamil Nadu,Tiruvannamalai,2024,2446333,4037794,341769,106920738,623,63
Tamil Nadu,Tiruvannamalai,2025,2833720,4387536,420339,216843199,26,44
Tamil Nadu,Vellore,2015,1967701,3846569,474052,490045858,465,37
Tamil Nadu,Vellore,2016,4800290,199247,258166,246745083,436,16
Tamil Nadu,Vellore,2017,1677031,2428790,489987,302212510,219,115
Tamil Nadu,Vellore,2018,160925,1066281,174333,338577741,191,130
Tamil Nadu,Vellore,2019,755850,1933035,121500,391973412,954,109
Tamil Nadu,Vellore,2020,375065,4096998,199514,270344624,815,48
Tamil Nadu,Vellore,2021,1998035,2057238,442337,360231372,682,182
Tamil Nadu,Vellore,2022,1173836,3608560,228178,221983379,691,102
Tamil Nadu,Vellore,2023,4414963,3309694,104417,319184389,831,140
Tamil Nadu,Vellore,2024,3797226,601972,34842,360275825,170,81
Tamil Nadu,Vellore,2025,574087,2032690,214941,170235123,781,82
Tamil Nadu,Viluppuram,2015,1262292,3849973,456146,314086158,104,91
Tamil Nadu,Viluppuram,2016,3569102,4228849,280607,476951614,810,34
Tamil Nadu,Viluppuram,2017,3641072,2668397,107985,470623178,813,89
Tamil Nadu,Viluppuram,2018,3594042,252477,139667,11575601,527,49
Tamil Nadu,Viluppuram,2019,2371359,3706371,330349,125081395,318,195
Tamil Nadu,Viluppuram,2020,343350,2943687,144671,468244222,732,78
Tamil Nadu,Viluppuram,2021,4992762,288720,219934,23057765,158,198
Tamil Nadu,Viluppuram,2022,4743748,1739762,380453,446162978,921,169
Tamil Nadu,Viluppuram,2023,2950622,852530,251874,247217566,821,174
Tamil Nadu,Viluppuram,2024,1289069,492463,450220,167538347,249,147
Tamil Nadu,Viluppuram,2025,838043,169421,278946,129009375,507,54
Tamil Nadu,Virudhunagar,2015,56479,1520701,361129,21992964,820,164
Tamil Nadu,Virudhunagar,2016,2602210,3051353,207895,482882354,470,161
Tamil Nadu,Virudhunagar,2017,4908937,3070060,57088,270985649,636,107
Tamil Nadu,Virudhunagar,2018,2979749,3091198,235298,139493592,341,33
Tamil Nadu,Virudhunagar,2019,4070810,2215428,84891,326220457,170,166
Tamil Nadu,Virudhunagar,2020,3418676,2111414,248105,173772192,408,93
Tamil Nadu,Virudhunagar,2021,2342482,544642,330432,308874443,91,47
Tamil Nadu,Virudhunagar,2022,3890666,765554,297607,58179753,76,134
Tamil Nadu,Virudhunagar,2023,267191,4218724,78057,399055935,801,4
Tamil Nadu,Virudhunagar,2024,4863928,1329790,224689,462974594,710,174
Tamil Nadu,Virudhunagar,2025,1883267,2713905,347162,126669911,368,17
Telangana,Adilabad,2015,2639446,4437818,189228,7935834,163,160
Telangana,Adilabad,2016,1756525,3129881,119539,247162179,271,14
Telangana,Adilabad,2017,3894978,2886978,296177,258832496,927,192
Telangana,Adilabad,2018,4218487,90529,190660,194453961,58,82
Telangana,Adilabad,2019,1551782,1086777,29718,414519173,206,42
Telangana,Adilabad,2020,3081278,597515,290922,240405853,645,91
Telangana,Adilabad,2021,691295,2392993,154686,89891523,109,174
Telangana,Adilabad,2022,2323113,3961386,39172,123455364,729,127
Telangana,Adilabad,2023,3788744,3785482,130424,163174359,743,165
Telangana,Adilabad,2024,554367,3572416,83581,406278168,946,151
Telangana,Adilabad,2025,4954999,73567,23298,429856086,554,49
Telangana,Bhadradri Kothagudem,2015,474941,2452247,175542,11690453,863,88
Telangana,Bhadradri Kothagudem,2016,1482623,4097355,32432,391382855,999,38
Telangana,Bhadradri Kothagudem,2017,1562173,1007478,122399,213657209,399,114
Telangana,Bhadradri Kothagudem,2018,3066132,287341,286894,489339123,658,128
Telangana,Bhadradri Kothagudem,2019,1764249,4470801,131449,141937471,649,79
Telangana,Bhadradri Kothagudem,2020,4648806,1376815,294706,372942458,949,71
Telangana,Bhadradri Kothagudem,2021,1933130,2725913,14411,429163575,781,115
Telangana,Bhadradri Kothagudem,2022,3866446,1860853,468361,445280330,262,167
Telangana,Bhadradri Kothagudem,2023,441411,840301,393069,35281762,312,71
Telangana,Bhadradri Kothagudem,2024,572675,388675,101102,14139689,392,37
Telangana,Bhadradri Kothagudem,2025,1100379,382516,152598,186122016,53,148
Telangana,Hanamkonda,2015,1619937,1555930,420911,100367371,118,121
Telangana,Hanamkonda,2016,66580,2694811,271234,66466983,812,182
Telangana,Hanamkonda,2017,3368319,1016590,344274,178927688,609,99
Telangana,Hanamkonda,2018,4539543,4326234,348808,149263821,190,23
Telangana,Hanamkonda,2019,3320566,2390563,154397,16342096,83,39
Telangana,Hanamkonda,2020,4321740,4436225,257362,122966123,103,146
Telangana,Hanamkonda,2021,2033060,2664340,224713,394562199,634,58
Telangana,Hanamkonda,2022,4456964,3911096,276186,97863988,862,190
Telangana,Hanamkonda,2023,3855691,1146002,124269,468585795,47,145
Telangana,Hanamkonda,2024,2928594,1528072,325759,446430289,955,117
Telangana,Hanamkonda,2025,624086,4240965,352048,334238903,653,89
Telangana,Hyderabad,2015,648947,2972602,17448,56752779,400,70
Telangana,Hyderabad,2016,3998546,594770,379367,431614736,478,75
Telangana,Hyderabad,2017,2255637,1686985,414658,186720478,256,170
Telangana,Hyderabad,2018,3330495,2294652,477198,316637959,779,68
Telangana,Hyderabad,2019,3138843,2637051,297914,496287355,336,73
Telangana,Hyderabad,2020,4095903,3930886,40699,466924843,826,14
Telangana,Hyderabad,2021,4545537,1133222,497359,121705262,663,130
Telangana,Hyderabad,2022,1788429,1904417,113887,67334516,962,7
Telangana,Hyderabad,2023,844928,947795,244757,63515562,536,126
Telangana,Hyderabad,2024,2001611,2927064,27092,36185445,361,25
Telangana,Hyderabad,2025,1313643,4249627,143173,124721426,708,132
Telangana,Jagtial,2015,4916744,142534,383462,439586980,513,39
Telangana,Jagtial,2016,4824690,4173439,305097,235976227,954,99
Telangana,Jagtial,2017,1009014,2355970,72803,431861661,715,75
Telangana,Jagtial,2018,1400957,3452028,446240,359079965,382,199
Telangana,Jagtial,2019,2987691,2262967,327521,33958363,323,97
Telangana,Jagtial,2020,765630,54604,250834,235638250,836,136
Telangana,Jagtial,2021,3625699,3522708,140267,436687021,203,89
Telangana,Jagtial,2022,2973186,4373101,199505,45298754,771,136
Telangana,Jagtial,2023,546805,2369269,416005,181166035,470,14
Telangana,Jagtial,2024,1910950,196883,33266,222800312,231,79
Telangana,Jagtial,2025,4509532,2295178,123424,414434443,265,9
Telangana,Jangaon,2015,1859285,2397524,312325,149092361,861,157
Telangana,Jangaon,2016,2229793,1108627,187547,345777351,532,91
Telangana,Jangaon,2017,4077366,1191783,440443,48805019,489,4
Telangana,Jangaon,2018,2706146,2576151,333008,406221280,82,40
Telangana,Jangaon,2019,2513901,979299,325713,263128320,74,128
Telangana,Jangaon,2020,4249813,4289163,20804,337517386,62,87
Telangana,Jangaon,2021,2928641,2160954,180820,238266387,28,197
Telangana,Jangaon,2022,4517294,2840444,157119,69697322,15,77
Telangana,Jangaon,2023,2844527,245408,257129,183936128,146,67
Telangana,Jangaon,2024,1281190,2039501,253975,87403625,943,105
Telangana,Jangaon,2025,4450193,2935856,371628,12377786,664,28
Telangana,Jayashankar Bhupalpally,2015,1554353,3996212,480434,69041081,259,40
Telangana,Jayashankar Bhupalpally,2016,2088965,3902205,38106,22442709,493,161
Telangana,Jayashankar Bhupalpally,2017,3166711,2175021,243931,439703797,574,200
Telangana,Jayashankar Bhupalpally,2018,1195158,1221755,448987,384863877,406,24
Telangana,Jayashankar Bhupalpally,2019,722251,2012269,360179,402817339,758,74
Telangana,Jayashankar Bhupalpally,2020,3241630,618353,149500,475329986,865,6
Telangana,Jayashankar Bhupalpally,2021,1204165,4327986,432971,248907333,281,93
Telangana,Jayashankar Bhupalpally,2022,4544845,2941114,439240,80619332,770,158
Telangana,Jayashankar Bhupalpally,2023,1762620,3048799,7234,86357489,881,29
Telangana,Jayashankar Bhupalpally,2024,1224860,326037,289594,55197902,539,59
Telangana,Jayashankar Bhupalpally,2025,2993976,118645,91339,116267565,125,169
Telangana,Jogulamba Gadwal,2015,931730,822800,44479,89647202,212,152
Telangana,Jogulamba Gadwal,2016,4693212,1302525,219274,292874137,974,185
Telangana,Jogulamba Gadwal,2017,1275592,4133628,227894,99999045,922,49
Telangana,Jogulamba Gadwal,2018,1068203,2420858,323808,177703712,581,167
Telangana,Jogulamba Gadwal,2019,2580152,1811664,323529,218006007,315,193
Telangana,Jogulamba Gadwal,2020,2311884,4457851,357977,286082368,89,148
Telangana,Jogulamba Gadwal,2021,4485282,4475585,71164,383422899,794,149
Telangana,Jogulamba Gadwal,2022,1522899,2960073,333467,380719947,593,200
Telangana,Jogulamba Gadwal,2023,4856814,3111821,67617,424255361,506,106
Telangana,Jogulamba Gadwal,2024,3521340,3686177,123412,431452806,647,51
Telangana,Jogulamba Gadwal,2025,2558154,3371453,70830,88192642,87,19
Telangana,Kamareddy,2015,4209170,1975216,398883,157966245,815,161
Telangana,Kamareddy,2016,4208030,2952245,348213,279141563,362,73
Telangana,Kamareddy,2017,2209886,3245620,236340,308918423,70,87
Telangana,Kamareddy,2018,1191558,2621634,141546,130122300,314,172
Telangana,Kamareddy,2019,244996,2057536,197125,28746023,92,118
Telangana,Kamareddy,2020,3751535,2467569,434357,379972930,223,44
Telangana,Kamareddy,2021,4455784,3975915,309861,431887501,454,61
Telangana,Kamareddy,2022,3241039,136649,62153,209198475,878,36
Telangana,Kamareddy,2023,2964853,49804,369934,198253575,776,38
Telangana,Kamareddy,2024,129177,18846,465754,266887679,357,164
Telangana,Kamareddy,2025,2889864,3322736,127651,344339449,285,82
Telangana,Karimnagar,2015,937197,3389431,253958,124299933,113,146
Telangana,Karimnagar,2016,3393130,4013496,256338,289500488,550,12
Telangana,Karimnagar,2017,1194318,2471863,36294,457582093,403,132
Telangana,Karimnagar,2018,2686232,4053409,78763,91820566,67,155
Telangana,Karimnagar,2019,3588773,2537792,64034,48910935,369,129
Telangana,Karimnagar,2020,1575494,2221738,384740,279071236,872,18
Telangana,Karimnagar,2021,581581,1811605,46927,47043274,820,125
Telangana,Karimnagar,2022,4963975,1041881,324602,8462470,673,154
Telangana,Karimnagar,2023,3138543,4162167,446432,32970584,619,48
Telangana,Karimnagar,2024,564324,2916810,430034,472478097,994,146
Telangana,Karimnagar,2025,285197,2913364,394561,62390844,136,103
Telangana,Khammam,2015,657004,2081231,15993,492195794,292,180
Telangana,Khammam,2016,3682625,817878,67982,72390228,572,97
Telangana,Khammam,2017,1311946,3471024,128284,189318610,185,68
Telangana,Khammam,2018,3701350,2975513,259639,329047214,370,67
Telangana,Khammam,2019,2135605,4499444,197112,47819094,485,123
Telangana,Khammam,2020,3649192,1083283,306095,231033755,398,148
Telangana,Khammam,2021,3848020,2107794,130021,93719932,274,184
Telangana,Khammam,2022,793533,536931,179769,240624588,565,152
Telangana,Khammam,2023,288478,4156674,458057,429895981,183,190
Telangana,Khammam,2024,4876396,2204389,261317,391281253,466,11
Telangana,Khammam,2025,3528114,3894729,377278,451378877,22,164
Telangana,Komaram Bheem Asifabad,2015,248987,1238192,25985,388917005,817,143
Telangana,Komaram Bheem Asifabad,2016,4724803,4461661,201611,405264205,965,51
Telangana,Komaram Bheem Asifabad,2017,594253,16492,445849,287892250,614,160
Telangana,Komaram Bheem Asifabad,2018,2949013,2219948,218180,459130533,856,80
Telangana,Komaram Bheem Asifabad,2019,4304011,1010021,50601,85108922,89,17
Telangana,Komaram Bheem Asifabad,2020,4110687,2797928,301349,84388079,114,168
Telangana,Komaram Bheem Asifabad,2021,2840832,3625743,159641,95925869,672,109
Telangana,Komaram Bheem Asifabad,2022,3881149,10519,373557,355837136,645,3
Telangana,Komaram Bheem Asifabad,2023,4076138,4034459,43667,429575054,194,35
Telangana,Komaram Bheem Asifabad,2024,4599363,3093434,437641,497081807,10,56
Telangana,Komaram Bheem Asifabad,2025,1934028,1703961,66456,254921897,215,3
Telangana,Mahabubabad,2015,2903847,433774,260506,147601139,984,3
Telangana,Mahabubabad,2016,2227026,2139781,114664,382463661,320,164
Telangana,Mahabubabad,2017,4907696,2292295,359813,2632642,904,189
Telangana,Mahabubabad,2018,3040738,1048997,482251,24168036,118,71
Telangana,Mahabubabad,2019,326854,3673016,135566,52025039,721,164
Telangana,Mahabubabad,2020,2920504,388028,240566,210287628,355,167
Telangana,Mahabubabad,2021,4657757,357657,128160,38549368,640,19
Telangana,Mahabubabad,2022,46206,3865640,367894,470775854,55,110
Telangana,Mahabubabad,2023,738950,1841040,140963,400112822,688,138
Telangana,Mahabubabad,2024,167219,1610436,390869,11995803,570,91
Telangana,Mahabubabad,2025,565644,3558573,434628,402139128,630,27
Telangana,Mahabubnagar,2015,1372887,371081,465890,3887024,263,180
Telangana,Mahabubnagar,2016,3226353,109657,373970,10403088,213,167
Telangana,Mahabubnagar,2017,69679,2022419,42724,208916533,538,71
Telangana,Mahabubnagar,2018,2096722,2314464,299604,237247744,375,131
Telangana,Mahabubnagar,2019,2290774,667260,133497,90634118,713,64
Telangana,Mahabubnagar,2020,860260,4415378,339872,25135215,945,19
Telangana,Mahabubnagar,2021,2917796,730070,335247,166221946,803,17
Telangana,Mahabubnagar,2022,4962164,86393,425263,8336265,149,125
Telangana,Mahabubnagar,2023,3495977,4339813,22047,344123715,97,5
Telangana,Mahabubnagar,2024,4581708,2984124,424670,102796039,411,116
Telangana,Mahabubnagar,2025,2924545,2623159,143841,240966702,664,114
Telangana,Mancherial,2015,2774512,352299,289767,408118267,94,65
Telangana,Mancherial,2016,3268718,2768368,32603,332355884,782,1
Telangana,Mancherial,2017,4251191,3519391,262675,80905806,586,11
Telangana,Mancherial,2018,176495,4498307,142272,175870085,332,192
Telangana,Mancherial,2019,2892257,3021060,255506,85023664,571,20
Telangana,Mancherial,2020,115019,3742747,47683,306829278,657,13
Telangana,Mancherial,2021,2734595,433180,286157,314740383,902,15
Telangana,Mancherial,2022,505926,426859,491634,124270212,643,42
Telangana,Mancherial,2023,4484601,3737903,127870,459558575,358,134
Telangana,Mancherial,2024,12164,1449643,61222,172785161,259,34
Telangana,Mancherial,2025,2225192,2258202,140486,194172335,615,94
Telangana,Medak,2015,2365420,1196368,73365,217965232,810,171
Telangana,Medak,2016,4586841,347068,479936,171003608,54,110
Telangana,Medak,2017,3823376,928135,356647,312826229,838,23
Telangana,Medak,2018,4326034,3058165,75446,29801951,674,153
Telangana,Medak,2019,2012745,412122,7156,179817513,264,45
Telangana,Medak,2020,2246100,2487059,418583,175581642,72,78
Telangana,Medak,2021,3035150,2949795,260136,87321659,677,156
Telangana,Medak,2022,3175177,1384236,498649,489196374,582,137
Telangana,Medak,2023,4136987,1524162,253537,384227743,799,108
Telangana,Medak,2024,4213582,1626555,429738,93979297,274,72
Telangana,Medak,2025,327085,4003724,449422,118165619,140,176
Telangana,Medchal-Malkajgiri,2015,3870047,391191,319417,141428713,14,184
Telangana,Medchal-Malkajgiri,2016,4285455,848778,62803,274711051,117,148
Telangana,Medchal-Malkajgiri,2017,629647,4082845,147195,129518456,399,99
Telangana,Medchal-Malkajgiri,2018,1566802,403176,291318,16026069,514,159
Telangana,Medchal-Malkajgiri,2019,2709359,2564611,368886,448919797,940,152
Telangana,Medchal-Malkajgiri,2020,1926672,3397772,81743,342250699,864,194
Telangana,Medchal-Malkajgiri,2021,2272538,3883376,183485,497009813,993,128
Telangana,Medchal-Malkajgiri,2022,1340786,3916794,20622,442013315,519,4
Telangana,Medchal-Malkajgiri,2023,1859010,3782956,97182,365490932,343,171
Telangana,Medchal-Malkajgiri,2024,565529,1271881,96535,66969635,200,149
Telangana,Medchal-Malkajgiri,2025,4085156,4462374,81012,96457350,909,99
Telangana,Mulugu,2015,1372443,253245,320388,440641254,959,4
Telangana,Mulugu,2016,3490153,2055187,351097,218509285,838,5
Telangana,Mulugu,2017,2859052,2239718,485180,312125577,455,195
Telangana,Mulugu,2018,4194731,2461832,486881,457389568,158,126
Telangana,Mulugu,2019,155456,3341627,156896,175444321,850,148
Telangana,Mulugu,2020,2351421,2225443,325537,139985914,911,174
Telangana,Mulugu,2021,666903,695463,447727,9481214,48,113
Telangana,Mulugu,2022,4441495,3983534,173834,275169650,160,188
Telangana,Mulugu,2023,1320654,3188792,295915,108356012,317,93
Telangana,Mulugu,2024,209467,119725,29204,235976810,202,179
Telangana,Mulugu,2025,4671541,1206067,232386,351224151,775,112
Telangana,Nagarkurnool,2015,1221938,3994790,459118,130472008,812,8
Telangana,Nagarkurnool,2016,2775062,4035621,422267,300287391,268,97
Telangana,Nagarkurnool,2017,2043171,2158591,306959,11957963,369,198
Telangana,Nagarkurnool,2018,2340465,2603497,312386,437123372,456,185
Telangana,Nagarkurnool,2019,3876922,2998605,132293,26993615,628,20
