state,district,year,power_consumption_mwh,renewable_energy_mwh,solar_installations,wind_energy_mwh,electricity_access_percent
Uttar Pradesh,Unnao,2022,276675,135904,832,65996,74.24
Uttar Pradesh,Unnao,2023,212294,163666,16193,88320,93.35
Uttar Pradesh,Unnao,2024,129457,172563,16490,100458,79.46
Uttar Pradesh,Unnao,2025,154392,83523,18690,77006,91.14
Uttar Pradesh,Varanasi,2015,376418,19454,2725,87538,83.0
Uttar Pradesh,Varanasi,2016,296948,167319,1902,5441,99.63
Uttar Pradesh,Varanasi,2017,360379,6179,19969,119910,73.08
Uttar Pradesh,Varanasi,2018,219065,60003,2681,86170,92.3
Uttar Pradesh,Varanasi,2019,184794,12983,10885,65369,84.56
Uttar Pradesh,Varanasi,2020,29305,68881,13634,18219,97.0
Uttar Pradesh,Varanasi,2021,108248,82547,10832,16943,84.86
Uttar Pradesh,Varanasi,2022,242119,24247,19809,38860,83.36
Uttar Pradesh,Varanasi,2023,315242,84032,12722,144117,90.72
Uttar Pradesh,Varanasi,2024,232406,110468,3736,137338,80.86
Uttar Pradesh,Varanasi,2025,304471,29303,9709,20459,86.84
Uttarakhand,Almora,2015,232462,131257,3624,104735,97.87
Uttarakhand,Almora,2016,17126,66353,1750,135647,89.9
Uttarakhand,Almora,2017,113253,185980,11416,48703,79.82
Uttarakhand,Almora,2018,182002,199870,3912,143282,97.32
Uttarakhand,Almora,2019,94206,197721,3807,131422,92.12
Uttarakhand,Almora,2020,277710,116417,700,49480,93.25
Uttarakhand,Almora,2021,391762,49556,3233,15460,77.19
Uttarakhand,Almora,2022,237819,94529,6312,3166,84.07
Uttarakhand,Almora,2023,257155,98096,1552,118707,73.79
Uttarakhand,Almora,2024,234487,170154,17792,104585,85.72
Uttarakhand,Almora,2025,340745,135195,3778,75202,77.5
Uttarakhand,Bageshwar,2015,161571,88263,2927,73633,74.55
Uttarakhand,Bageshwar,2016,85002,95713,1702,129288,73.91
Uttarakhand,Bageshwar,2017,249185,80741,16540,102833,85.56
Uttarakhand,Bageshwar,2018,315133,10570,10170,40726,92.2
Uttarakhand,Bageshwar,2019,169769,65140,7137,107679,99.65
Uttarakhand,Bageshwar,2020,107132,65185,7973,23633,93.26
Uttarakhand,Bageshwar,2021,57017,80203,9433,32584,70.86
Uttarakhand,Bageshwar,2022,166322,36238,8215,109959,96.03
Uttarakhand,Bageshwar,2023,494478,32350,3908,47872,91.86
Uttarakhand,Bageshwar,2024,122697,146673,6332,41507,71.66
Uttarakhand,Bageshwar,2025,98480,37940,18033,145027,71.22
Uttarakhand,Chamoli,2015,353807,190752,9874,16904,76.43
Uttarakhand,Chamoli,2016,89345,173162,10606,76044,95.94
Uttarakhand,Chamoli,2017,436819,49442,6884,142998,76.8
Uttarakhand,Chamoli,2018,131894,107781,4574,32815,72.73
Uttarakhand,Chamoli,2019,225982,114781,15822,98642,89.18
Uttarakhand,Chamoli,2020,160615,58035,16735,56050,93.88
Uttarakhand,Chamoli,2021,473490,70055,11704,113582,73.55
Uttarakhand,Chamoli,2022,179633,40267,15255,111935,84.55
Uttarakhand,Chamoli,2023,344749,85821,8662,42265,82.93
Uttarakhand,Chamoli,2024,79557,171740,6897,114278,80.3
Uttarakhand,Chamoli,2025,458659,83774,5799,88975,88.38
Uttarakhand,Champawat,2015,219129,161329,16589,100291,79.78
Uttarakhand,Champawat,2016,285309,150278,11426,123431,90.02
Uttarakhand,Champawat,2017,470537,155773,3768,73849,74.04
Uttarakhand,Champawat,2018,78704,59045,3073,44730,71.36
Uttarakhand,Champawat,2019,226850,94884,8554,91844,73.64
Uttarakhand,Champawat,2020,206052,11657,683,85930,84.02
Uttarakhand,Champawat,2021,155339,189953,12650,112095,83.81
Uttarakhand,Champawat,2022,439769,142524,16112,69820,92.71
Uttarakhand,Champawat,2023,297339,176630,4785,53057,86.82
Uttarakhand,Champawat,2024,89974,73692,10405,46098,97.88
Uttarakhand,Champawat,2025,339715,85708,13067,18684,88.63
Uttarakhand,Dehradun,2015,343465,180584,15798,43687,77.35
Uttarakhand,Dehradun,2016,81017,158617,17614,99294,84.64
Uttarakhand,Dehradun,2017,194976,187884,13903,73070,90.82
Uttarakhand,Dehradun,2018,204986,10053,15849,27321,85.57
Uttarakhand,Dehradun,2019,440062,165248,12276,12664,88.69
Uttarakhand,Dehradun,2020,467605,82970,8676,60896,85.18
Uttarakhand,Dehradun,2021,373386,187548,6897,18497,85.64
Uttarakhand,Dehradun,2022,311572,47963,2027,66589,87.82
Uttarakhand,Dehradun,2023,327586,37044,6739,69973,98.39
Uttarakhand,Dehradun,2024,211885,16124,17115,129262,97.08
Uttarakhand,Dehradun,2025,40346,11599,13429,9236,73.15
Uttarakhand,Haridwar,2015,208673,102494,17135,48528,94.72
Uttarakhand,Haridwar,2016,37427,61023,11570,79795,83.52
Uttarakhand,Haridwar,2017,464449,172208,6735,147903,83.06
Uttarakhand,Haridwar,2018,413053,15128,16901,107825,80.53
Uttarakhand,Haridwar,2019,311900,102891,14877,59956,77.72
Uttarakhand,Haridwar,2020,214511,145453,5897,20409,75.0
Uttarakhand,Haridwar,2021,261528,53757,8162,11142,96.97
Uttarakhand,Haridwar,2022,190306,175221,4563,110607,89.47
Uttarakhand,Haridwar,2023,74000,23397,14778,29520,85.33
Uttarakhand,Haridwar,2024,52384,9976,7374,17055,74.31
Uttarakhand,Haridwar,2025,267524,87460,2950,110836,73.26
Uttarakhand,Nainital,2015,480783,151901,8876,44458,94.93
Uttarakhand,Nainital,2016,106818,40729,18756,113041,90.91
Uttarakhand,Nainital,2017,333087,33182,819,103024,75.27
Uttarakhand,Nainital,2018,331647,82748,2443,91722,97.9
Uttarakhand,Nainital,2019,372620,177307,766,124124,88.44
Uttarakhand,Nainital,2020,30868,168738,9933,118378,79.71
Uttarakhand,Nainital,2021,85334,151572,2042,106777,94.17
Uttarakhand,Nainital,2022,437837,91206,15390,36293,76.83
Uttarakhand,Nainital,2023,435659,193023,11228,668,92.71
Uttarakhand,Nainital,2024,235000,46704,16774,66564,87.49
Uttarakhand,Nainital,2025,51408,67920,18901,86338,99.89
Uttarakhand,Pauri Garhwal,2015,129823,68703,3082,107080,90.62
Uttarakhand,Pauri Garhwal,2016,494980,148221,11189,775,77.91
Uttarakhand,Pauri Garhwal,2017,365292,10049,7519,37771,80.91
Uttarakhand,Pauri Garhwal,2018,53748,92693,19195,107957,91.5
Uttarakhand,Pauri Garhwal,2019,414723,136343,8705,101799,83.6
Uttarakhand,Pauri Garhwal,2020,50238,144215,2847,34703,78.53
Uttarakhand,Pauri Garhwal,2021,332824,28378,12099,32150,78.59
Uttarakhand,Pauri Garhwal,2022,56394,152717,3384,149994,97.15
Uttarakhand,Pauri Garhwal,2023,141176,1150,2828,136011,83.98
Uttarakhand,Pauri Garhwal,2024,38987,33382,5050,57729,73.32
Uttarakhand,Pauri Garhwal,2025,201759,154023,12393,5540,91.87
Uttarakhand,Pithoragarh,2015,118603,42674,16619,82186,72.88
Uttarakhand,Pithoragarh,2016,87661,144624,11512,2006,86.1
Uttarakhand,Pithoragarh,2017,87368,124368,13579,93793,94.58
Uttarakhand,Pithoragarh,2018,434100,156275,3184,60812,70.35
Uttarakhand,Pithoragarh,2019,132864,172401,10876,58149,82.67
Uttarakhand,Pithoragarh,2020,415494,174457,12575,123549,91.23
Uttarakhand,Pithoragarh,2021,285563,144060,17035,145931,93.75
Uttarakhand,Pithoragarh,2022,92612,91037,14527,16691,80.17
Uttarakhand,Pithoragarh,2023,452210,2957,12135,88395,71.78
Uttarakhand,Pithoragarh,2024,490522,30379,4341,98323,73.39
Uttarakhand,Pithoragarh,2025,100231,77562,19970,144749,70.62
Uttarakhand,Rudraprayag,2015,185715,34235,9529,91183,90.06
Uttarakhand,Rudraprayag,2016,109080,83499,11636,146702,88.98
Uttarakhand,Rudraprayag,2017,319746,74610,78,12212,93.94
Uttarakhand,Rudraprayag,2018,167395,161205,12715,20559,73.91
Uttarakhand,Rudraprayag,2019,3181,195150,19051,6219,88.23
Uttarakhand,Rudraprayag,2020,343040,197547,1003,137636,75.03
Uttarakhand,Rudraprayag,2021,84345,7196,2332,188,78.41
Uttarakhand,Rudraprayag,2022,351271,169864,10177,132793,95.81
Uttarakhand,Rudraprayag,2023,392271,39679,826,95659,83.73
Uttarakhand,Rudraprayag,2024,36298,167459,11210,114774,73.97
Uttarakhand,Rudraprayag,2025,60411,188086,11294,141398,71.64
Uttarakhand,Tehri Garhwal,2015,466817,32761,15037,27673,80.59
Uttarakhand,Tehri Garhwal,2016,203524,8186,732,21045,96.63
Uttarakhand,Tehri Garhwal,2017,391863,34086,8420,121,87.78
Uttarakhand,Tehri Garhwal,2018,245175,45319,3425,93689,88.42
Uttarakhand,Tehri Garhwal,2019,282168,145986,7404,51244,78.58
Uttarakhand,Tehri Garhwal,2020,354671,125806,12912,44487,89.53
Uttarakhand,Tehri Garhwal,2021,293687,61956,12942,25680,97.06
Uttarakhand,Tehri Garhwal,2022,492752,129580,16624,77100,79.28
Uttarakhand,Tehri Garhwal,2023,305678,23902,14958,85561,87.57
Uttarakhand,Tehri Garhwal,2024,385047,151787,2248,57470,82.75
Uttarakhand,Tehri Garhwal,2025,397916,121811,3538,127087,93.6
Uttarakhand,Udham Singh Nagar,2015,398778,123646,10418,129072,80.24
Uttarakhand,Udham Singh Nagar,2016,248079,134974,2122,92219,97.22
Uttarakhand,Udham Singh Nagar,2017,168708,165492,16596,141700,72.99
Uttarakhand,Udham Singh Nagar,2018,51468,92463,10968,20906,83.19
Uttarakhand,Udham Singh Nagar,2019,499047,148773,6132,120681,98.36
Uttarakhand,Udham Singh Nagar,2020,93863,26387,859,127265,87.74
Uttarakhand,Udham Singh Nagar,2021,164591,30997,8462,96423,92.34
Uttarakhand,Udham Singh Nagar,2022,48543,166132,4395,126645,73.8
Uttarakhand,Udham Singh Nagar,2023,349333,56473,4459,141568,88.77
Uttarakhand,Udham Singh Nagar,2024,400922,69753,11309,86537,74.5
Uttarakhand,Udham Singh Nagar,2025,151736,147608,16151,20808,79.29
Uttarakhand,Uttarkashi,2015,13061,151066,14141,30801,87.53
Uttarakhand,Uttarkashi,2016,332038,103642,6893,2855,99.12
Uttarakhand,Uttarkashi,2017,81296,8436,15432,10376,78.44
Uttarakhand,Uttarkashi,2018,50177,90135,12793,71003,84.37
Uttarakhand,Uttarkashi,2019,273105,159483,1413,138036,79.94
Uttarakhand,Uttarkashi,2020,383648,182195,1037,34664,75.22
Uttarakhand,Uttarkashi,2021,9807,131578,14128,27500,94.45
Uttarakhand,Uttarkashi,2022,184012,90551,11800,122642,95.06
Uttarakhand,Uttarkashi,2023,298937,120000,7293,145254,77.74
Uttarakhand,Uttarkashi,2024,186867,132184,1235,20513,76.04
Uttarakhand,Uttarkashi,2025,86924,93562,7623,50682,87.02
West Bengal,Alipurduar,2015,366683,142362,13084,99559,98.31
West Bengal,Alipurduar,2016,322470,100553,17801,24918,93.48
West Bengal,Alipurduar,2017,342087,99221,16553,81357,84.34
West Bengal,Alipurduar,2018,449298,84451,2787,140748,91.12
West Bengal,Alipurduar,2019,396938,10029,1172,99375,74.58
West Bengal,Alipurduar,2020,317178,169938,7879,124942,72.96
West Bengal,Alipurduar,2021,468161,80221,13878,9678,87.05
West Bengal,Alipurduar,2022,420243,110461,17405,91685,93.24
West Bengal,Alipurduar,2023,121992,81698,6346,5912,78.15
West Bengal,Alipurduar,2024,40991,109110,16751,23004,82.1
West Bengal,Alipurduar,2025,190900,122401,5011,51988,88.89
West Bengal,Bankura,2015,406257,34845,9442,147186,84.98
West Bengal,Bankura,2016,442320,153065,16619,138297,83.98
West Bengal,Bankura,2017,145112,36562,6738,78285,70.65
West Bengal,Bankura,2018,75513,50271,14239,57019,75.46
West Bengal,Bankura,2019,19899,125922,13682,27071,83.86
West Bengal,Bankura,2020,6203,24275,19500,128159,77.57
West Bengal,Bankura,2021,293446,150361,13162,38575,99.64
West Bengal,Bankura,2022,163559,31004,16235,13861,73.33
West Bengal,Bankura,2023,407796,117383,3826,137969,85.59
West Bengal,Bankura,2024,37540,15452,18057,118851,95.13
West Bengal,Bankura,2025,192362,6931,2125,123052,74.81
West Bengal,Birbhum,2015,229659,106818,14271,30863,87.91
West Bengal,Birbhum,2016,199980,113634,11781,113713,81.95
West Bengal,Birbhum,2017,492653,155075,6596,114489,72.5
West Bengal,Birbhum,2018,346951,41705,11852,86333,75.77
West Bengal,Birbhum,2019,36986,45577,6469,53244,91.55
West Bengal,Birbhum,2020,367562,127108,2466,144605,98.29
West Bengal,Birbhum,2021,235940,94969,17770,93201,97.91
West Bengal,Birbhum,2022,91450,117803,7115,5598,98.65
West Bengal,Birbhum,2023,217666,153694,16728,67724,73.88
West Bengal,Birbhum,2024,61835,177702,4134,97025,90.3
West Bengal,Birbhum,2025,153105,53723,17266,91392,73.57
West Bengal,Cooch Behar,2015,175261,50407,17896,147316,86.68
West Bengal,Cooch Behar,2016,447949,101721,14097,119551,96.66
West Bengal,Cooch Behar,2017,221663,86338,12098,97481,88.34
West Bengal,Cooch Behar,2018,121833,22190,11218,113157,93.4
West Bengal,Cooch Behar,2019,379584,6368,16479,111017,98.2
West Bengal,Cooch Behar,2020,235230,29664,15571,29417,80.34
West Bengal,Cooch Behar,2021,369428,175740,11137,56628,86.86
West Bengal,Cooch Behar,2022,65211,38136,13554,77679,90.93
West Bengal,Cooch Behar,2023,260593,71923,10592,79712,83.01
West Bengal,Cooch Behar,2024,48203,1994,7801,115732,88.54
West Bengal,Cooch Behar,2025,64803,125210,3380,26340,79.92
West Bengal,Dakshin Dinajpur,2015,351137,98676,14055,13832,86.05
West Bengal,Dakshin Dinajpur,2016,307504,50591,6244,82594,70.97
West Bengal,Dakshin Dinajpur,2017,155533,195189,16228,90309,92.89
West Bengal,Dakshin Dinajpur,2018,251026,131195,17046,101507,81.68
West Bengal,Dakshin Dinajpur,2019,328779,71443,14275,5121,80.34
West Bengal,Dakshin Dinajpur,2020,467713,122904,14955,146712,99.95
West Bengal,Dakshin Dinajpur,2021,24803,40247,6546,90528,77.4
West Bengal,Dakshin Dinajpur,2022,208311,116052,13567,97980,80.0
West Bengal,Dakshin Dinajpur,2023,57058,161415,14700,149073,86.74
West Bengal,Dakshin Dinajpur,2024,60186,178438,2071,98442,71.25
West Bengal,Dakshin Dinajpur,2025,1859,37906,16935,99530,88.65
West Bengal,Darjeeling,2015,163319,75615,7908,66774,91.3
West Bengal,Darjeeling,2016,274089,89395,128,103172,77.92
West Bengal,Darjeeling,2017,86234,183073,14341,118203,90.47
West Bengal,Darjeeling,2018,274721,148790,6671,7997,79.47
West Bengal,Darjeeling,2019,124610,116561,6048,131006,98.6
West Bengal,Darjeeling,2020,193224,64285,18218,83043,74.99
West Bengal,Darjeeling,2021,218956,166785,7329,22193,93.81
West Bengal,Darjeeling,2022,354519,35564,3321,145124,93.72
West Bengal,Darjeeling,2023,410572,195047,14173,8229,86.87
West Bengal,Darjeeling,2024,5313,21022,6504,109162,76.54
West Bengal,Darjeeling,2025,83476,59330,18570,24475,75.28
West Bengal,Hooghly,2015,132388,42367,14564,46468,83.82
West Bengal,Hooghly,2016,40247,192209,13770,103457,82.61
West Bengal,Hooghly,2017,349444,57872,13679,62175,86.86
West Bengal,Hooghly,2018,460577,140182,18592,113672,76.16
West Bengal,Hooghly,2019,86621,151166,12099,29451,87.78
West Bengal,Hooghly,2020,354438,111997,6010,138322,89.39
West Bengal,Hooghly,2021,399722,161465,10272,119741,85.99
West Bengal,Hooghly,2022,226188,181194,2685,114574,93.35
West Bengal,Hooghly,2023,368181,192608,18906,135463,85.42
West Bengal,Hooghly,2024,223497,164339,2697,31589,91.74
West Bengal,Hooghly,2025,434265,15166,6284,36939,93.78
West Bengal,Howrah,2015,371479,132211,15601,4345,77.89
West Bengal,Howrah,2016,49098,46747,18209,131908,79.85
West Bengal,Howrah,2017,425179,181772,6238,28889,72.58
West Bengal,Howrah,2018,105998,97972,12861,91743,77.28
West Bengal,Howrah,2019,198848,87768,16011,24928,87.75
West Bengal,Howrah,2020,412090,60831,19778,19028,97.38
West Bengal,Howrah,2021,59434,2592,2826,106260,93.83
West Bengal,Howrah,2022,174587,131490,12281,57723,92.56
West Bengal,Howrah,2023,405102,20090,12330,52220,86.37
West Bengal,Howrah,2024,286252,114005,6536,99279,72.59
West Bengal,Howrah,2025,491062,85365,1390,103523,97.92
West Bengal,Jalpaiguri,2015,349137,21768,1943,67531,78.69
West Bengal,Jalpaiguri,2016,259719,108356,10753,52316,92.58
West Bengal,Jalpaiguri,2017,262850,26345,15717,11492,94.84
West Bengal,Jalpaiguri,2018,400804,117417,5335,15604,96.26
West Bengal,Jalpaiguri,2019,441826,40699,1589,87721,90.19
West Bengal,Jalpaiguri,2020,404793,87551,7409,69020,79.57
West Bengal,Jalpaiguri,2021,108074,145245,7915,88253,85.47
West Bengal,Jalpaiguri,2022,378532,26463,3509,15102,73.23
West Bengal,Jalpaiguri,2023,37345,161739,16351,124095,81.54
West Bengal,Jalpaiguri,2024,308195,135829,13829,64902,72.19
West Bengal,Jalpaiguri,2025,476593,197307,4168,1000,70.29
West Bengal,Jhargram,2015,359690,175242,1946,105372,94.6
West Bengal,Jhargram,2016,237568,188210,3637,43701,95.24
West Bengal,Jhargram,2017,413829,182388,6924,107979,72.5
West Bengal,Jhargram,2018,336508,117136,778,134034,98.28
West Bengal,Jhargram,2019,402418,76007,5766,55592,79.54
West Bengal,Jhargram,2020,489172,198150,836,32731,94.22
West Bengal,Jhargram,2021,289272,106863,19728,1948,88.59
West Bengal,Jhargram,2022,404009,184535,4964,142673,97.86
West Bengal,Jhargram,2023,239833,122709,18591,22087,88.76
West Bengal,Jhargram,2024,390109,183191,2248,129452,78.55
West Bengal,Jhargram,2025,312853,76783,11751,44964,97.35
West Bengal,Kalimpong,2015,331469,51609,12593,6725,99.06
West Bengal,Kalimpong,2016,327653,67466,6571,109813,70.14
West Bengal,Kalimpong,2017,471048,67096,9823,36579,94.47
West Bengal,Kalimpong,2018,495056,183374,16061,15694,98.57
West Bengal,Kalimpong,2019,199989,87923,15901,101918,76.68
West Bengal,Kalimpong,2020,46545,187572,8191,144033,76.23
West Bengal,Kalimpong,2021,161450,154236,7135,25984,76.01
West Bengal,Kalimpong,2022,83051,185037,7676,102470,81.26
West Bengal,Kalimpong,2023,182575,51566,1963,58233,95.68
West Bengal,Kalimpong,2024,164178,156691,5717,122772,85.82
West Bengal,Kalimpong,2025,41257,44951,2582,48612,82.86
West Bengal,Kolkata,2015,275245,118700,19584,612,99.02
West Bengal,Kolkata,2016,494829,78339,7172,118260,97.21
West Bengal,Kolkata,2017,447725,45471,19399,122747,72.26
West Bengal,Kolkata,2018,344897,127105,17468,56443,94.84
West Bengal,Kolkata,2019,135404,143680,8704,105811,88.34
West Bengal,Kolkata,2020,260011,98628,16619,109328,86.11
West Bengal,Kolkata,2021,145212,33713,4516,40888,80.67
West Bengal,Kolkata,2022,160113,60898,10819,128901,88.61
West Bengal,Kolkata,2023,204335,20039,16759,132551,84.09
West Bengal,Kolkata,2024,434048,142459,14053,102353,70.65
West Bengal,Kolkata,2025,86295,103242,10954,129930,92.73
West Bengal,Malda,2015,347779,108002,18851,108653,96.56
West Bengal,Malda,2016,20473,117005,14324,23125,79.14
West Bengal,Malda,2017,442050,1999,9561,65007,93.14
West Bengal,Malda,2018,89614,152305,4049,15588,90.87
West Bengal,Malda,2019,106984,62932,9436,19315,90.34
West Bengal,Malda,2020,340028,116590,17566,76792,78.85
West Bengal,Malda,2021,479602,61485,11649,129199,78.19
West Bengal,Malda,2022,3189,66582,8742,37821,98.38
West Bengal,Malda,2023,264680,195849,11357,112332,73.7
West Bengal,Malda,2024,363586,88038,4456,71406,93.47
West Bengal,Malda,2025,209354,11225,13961,37433,78.46
West Bengal,Murshidabad,2015,177369,82816,10893,144602,86.75
West Bengal,Murshidabad,2016,263381,163830,14712,37945,87.54
West Bengal,Murshidabad,2017,171969,2136,19745,81103,86.74
West Bengal,Murshidabad,2018,35897,129180,3082,15245,83.31
West Bengal,Murshidabad,2019,256921,20841,16787,70591,90.74
West Bengal,Murshidabad,2020,457650,20321,17170,58135,93.81
West Bengal,Murshidabad,2021,185209,68515,13375,62749,89.54
West Bengal,Murshidabad,2022,134098,54128,13485,94467,75.92
West Bengal,Murshidabad,2023,92077,75783,9013,112653,96.07
West Bengal,Murshidabad,2024,7895,165861,11455,129110,94.4
West Bengal,Murshidabad,2025,59872,188493,5968,14252,85.19
West Bengal,Nadia,2015,32702,43607,12057,55417,70.64
West Bengal,Nadia,2016,47057,99336,18254,113972,92.47
West Bengal,Nadia,2017,386006,60997,3442,95583,80.05
West Bengal,Nadia,2018,3150,34186,7774,58331,81.83
West Bengal,Nadia,2019,16489,11454,7266,119480,73.39
West Bengal,Nadia,2020,363271,30987,16409,7839,91.06
West Bengal,Nadia,2021,185826,20111,16664,143996,81.89
West Bengal,Nadia,2022,152029,166139,17699,139633,70.31
West Bengal,Nadia,2023,117312,5906,9820,149063,72.31
West Bengal,Nadia,2024,436040,116661,8044,145035,92.64
West Bengal,Nadia,2025,462075,174468,4059,11138,88.74
West Bengal,North 24 Parganas,2015,21632,97565,13149,137473,88.57
West Bengal,North 24 Parganas,2016,40347,192258,15440,81029,88.35
West Bengal,North 24 Parganas,2017,378517,7863,6635,110063,89.73
West Bengal,North 24 Parganas,2018,146422,72629,2196,101370,81.37
West Bengal,North 24 Parganas,2019,41747,92877,3326,14876,83.19
West Bengal,North 24 Parganas,2020,386042,71478,4215,39075,89.49
West Bengal,North 24 Parganas,2021,201339,92860,12601,61695,89.37
West Bengal,North 24 Parganas,2022,66424,25858,258,88360,96.4
West Bengal,North 24 Parganas,2023,221358,120577,5981,78697,79.39
West Bengal,North 24 Parganas,2024,387722,114330,19505,14108,97.98
West Bengal,North 24 Parganas,2025,174825,188010,1765,65886,82.57
West Bengal,Paschim Bardhaman,2015,166106,129364,15052,14242,74.86
West Bengal,Paschim Bardhaman,2016,5716,163676,14471,122284,70.46
West Bengal,Paschim Bardhaman,2017,388006,108792,5000,69584,96.21
West Bengal,Paschim Bardhaman,2018,399670,46520,4358,42401,91.86
West Bengal,Paschim Bardhaman,2019,9040,79133,9125,25083,91.25
West Bengal,Paschim Bardhaman,2020,386278,145839,19234,53486,72.95
West Bengal,Paschim Bardhaman,2021,277512,147780,11609,116692,89.18
West Bengal,Paschim Bardhaman,2022,300567,172132,5410,40369,84.52
West Bengal,Paschim Bardhaman,2023,157158,161554,3656,122507,89.94
West Bengal,Paschim Bardhaman,2024,12344,59921,18990,115327,91.87
West Bengal,Paschim Bardhaman,2025,5003,15040,18166,137978,89.24
West Bengal,Paschim Medinipur,2015,190099,144501,16083,72415,93.18
West Bengal,Paschim Medinipur,2016,307612,177989,14332,123354,83.59
West Bengal,Paschim Medinipur,2017,89391,9635,13334,134799,74.46
West Bengal,Paschim Medinipur,2018,461744,74195,18113,37208,74.31
West Bengal,Paschim Medinipur,2019,210341,196103,1589,25103,98.64
West Bengal,Paschim Medinipur,2020,463634,92622,10832,43251,99.59
West Bengal,Paschim Medinipur,2021,431786,161960,11999,50168,96.61
West Bengal,Paschim Medinipur,2022,194294,14787,11590,59152,94.58
West Bengal,Paschim Medinipur,2023,129005,154866,3458,105477,86.66
West Bengal,Paschim Medinipur,2024,467335,56631,7097,92396,80.56
West Bengal,Paschim Medinipur,2025,153306,4508,14108,111119,75.44
West Bengal,Purba Bardhaman,2015,349839,52362,9219,4017,91.91
West Bengal,Purba Bardhaman,2016,336235,140125,11671,110701,89.42
West Bengal,Purba Bardhaman,2017,357224,37741,8538,107605,95.09
West Bengal,Purba Bardhaman,2018,403833,188617,13720,23375,78.33
West Bengal,Purba Bardhaman,2019,237127,62291,11118,9548,71.2
West Bengal,Purba Bardhaman,2020,83684,143236,19459,19509,76.6
West Bengal,Purba Bardhaman,2021,13523,35555,11423,76197,91.88
West Bengal,Purba Bardhaman,2022,350736,80111,17825,76273,75.83
West Bengal,Purba Bardhaman,2023,146285,10798,17634,59485,75.63
West Bengal,Purba Bardhaman,2024,28828,10341,10270,13279,83.87
West Bengal,Purba Bardhaman,2025,307387,111357,6147,1314,90.74
West Bengal,Purba Medinipur,2015,479846,23397,893,24432,88.34
West Bengal,Purba Medinipur,2016,229088,157532,19319,44722,97.29
West Bengal,Purba Medinipur,2017,431075,79395,4211,25810,80.94
West Bengal,Purba Medinipur,2018,66336,125548,16054,95311,93.56
West Bengal,Purba Medinipur,2019,298708,33437,5442,112601,78.15
